,Target,Source
4,That sounds easy to spot. How do athletes get away with using steroids?,"Query: That sounds easy to spot.  How do they get away with it? |||| Context: Utterance: What’s the history of steroid use in sports in the US? ||| History The history of anabolic steroids can be traced back to as early as 1930's, before the term steroid was even used. ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? ||| It was banned by the Food and Drug Administration (FDA) under the Controlled Substances Act. ||| Why are steroids banned in sports? ||| When Was it Banned in the US? Everything started after the 1988 Summer Olympics in Seoul where the sprinter and steroid user Ben Johnson achieved his controversial victory. ||| Are there visible signs that someone is using steroids? ||| Warning Signs Of Steroid Use The possible red flags of anabolic steroid use include: Increased acne and facial bloating Enlarged breasts in boys or smaller breasts in girls Persistent bad breath Skin eruptions and infections Increased aggression or irritability Hair loss in bed, shower, comb, or brush Small red or purplish acne Depression, hallucinations, extreme feelings of mistrust or fear Drastic appetite shifts Loss or gain of interest in friends and decline in grades Unexplained presence or recovery of needles, vials, alcohol swabs, rubber tops and stoppers, syringes, amp openers, sterile injectable oils, waters, or vitamins Phone conversations becoming more private Changes in body build, including development of the upper body, muscle growth, and rapid weight gain Behavioral, emotional, or psychological changes Needle marks in the buttocks or thighs Effects On Mind Many studies have suggested that testosterone and anabolic steroids affect the functioning of the central nervous system (CNS). |||| Reformulation: "
5,What is the NFL policy about steroids?,"Query: What is the NFL policy? |||| Context: Utterance: What’s the history of steroid use in sports in the US? |||  ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? ||| It was banned by the Food and Drug Administration (FDA) under the Controlled Substances Act. ||| Why are steroids banned in sports? ||| When Was it Banned in the US? Everything started after the 1988 Summer Olympics in Seoul where the sprinter and steroid user Ben Johnson achieved his controversial victory. ||| Are there visible signs that someone is using steroids? ||| Warning Signs Of Steroid Use The possible red flags of anabolic steroid use include: Increased acne and facial bloating Enlarged breasts in boys or smaller breasts in girls Persistent bad breath Skin eruptions and infections Increased aggression or irritability Hair loss in bed, shower, comb, or brush Small red or purplish acne Depression, hallucinations, extreme feelings of mistrust or fear Drastic appetite shifts Loss or gain of interest in friends and decline in grades Unexplained presence or recovery of needles, vials, alcohol swabs, rubber tops and stoppers, syringes, amp openers, sterile injectable oils, waters, or vitamins Phone conversations becoming more private Changes in body build, including development of the upper body, muscle growth, and rapid weight gain Behavioral, emotional, or psychological changes Needle marks in the buttocks or thighs Effects On Mind Many studies have suggested that testosterone and anabolic steroids affect the functioning of the central nervous system (CNS). ||| That sounds easy to spot. How do athletes get away with using steroids? ||| — At the Sochi Olympics, Rodchenkov spearheaded a clandestine, late-night effort to swap out Russian athletes’ dirty urine with clean urine provided months earlier, before the athletes began doping. |||| Reformulation: "
6,Is Adderall Speed?,"Query: Isn’t that speed? |||| Context: Utterance: What’s the history of steroid use in sports in the US? |||  ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? |||  ||| Why are steroids banned in sports? ||| When Was it Banned in the US? Everything started after the 1988 Summer Olympics in Seoul where the sprinter and steroid user Ben Johnson achieved his controversial victory. ||| Are there visible signs that someone is using steroids? ||| Warning Signs Of Steroid Use The possible red flags of anabolic steroid use include: Increased acne and facial bloating Enlarged breasts in boys or smaller breasts in girls Persistent bad breath Skin eruptions and infections Increased aggression or irritability Hair loss in bed, shower, comb, or brush Small red or purplish acne Depression, hallucinations, extreme feelings of mistrust or fear Drastic appetite shifts Loss or gain of interest in friends and decline in grades Unexplained presence or recovery of needles, vials, alcohol swabs, rubber tops and stoppers, syringes, amp openers, sterile injectable oils, waters, or vitamins Phone conversations becoming more private Changes in body build, including development of the upper body, muscle growth, and rapid weight gain Behavioral, emotional, or psychological changes Needle marks in the buttocks or thighs Effects On Mind Many studies have suggested that testosterone and anabolic steroids affect the functioning of the central nervous system (CNS). ||| That sounds easy to spot. How do athletes get away with using steroids? ||| — At the Sochi Olympics, Rodchenkov spearheaded a clandestine, late-night effort to swap out Russian athletes’ dirty urine with clean urine provided months earlier, before the athletes began doping. ||| What is the NFL policy about steroids? ||| “This is disappointing news for the Ravens,” Ozzie Newsome, the team’s general manager and executive vice president, said in a statement. |||| Reformulation: "
7,What is the difference between the NFL’s recreational drug and performance enhancing drug policies?,"Query: What is the difference between the two policies? |||| Context: Utterance: What’s the history of steroid use in sports in the US? |||  ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? |||  ||| Why are steroids banned in sports? |||  ||| Are there visible signs that someone is using steroids? ||| Warning Signs Of Steroid Use The possible red flags of anabolic steroid use include: Increased acne and facial bloating Enlarged breasts in boys or smaller breasts in girls Persistent bad breath Skin eruptions and infections Increased aggression or irritability Hair loss in bed, shower, comb, or brush Small red or purplish acne Depression, hallucinations, extreme feelings of mistrust or fear Drastic appetite shifts Loss or gain of interest in friends and decline in grades Unexplained presence or recovery of needles, vials, alcohol swabs, rubber tops and stoppers, syringes, amp openers, sterile injectable oils, waters, or vitamins Phone conversations becoming more private Changes in body build, including development of the upper body, muscle growth, and rapid weight gain Behavioral, emotional, or psychological changes Needle marks in the buttocks or thighs Effects On Mind Many studies have suggested that testosterone and anabolic steroids affect the functioning of the central nervous system (CNS). ||| That sounds easy to spot. How do athletes get away with using steroids? ||| — At the Sochi Olympics, Rodchenkov spearheaded a clandestine, late-night effort to swap out Russian athletes’ dirty urine with clean urine provided months earlier, before the athletes began doping. ||| What is the NFL policy about steroids? ||| “This is disappointing news for the Ravens,” Ozzie Newsome, the team’s general manager and executive vice president, said in a statement. ||| Is Adderall Speed? ||| Denver Broncos wide receiver has been suspended for four games by the NFL over violations of its performance-enhancing drugs policy, and he’s not at all happy about it. |||| Reformulation: "
8,I heard it even affects card players. Didn't the game of bridge also have a problem with drug use?,"Query: I heard it even affects card players. Didn't bridge also have a problem? |||| Context: Utterance: What’s the history of steroid use in sports in the US? |||  ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? |||  ||| Why are steroids banned in sports? |||  ||| Are there visible signs that someone is using steroids? |||  ||| That sounds easy to spot. How do athletes get away with using steroids? ||| — At the Sochi Olympics, Rodchenkov spearheaded a clandestine, late-night effort to swap out Russian athletes’ dirty urine with clean urine provided months earlier, before the athletes began doping. ||| What is the NFL policy about steroids? ||| “This is disappointing news for the Ravens,” Ozzie Newsome, the team’s general manager and executive vice president, said in a statement. ||| Is Adderall Speed? ||| Denver Broncos wide receiver has been suspended for four games by the NFL over violations of its performance-enhancing drugs policy, and he’s not at all happy about it. ||| What is the difference between the NFL’s recreational drug and performance enhancing drug policies? ||| Miller issued a denial on Twitter, saying: The NFL Players Association was not pleased that the information leaked out and George Atallah, the NFLPA’s assistant executive director of external affairs, tweeted today: If Miller fails to win on appeal, the Broncos would open the season against the Baltimore Ravens without two of their key defensive players. |||| Reformulation: "
9,I know what bridge is. I heard there was a drug scandal in bridge recently.,"Query: I know what bridge is. I heard there was a drug scandal recently. |||| Context: Utterance: What’s the history of steroid use in sports in the US? |||  ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? |||  ||| Why are steroids banned in sports? |||  ||| Are there visible signs that someone is using steroids? |||  ||| That sounds easy to spot. How do athletes get away with using steroids? |||  ||| What is the NFL policy about steroids? ||| “This is disappointing news for the Ravens,” Ozzie Newsome, the team’s general manager and executive vice president, said in a statement. ||| Is Adderall Speed? ||| Denver Broncos wide receiver has been suspended for four games by the NFL over violations of its performance-enhancing drugs policy, and he’s not at all happy about it. ||| What is the difference between the NFL’s recreational drug and performance enhancing drug policies? ||| Miller issued a denial on Twitter, saying: The NFL Players Association was not pleased that the information leaked out and George Atallah, the NFLPA’s assistant executive director of external affairs, tweeted today: If Miller fails to win on appeal, the Broncos would open the season against the Baltimore Ravens without two of their key defensive players. ||| I heard it even affects card players. Didn't the game of bridge also have a problem with drug use? ||| Millions of people play bridge worldwide in clubs, tournaments, online and with friends at home, making it one of the world's most popular card games, particularly among seniors. |||| Reformulation: "
10,Tell me more about the suspension of Geir Helgemo for doping by the World Bridge Federation.,"Query: Does the article have more about it? |||| Context: Utterance: What’s the history of steroid use in sports in the US? |||  ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? |||  ||| Why are steroids banned in sports? |||  ||| Are there visible signs that someone is using steroids? |||  ||| That sounds easy to spot. How do athletes get away with using steroids? |||  ||| What is the NFL policy about steroids? |||  ||| Is Adderall Speed? ||| Denver Broncos wide receiver has been suspended for four games by the NFL over violations of its performance-enhancing drugs policy, and he’s not at all happy about it. ||| What is the difference between the NFL’s recreational drug and performance enhancing drug policies? ||| Miller issued a denial on Twitter, saying: The NFL Players Association was not pleased that the information leaked out and George Atallah, the NFLPA’s assistant executive director of external affairs, tweeted today: If Miller fails to win on appeal, the Broncos would open the season against the Baltimore Ravens without two of their key defensive players. ||| I heard it even affects card players. Didn't the game of bridge also have a problem with drug use? ||| Millions of people play bridge worldwide in clubs, tournaments, online and with friends at home, making it one of the world's most popular card games, particularly among seniors. ||| I know what bridge is. I heard there was a drug scandal in bridge recently. ||| And then there are sports (games? pastimes?) that would seem immune to doping because why bother? At the top of that list is bridge, which last we checked is a card game played while seated. |||| Reformulation: "
0,How do genes work?,Query: How do genes work? |||| Context:  |||| Reformulation: 
1,What diseases besides sickle cell anemia are caused by single change in a gene?,"Query: What other diseases are caused by a single change? |||| Context: How do genes work? ||| However, some diseases, such as sickle cell anemia, can be caused by a change in a single gene. |||| Reformulation: "
2,What are the other types of human genetic diseases besides monogenic?,"Query: What are the other types of diseases? |||| Context: How do genes work? ||| However, some diseases, such as sickle cell anemia, can be caused by a change in a single gene. ||| What diseases besides sickle cell anemia are caused by single change in a gene? ||| The four types of (human) Genetic diseases are:1) Single-gene/monogenic Genetic Diseases: In this category the starting point is a mutation/change in one gene. |||| Reformulation: "
3,You missed the second type of genetic disease.  What was that?,"Query: You missed the second type of disease.  What was that? |||| Context: How do genes work? ||| However, some diseases, such as sickle cell anemia, can be caused by a change in a single gene. ||| What diseases besides sickle cell anemia are caused by single change in a gene? ||| The four types of (human) Genetic diseases are:1) Single-gene/monogenic Genetic Diseases: In this category the starting point is a mutation/change in one gene. ||| What are the other types of human genetic diseases besides monogenic? ||| This type of disorders seem to be much easier to observe because they are, sometimes, detected by examination with microscope. |||| Reformulation: "
4,That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome?,"Query: That’s not what I wanted. How about recent developments in gene therapy to treat those defects? |||| Context: How do genes work? ||| However, some diseases, such as sickle cell anemia, can be caused by a change in a single gene. ||| What diseases besides sickle cell anemia are caused by single change in a gene? ||| The four types of (human) Genetic diseases are:1) Single-gene/monogenic Genetic Diseases: In this category the starting point is a mutation/change in one gene. ||| What are the other types of human genetic diseases besides monogenic? ||| This type of disorders seem to be much easier to observe because they are, sometimes, detected by examination with microscope. ||| You missed the second type of genetic disease.  What was that? ||| Many chromosome errors cause the fetus to be aborted before birth, but some syndromes can be born and survive, though all typically suffer severe mental and physical defects. |||| Reformulation: "
5,What long-term effects are researchers worried about with CRISPR editing in human germ-line cells?,"Query: What are they worried about? |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? ||| The four types of (human) Genetic diseases are:1) Single-gene/monogenic Genetic Diseases: In this category the starting point is a mutation/change in one gene. ||| What are the other types of human genetic diseases besides monogenic? ||| This type of disorders seem to be much easier to observe because they are, sometimes, detected by examination with microscope. ||| You missed the second type of genetic disease.  What was that? ||| Many chromosome errors cause the fetus to be aborted before birth, but some syndromes can be born and survive, though all typically suffer severe mental and physical defects. ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? ||| Many ­researchers say they worry about unintended consequences with long-term effects. |||| Reformulation: "
6,"No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells?","Query: No, I meant in humans. |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| What are the other types of human genetic diseases besides monogenic? ||| This type of disorders seem to be much easier to observe because they are, sometimes, detected by examination with microscope. ||| You missed the second type of genetic disease.  What was that? ||| Many chromosome errors cause the fetus to be aborted before birth, but some syndromes can be born and survive, though all typically suffer severe mental and physical defects. ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? ||| Many ­researchers say they worry about unintended consequences with long-term effects. ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? ||| Ordinarily, offspring get just half their traits from each parent — but with the mutant inserting its DNA into both chromosomes, mosquitoes with the gene drive were able to pass on the resistance to 99.5 percent of their offspring, the researchers say. |||| Reformulation: "
7,"It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on?","Query: It sounds like it could be used in many places. What other types of organisms has it been tried on? |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| You missed the second type of genetic disease.  What was that? ||| Many chromosome errors cause the fetus to be aborted before birth, but some syndromes can be born and survive, though all typically suffer severe mental and physical defects. ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? ||| Many ­researchers say they worry about unintended consequences with long-term effects. ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? ||| Ordinarily, offspring get just half their traits from each parent — but with the mutant inserting its DNA into both chromosomes, mosquitoes with the gene drive were able to pass on the resistance to 99.5 percent of their offspring, the researchers say. ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? ||| While the ethical and regulatory focus of concern has been on “designer babies” or threats to the human germline, the high risk of unintended consequences also applies to editing the genes of other life forms, from mice and mosquitos to microbes. |||| Reformulation: "
8,I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA?,"Query: I’ve heard a lot about RNA recently. Can it be used to edit that too? |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| You missed the second type of genetic disease.  What was that? |||  ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? ||| Many ­researchers say they worry about unintended consequences with long-term effects. ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? ||| Ordinarily, offspring get just half their traits from each parent — but with the mutant inserting its DNA into both chromosomes, mosquitoes with the gene drive were able to pass on the resistance to 99.5 percent of their offspring, the researchers say. ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? ||| While the ethical and regulatory focus of concern has been on “designer babies” or threats to the human germline, the high risk of unintended consequences also applies to editing the genes of other life forms, from mice and mosquitos to microbes. ||| It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on? ||| This has already been successfully used to target important genes in many cell lines and organisms, including human (34), bacteria (41), zebrafish (32), C. elegans (42), plants (34), Xenopus tropicalis (43), yeast (44), Drosophila (45), monkeys (46), rabbits (47), pigs (42), rats (48) and mice (49). |||| Reformulation: "
9,What’s the difference between the CRISPR CRISPRi and CAS13b systems?,"Query: What’s the difference between the types you mentioned? |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| You missed the second type of genetic disease.  What was that? |||  ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? |||  ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? ||| Ordinarily, offspring get just half their traits from each parent — but with the mutant inserting its DNA into both chromosomes, mosquitoes with the gene drive were able to pass on the resistance to 99.5 percent of their offspring, the researchers say. ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? ||| While the ethical and regulatory focus of concern has been on “designer babies” or threats to the human germline, the high risk of unintended consequences also applies to editing the genes of other life forms, from mice and mosquitos to microbes. ||| It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on? ||| This has already been successfully used to target important genes in many cell lines and organisms, including human (34), bacteria (41), zebrafish (32), C. elegans (42), plants (34), Xenopus tropicalis (43), yeast (44), Drosophila (45), monkeys (46), rabbits (47), pigs (42), rats (48) and mice (49). ||| I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA? ||| CRISPR-cas13b, using a type IV CRISPR-Cas system (as opposed to the commonly used type II) can target and edit specific RNA sequences. |||| Reformulation: "
10,"That’s too basic, I’d like a more scientific explanation. What’s the difference between the CRISPR-CAS9 and CRISPR-CAS13 systems?","Query: That’s too basic, I’d like a more scientific explanation. |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| You missed the second type of genetic disease.  What was that? |||  ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? |||  ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? ||| While the ethical and regulatory focus of concern has been on “designer babies” or threats to the human germline, the high risk of unintended consequences also applies to editing the genes of other life forms, from mice and mosquitos to microbes. ||| It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on? ||| This has already been successfully used to target important genes in many cell lines and organisms, including human (34), bacteria (41), zebrafish (32), C. elegans (42), plants (34), Xenopus tropicalis (43), yeast (44), Drosophila (45), monkeys (46), rabbits (47), pigs (42), rats (48) and mice (49). ||| I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA? ||| CRISPR-cas13b, using a type IV CRISPR-Cas system (as opposed to the commonly used type II) can target and edit specific RNA sequences. ||| What’s the difference between the CRISPR CRISPRi and CAS13b systems? ||| For example, here’s a simplified explanation: CRISPR-Cas systems protect bacteria from invaders such as viruses. |||| Reformulation: "
11,The developments sound exciting. What are the commercial issues using CRISPR for genetic diseases?,"Query: The developments sound exciting. What are the commercial issues using it? |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| You missed the second type of genetic disease.  What was that? |||  ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? |||  ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on? ||| This has already been successfully used to target important genes in many cell lines and organisms, including human (34), bacteria (41), zebrafish (32), C. elegans (42), plants (34), Xenopus tropicalis (43), yeast (44), Drosophila (45), monkeys (46), rabbits (47), pigs (42), rats (48) and mice (49). ||| I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA? ||| CRISPR-cas13b, using a type IV CRISPR-Cas system (as opposed to the commonly used type II) can target and edit specific RNA sequences. ||| What’s the difference between the CRISPR CRISPRi and CAS13b systems? ||| For example, here’s a simplified explanation: CRISPR-Cas systems protect bacteria from invaders such as viruses. ||| That’s too basic, I’d like a more scientific explanation. What’s the difference between the CRISPR-CAS9 and CRISPR-CAS13 systems? ||| Recently published findings from a team of researchers at the University of Massachusetts Medical School in Worcester, Mass., suggest that a modified form of this CRISPR gene-editing technology may eventually result in a cure for facioscapulohumeral muscular dystrophy (FSHD), a form of the disease that leads to progressive muscular degeneration in the face, shoulder blades and upper arms. |||| Reformulation: "
12,What are the alternatives to CRISPR-CAS9 to avoid patent licensing issues?,"Query: What are the alternatives to avoid licensing issues? |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| You missed the second type of genetic disease.  What was that? |||  ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? |||  ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on? |||  ||| I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA? ||| CRISPR-cas13b, using a type IV CRISPR-Cas system (as opposed to the commonly used type II) can target and edit specific RNA sequences. ||| What’s the difference between the CRISPR CRISPRi and CAS13b systems? ||| For example, here’s a simplified explanation: CRISPR-Cas systems protect bacteria from invaders such as viruses. ||| That’s too basic, I’d like a more scientific explanation. What’s the difference between the CRISPR-CAS9 and CRISPR-CAS13 systems? ||| Recently published findings from a team of researchers at the University of Massachusetts Medical School in Worcester, Mass., suggest that a modified form of this CRISPR gene-editing technology may eventually result in a cure for facioscapulohumeral muscular dystrophy (FSHD), a form of the disease that leads to progressive muscular degeneration in the face, shoulder blades and upper arms. ||| The developments sound exciting. What are the commercial issues using CRISPR for genetic diseases? ||| , SAGE Labs (part of Horizon Discovery group) had exclusive rights from one of those companies to produce and sell genetically engineered rats and non-exclusive rights for mouse and rabbit models. |||| Reformulation: "
0,I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next?,Query: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||| Context:  |||| Reformulation: 
1,"How about my diet, what should I consider changing to increase my iron?","Query: How about my diet, what should I consider changing? |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? ||| “For someone going through these types of situations, the first thing I would ask is about their sleep, nutrition, iron, etc. |||| Reformulation: "
2,"No, I meant what should I consider changing in my diet to help my ferritin levels specifically.","Query: No, I meant to help my ferritin specifically. |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? ||| “For someone going through these types of situations, the first thing I would ask is about their sleep, nutrition, iron, etc. ||| How about my diet, what should I consider changing to increase my iron? ||| Enjoy your food! Try new things, cook differently, use wacky spices. |||| Reformulation: "
3,What is the difference between heme and non-heme iron?,"Query: What is the difference between the two types? |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? ||| “For someone going through these types of situations, the first thing I would ask is about their sleep, nutrition, iron, etc. ||| How about my diet, what should I consider changing to increase my iron? ||| Enjoy your food! Try new things, cook differently, use wacky spices. ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. ||| There are two forms of iron – animal foods contain heme iron, while plants contain non-heme iron. |||| Reformulation: "
4,I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin?,"Query: I’m vegetarian. So, what can I do to improve it and increase my levels? |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? ||| “For someone going through these types of situations, the first thing I would ask is about their sleep, nutrition, iron, etc. ||| How about my diet, what should I consider changing to increase my iron? ||| Enjoy your food! Try new things, cook differently, use wacky spices. ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. ||| There are two forms of iron – animal foods contain heme iron, while plants contain non-heme iron. ||| What is the difference between heme and non-heme iron? ||| Heme irons are absent in the plant foods.• Foods rich in heme-iron can improve the absorption of non-heme iron.• The most abundant dietary iron is non-heme iron. |||| Reformulation: "
5,I heard eating eggs might help improve my ferritin levels.,"Query: I heard eating eggs might help. |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||  ||| How about my diet, what should I consider changing to increase my iron? ||| Enjoy your food! Try new things, cook differently, use wacky spices. ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. ||| There are two forms of iron – animal foods contain heme iron, while plants contain non-heme iron. ||| What is the difference between heme and non-heme iron? ||| Heme irons are absent in the plant foods.• Foods rich in heme-iron can improve the absorption of non-heme iron.• The most abundant dietary iron is non-heme iron. ||| I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin? ||| Drinking plenty of water and eating plenty of raw fruits and vegetables is probably the best way to achieving healthy hair. |||| Reformulation: "
6,I’m a female vegetarian runner over 50. How many eggs do I need to eat to get the recommended amount of iron in my diet?,"Query: I’m also a woman over 50. How many do I need to eat to get the recommended amount? |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||  ||| How about my diet, what should I consider changing to increase my iron? |||  ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. ||| There are two forms of iron – animal foods contain heme iron, while plants contain non-heme iron. ||| What is the difference between heme and non-heme iron? ||| Heme irons are absent in the plant foods.• Foods rich in heme-iron can improve the absorption of non-heme iron.• The most abundant dietary iron is non-heme iron. ||| I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin? ||| Drinking plenty of water and eating plenty of raw fruits and vegetables is probably the best way to achieving healthy hair. ||| I heard eating eggs might help improve my ferritin levels. ||| Need to Lose Weight? Enter your details to calculate your ideal weight range, and discover how soon you could reach it!Imperial Metric Height ft in Weight st lb Weight Loss Resources says…This study suggests that eating eggs for breakfast makes you feel fuller for longer so that you eat less at your next few meals. |||| Reformulation: "
7,"I’m starting to train for a marathon, what should I consider in my vegetarian diet?","Query: I’m starting to train for a marathon, what should I consider? |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||  ||| How about my diet, what should I consider changing to increase my iron? |||  ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. |||  ||| What is the difference between heme and non-heme iron? ||| Heme irons are absent in the plant foods.• Foods rich in heme-iron can improve the absorption of non-heme iron.• The most abundant dietary iron is non-heme iron. ||| I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin? ||| Drinking plenty of water and eating plenty of raw fruits and vegetables is probably the best way to achieving healthy hair. ||| I heard eating eggs might help improve my ferritin levels. ||| Need to Lose Weight? Enter your details to calculate your ideal weight range, and discover how soon you could reach it!Imperial Metric Height ft in Weight st lb Weight Loss Resources says…This study suggests that eating eggs for breakfast makes you feel fuller for longer so that you eat less at your next few meals. ||| I’m a female vegetarian runner over 50. How many eggs do I need to eat to get the recommended amount of iron in my diet? ||| You’ll get some of the bone-building minerals -- calcium, magnesium and phosphorus -- as well as the electrolyte minerals potassium and sodium. |||| Reformulation: "
8,"No, I’m starting to train for a marathon, what is a one week vegetarian diet?","Query: No, I’m starting to train for a marathon, what is a one week diet? |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||  ||| How about my diet, what should I consider changing to increase my iron? |||  ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. |||  ||| What is the difference between heme and non-heme iron? |||  ||| I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin? ||| Drinking plenty of water and eating plenty of raw fruits and vegetables is probably the best way to achieving healthy hair. ||| I heard eating eggs might help improve my ferritin levels. ||| Need to Lose Weight? Enter your details to calculate your ideal weight range, and discover how soon you could reach it!Imperial Metric Height ft in Weight st lb Weight Loss Resources says…This study suggests that eating eggs for breakfast makes you feel fuller for longer so that you eat less at your next few meals. ||| I’m a female vegetarian runner over 50. How many eggs do I need to eat to get the recommended amount of iron in my diet? ||| You’ll get some of the bone-building minerals -- calcium, magnesium and phosphorus -- as well as the electrolyte minerals potassium and sodium. ||| I’m starting to train for a marathon, what should I consider in my vegetarian diet? ||| Along with these stories comes a common query from incredulous non-vegans: “How do you get enough protein?” “It’s always the first question,” says Torre Washington, a bodybuilder who has been following a vegan diet for 18 years, laughing. |||| Reformulation: "
0,How are mental health disorders perceived and addressed around the world?,Query: How are mental health disorders perceived and addressed around the world? |||| Context:  |||| Reformulation: 
1,What are the causes of mental health stigma in Africa?,"Query: What are the causes of stigma in Africa? |||| Context: How are mental health disorders perceived and addressed around the world? ||| The survey data, which included responses from 16 countries in the Americas, Europe, the Middle East, Africa, Asia, and the South Pacific, showed that 22.1% of participants from developing countries and 11.7% of participants from developed countries experienced embarrassment and discrimination due to their mental illness. |||| Reformulation: "
