,Target,Source
6,How fast did the first funny car go?,"Query: How fast did it go? |||| Context: I saw a Tesla Roadster today which made me wonder, what is the world’s fastest car? ||| Click here to visit our frequently asked questions about HTML5 video.0:00 / 2:112. Hennessey Venom GT (270.49mph)The Hennessey Venom GT is first in our list, with a verified speed of 270.49mph. ||| What is Hennessey Venom GT based on? ||| Section::::Specifications.:Chassis. The Venom GT utilizes a heavily modified Lotus Elise/Exige chassis. ||| How fast can the unmodified base Lotus Elise/Exige go? ||| This was a great way to validate the technical excellence of our car which includes high-speed stability with an open roof. ”The Venom GT is powered by a twin-turbo 7.0L V8 engine producing 1,451 bhp @ 7,200 rpm and 1,287 lb-ft of torque @ 4,200 rpm and puts its power down to the rear Michelin Pilot Super Sport tires via a 6-speed manual gearbox by Ricardo. ||| How fast can the Lotus Elise/Exige go? ||| Power to weight ratio: 307 hp/tonne (311 PS/1000kg). Lotus Exige Sport 380 (2016–Present) [ edit]Lotus Exige Sport 380The Lotus Exige Sport 380 is a track focused and more powerful version of the Lotus Exige lineup. ||| Can any super car go over 300 mph? ||| Instead, it is a head to head race between two cars on a short 402 m (¼ mile), straight track. There are five professional classes of dragsters. ||| What is the origin of funny cars? Why do they call them funny cars? ||| Hot Rod News Comparing Vintage and Modern Funny Cars Written by Brandan Gillogly on February 13, 2016Elana Scherr - writer; Wes Allison - photographer;View All 78 Photos The first Funny Cars showed up in the mid 1960s, how have they changed in the last half century? Race cars develop in fits and spurts. Only rarely can an innovation be traced back to one specific person, although often it’s whoever first won with a new idea that gets credit for it. |||| Reformulation: "
7,"No, I meant the funny car.  But, that’s interesting. I heard it has ludicrous mode.  How does the Tesla Roadster Sport’s quickness compare to the Hennessey Venom GT?","Query: No, I meant the funny car.  But, that’s interesting. I heard it has a ludicrous mode. How does its quickness compare to the Venom? |||| Context: I saw a Tesla Roadster today which made me wonder, what is the world’s fastest car? ||| Click here to visit our frequently asked questions about HTML5 video.0:00 / 2:112. Hennessey Venom GT (270.49mph)The Hennessey Venom GT is first in our list, with a verified speed of 270.49mph. ||| What is Hennessey Venom GT based on? ||| Section::::Specifications.:Chassis. The Venom GT utilizes a heavily modified Lotus Elise/Exige chassis. ||| How fast can the unmodified base Lotus Elise/Exige go? ||| This was a great way to validate the technical excellence of our car which includes high-speed stability with an open roof. ”The Venom GT is powered by a twin-turbo 7.0L V8 engine producing 1,451 bhp @ 7,200 rpm and 1,287 lb-ft of torque @ 4,200 rpm and puts its power down to the rear Michelin Pilot Super Sport tires via a 6-speed manual gearbox by Ricardo. ||| How fast can the Lotus Elise/Exige go? ||| Power to weight ratio: 307 hp/tonne (311 PS/1000kg). Lotus Exige Sport 380 (2016–Present) [ edit]Lotus Exige Sport 380The Lotus Exige Sport 380 is a track focused and more powerful version of the Lotus Exige lineup. ||| Can any super car go over 300 mph? ||| Instead, it is a head to head race between two cars on a short 402 m (¼ mile), straight track. There are five professional classes of dragsters. ||| What is the origin of funny cars? Why do they call them funny cars? ||| Hot Rod News Comparing Vintage and Modern Funny Cars Written by Brandan Gillogly on February 13, 2016Elana Scherr - writer; Wes Allison - photographer;View All 78 Photos The first Funny Cars showed up in the mid 1960s, how have they changed in the last half century? Race cars develop in fits and spurts. Only rarely can an innovation be traced back to one specific person, although often it’s whoever first won with a new idea that gets credit for it. ||| How fast did the first funny car go? ||| The upgraded system also improved the maximum torque from and improves the Roadster's quarter mile times. Section::::Specifications.:Transmission.:Gear selector. |||| Reformulation: "
8,It sounds like the Tesla is very competitive.  What makes its electric engine unique compared with gas ones?,"Query: It sounds like the Tesla is very competitive.  What makes its engine unique compared with gas ones? |||| Context: I saw a Tesla Roadster today which made me wonder, what is the world’s fastest car? ||| Click here to visit our frequently asked questions about HTML5 video.0:00 / 2:112. Hennessey Venom GT (270.49mph)The Hennessey Venom GT is first in our list, with a verified speed of 270.49mph. ||| What is Hennessey Venom GT based on? ||| Section::::Specifications.:Chassis. The Venom GT utilizes a heavily modified Lotus Elise/Exige chassis. ||| How fast can the unmodified base Lotus Elise/Exige go? ||| This was a great way to validate the technical excellence of our car which includes high-speed stability with an open roof. ”The Venom GT is powered by a twin-turbo 7.0L V8 engine producing 1,451 bhp @ 7,200 rpm and 1,287 lb-ft of torque @ 4,200 rpm and puts its power down to the rear Michelin Pilot Super Sport tires via a 6-speed manual gearbox by Ricardo. ||| How fast can the Lotus Elise/Exige go? ||| Power to weight ratio: 307 hp/tonne (311 PS/1000kg). Lotus Exige Sport 380 (2016–Present) [ edit]Lotus Exige Sport 380The Lotus Exige Sport 380 is a track focused and more powerful version of the Lotus Exige lineup. ||| Can any super car go over 300 mph? ||| Instead, it is a head to head race between two cars on a short 402 m (¼ mile), straight track. There are five professional classes of dragsters. ||| What is the origin of funny cars? Why do they call them funny cars? ||| Hot Rod News Comparing Vintage and Modern Funny Cars Written by Brandan Gillogly on February 13, 2016Elana Scherr - writer; Wes Allison - photographer;View All 78 Photos The first Funny Cars showed up in the mid 1960s, how have they changed in the last half century? Race cars develop in fits and spurts. Only rarely can an innovation be traced back to one specific person, although often it’s whoever first won with a new idea that gets credit for it. ||| How fast did the first funny car go? ||| The upgraded system also improved the maximum torque from and improves the Roadster's quarter mile times. Section::::Specifications.:Transmission.:Gear selector. ||| No, I meant the funny car.  But, that’s interesting. I heard it has ludicrous mode.  How does the Tesla Roadster Sport’s quickness compare to the Hennessey Venom GT? ||| “Over fifty years ago the American-built P51 Mustang fighter aircraft was flown into history powered by a British Rolls-Royce Merlin engine. Today the Hennessey Venom GT promises to set a new standard of power to weight ratio in the rarified air of today’s supercar market. |||| Reformulation: "
9,I’ve heard Tesla’s been working on a new car that is faster than ludicrous mode.,"Query: I heard they’ve been working on something even faster. |||| Context: I saw a Tesla Roadster today which made me wonder, what is the world’s fastest car? ||| Click here to visit our frequently asked questions about HTML5 video.0:00 / 2:112. Hennessey Venom GT (270.49mph)The Hennessey Venom GT is first in our list, with a verified speed of 270.49mph. ||| What is Hennessey Venom GT based on? ||| Section::::Specifications.:Chassis. The Venom GT utilizes a heavily modified Lotus Elise/Exige chassis. ||| How fast can the unmodified base Lotus Elise/Exige go? ||| This was a great way to validate the technical excellence of our car which includes high-speed stability with an open roof. ”The Venom GT is powered by a twin-turbo 7.0L V8 engine producing 1,451 bhp @ 7,200 rpm and 1,287 lb-ft of torque @ 4,200 rpm and puts its power down to the rear Michelin Pilot Super Sport tires via a 6-speed manual gearbox by Ricardo. ||| How fast can the Lotus Elise/Exige go? ||| Power to weight ratio: 307 hp/tonne (311 PS/1000kg). Lotus Exige Sport 380 (2016–Present) [ edit]Lotus Exige Sport 380The Lotus Exige Sport 380 is a track focused and more powerful version of the Lotus Exige lineup. ||| Can any super car go over 300 mph? ||| Instead, it is a head to head race between two cars on a short 402 m (¼ mile), straight track. There are five professional classes of dragsters. ||| What is the origin of funny cars? Why do they call them funny cars? ||| Hot Rod News Comparing Vintage and Modern Funny Cars Written by Brandan Gillogly on February 13, 2016Elana Scherr - writer; Wes Allison - photographer;View All 78 Photos The first Funny Cars showed up in the mid 1960s, how have they changed in the last half century? Race cars develop in fits and spurts. Only rarely can an innovation be traced back to one specific person, although often it’s whoever first won with a new idea that gets credit for it. ||| How fast did the first funny car go? ||| The upgraded system also improved the maximum torque from and improves the Roadster's quarter mile times. Section::::Specifications.:Transmission.:Gear selector. ||| No, I meant the funny car.  But, that’s interesting. I heard it has ludicrous mode.  How does the Tesla Roadster Sport’s quickness compare to the Hennessey Venom GT? ||| “Over fifty years ago the American-built P51 Mustang fighter aircraft was flown into history powered by a British Rolls-Royce Merlin engine. Today the Hennessey Venom GT promises to set a new standard of power to weight ratio in the rarified air of today’s supercar market. ||| It sounds like the Tesla is very competitive.  What makes its electric engine unique compared with gas ones? ||| ""Tesla Roadster Motor and Other Features Prev NEXTThe Roadster motor. Image © 2006 Tesla Motors, Inc. All rights reserved. |||| Reformulation: "
10,"Is the Tesla Roadster related to the other super cars, like the Hennessey Venom GT or Lotus Elise?","Query: Is the Roadster related to the other super cars we’ve talked about? |||| Context: I saw a Tesla Roadster today which made me wonder, what is the world’s fastest car? ||| Click here to visit our frequently asked questions about HTML5 video.0:00 / 2:112. Hennessey Venom GT (270.49mph)The Hennessey Venom GT is first in our list, with a verified speed of 270.49mph. ||| What is Hennessey Venom GT based on? ||| Section::::Specifications.:Chassis. The Venom GT utilizes a heavily modified Lotus Elise/Exige chassis. ||| How fast can the unmodified base Lotus Elise/Exige go? ||| This was a great way to validate the technical excellence of our car which includes high-speed stability with an open roof. ”The Venom GT is powered by a twin-turbo 7.0L V8 engine producing 1,451 bhp @ 7,200 rpm and 1,287 lb-ft of torque @ 4,200 rpm and puts its power down to the rear Michelin Pilot Super Sport tires via a 6-speed manual gearbox by Ricardo. ||| How fast can the Lotus Elise/Exige go? ||| Power to weight ratio: 307 hp/tonne (311 PS/1000kg). Lotus Exige Sport 380 (2016–Present) [ edit]Lotus Exige Sport 380The Lotus Exige Sport 380 is a track focused and more powerful version of the Lotus Exige lineup. ||| Can any super car go over 300 mph? ||| Instead, it is a head to head race between two cars on a short 402 m (¼ mile), straight track. There are five professional classes of dragsters. ||| What is the origin of funny cars? Why do they call them funny cars? ||| Hot Rod News Comparing Vintage and Modern Funny Cars Written by Brandan Gillogly on February 13, 2016Elana Scherr - writer; Wes Allison - photographer;View All 78 Photos The first Funny Cars showed up in the mid 1960s, how have they changed in the last half century? Race cars develop in fits and spurts. Only rarely can an innovation be traced back to one specific person, although often it’s whoever first won with a new idea that gets credit for it. ||| How fast did the first funny car go? ||| The upgraded system also improved the maximum torque from and improves the Roadster's quarter mile times. Section::::Specifications.:Transmission.:Gear selector. ||| No, I meant the funny car.  But, that’s interesting. I heard it has ludicrous mode.  How does the Tesla Roadster Sport’s quickness compare to the Hennessey Venom GT? ||| “Over fifty years ago the American-built P51 Mustang fighter aircraft was flown into history powered by a British Rolls-Royce Merlin engine. Today the Hennessey Venom GT promises to set a new standard of power to weight ratio in the rarified air of today’s supercar market. ||| It sounds like the Tesla is very competitive.  What makes its electric engine unique compared with gas ones? ||| ""Tesla Roadster Motor and Other Features Prev NEXTThe Roadster motor. Image © 2006 Tesla Motors, Inc. All rights reserved. ||| I’ve heard Tesla’s been working on a new car that is faster than ludicrous mode. ||| The Roadster with Maximum Plaid Mode — a nod to a line from the Mel Brooks movie, Spaceballs — cuts that to 1.9 seconds and secures the crown. It will hit 100 in 4.2 seconds and top out “above 250 mph,” according to Musk. |||| Reformulation: "
0,Utterance: What’s the history of steroid use in sports in the US?,Query: What’s the history of steroid use in sports in the US? |||| Context:  |||| Reformulation: 
1,Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes?,"Query: What were Ziegler’s improvements? |||| Context: Utterance: What’s the history of steroid use in sports in the US? ||| Over the years, the popularity of steroids has varied, but in 2001, it was found that about 2% of high school students used steroids in the past year. History The history of anabolic steroids can be traced back to as early as 1930's, before the term steroid was even used. |||| Reformulation: "
2,Why are steroids banned in sports?,"Query: Why are they banned? |||| Context: Utterance: What’s the history of steroid use in sports in the US? ||| Over the years, the popularity of steroids has varied, but in 2001, it was found that about 2% of high school students used steroids in the past year. History The history of anabolic steroids can be traced back to as early as 1930's, before the term steroid was even used. ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? ||| John Bosley Ziegler John Bosley Ziegler (""ca. "" 1920–1983) — known as John Ziegler and Montana Jack — was the American physician who originally developed the anabolic steroid Methandrostenolone (Dianabol, DBOL) which was released in the USA in 1958 by Ciba. |||| Reformulation: "
3,Are there visible signs that someone is using steroids?,"Query: Are there visible signs? |||| Context: Utterance: What’s the history of steroid use in sports in the US? ||| Over the years, the popularity of steroids has varied, but in 2001, it was found that about 2% of high school students used steroids in the past year. History The history of anabolic steroids can be traced back to as early as 1930's, before the term steroid was even used. ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? ||| John Bosley Ziegler John Bosley Ziegler (""ca. "" 1920–1983) — known as John Ziegler and Montana Jack — was the American physician who originally developed the anabolic steroid Methandrostenolone (Dianabol, DBOL) which was released in the USA in 1958 by Ciba. ||| Why are steroids banned in sports? ||| The excessive use of steroids by athletes to further improve their athletic capabilities has indeed caught the attention of many people all around the entire world. With this attention, a few controversies arose, and these controversies lead to steroids being banned in some countries all over the world. |||| Reformulation: "
4,That sounds easy to spot. How do athletes get away with using steroids?,"Query: That sounds easy to spot.  How do they get away with it? |||| Context: Utterance: What’s the history of steroid use in sports in the US? ||| Over the years, the popularity of steroids has varied, but in 2001, it was found that about 2% of high school students used steroids in the past year. History The history of anabolic steroids can be traced back to as early as 1930's, before the term steroid was even used. ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? ||| John Bosley Ziegler John Bosley Ziegler (""ca. "" 1920–1983) — known as John Ziegler and Montana Jack — was the American physician who originally developed the anabolic steroid Methandrostenolone (Dianabol, DBOL) which was released in the USA in 1958 by Ciba. ||| Why are steroids banned in sports? ||| The excessive use of steroids by athletes to further improve their athletic capabilities has indeed caught the attention of many people all around the entire world. With this attention, a few controversies arose, and these controversies lead to steroids being banned in some countries all over the world. ||| Are there visible signs that someone is using steroids? ||| Warning Signs Of Steroid Use The possible red flags of anabolic steroid use include: Increased acne and facial bloating Enlarged breasts in boys or smaller breasts in girls Persistent bad breath Skin eruptions and infections Increased aggression or irritability Hair loss in bed, shower, comb, or brush Small red or purplish acne Depression, hallucinations, extreme feelings of mistrust or fear Drastic appetite shifts Loss or gain of interest in friends and decline in grades Unexplained presence or recovery of needles, vials, alcohol swabs, rubber tops and stoppers, syringes, amp openers, sterile injectable oils, waters, or vitamins Phone conversations becoming more private Changes in body build, including development of the upper body, muscle growth, and rapid weight gain Behavioral, emotional, or psychological changes Needle marks in the buttocks or thighs Effects On Mind Many studies have suggested that testosterone and anabolic steroids affect the functioning of the central nervous system (CNS). It has also been revealed that many people who administer excessively high doses of anabolic steroids tend to experience mood, sexuality, and aggression changes during or after the use of these drugs, though these effects may be rapid or involve long-term modifications at the genomic level. |||| Reformulation: "
5,What is the NFL policy about steroids?,"Query: What is the NFL policy? |||| Context: Utterance: What’s the history of steroid use in sports in the US? ||| Over the years, the popularity of steroids has varied, but in 2001, it was found that about 2% of high school students used steroids in the past year. History The history of anabolic steroids can be traced back to as early as 1930's, before the term steroid was even used. ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? ||| John Bosley Ziegler John Bosley Ziegler (""ca. "" 1920–1983) — known as John Ziegler and Montana Jack — was the American physician who originally developed the anabolic steroid Methandrostenolone (Dianabol, DBOL) which was released in the USA in 1958 by Ciba. ||| Why are steroids banned in sports? ||| The excessive use of steroids by athletes to further improve their athletic capabilities has indeed caught the attention of many people all around the entire world. With this attention, a few controversies arose, and these controversies lead to steroids being banned in some countries all over the world. ||| Are there visible signs that someone is using steroids? ||| Warning Signs Of Steroid Use The possible red flags of anabolic steroid use include: Increased acne and facial bloating Enlarged breasts in boys or smaller breasts in girls Persistent bad breath Skin eruptions and infections Increased aggression or irritability Hair loss in bed, shower, comb, or brush Small red or purplish acne Depression, hallucinations, extreme feelings of mistrust or fear Drastic appetite shifts Loss or gain of interest in friends and decline in grades Unexplained presence or recovery of needles, vials, alcohol swabs, rubber tops and stoppers, syringes, amp openers, sterile injectable oils, waters, or vitamins Phone conversations becoming more private Changes in body build, including development of the upper body, muscle growth, and rapid weight gain Behavioral, emotional, or psychological changes Needle marks in the buttocks or thighs Effects On Mind Many studies have suggested that testosterone and anabolic steroids affect the functioning of the central nervous system (CNS). It has also been revealed that many people who administer excessively high doses of anabolic steroids tend to experience mood, sexuality, and aggression changes during or after the use of these drugs, though these effects may be rapid or involve long-term modifications at the genomic level. ||| That sounds easy to spot. How do athletes get away with using steroids? ||| Rodchenkov combined three steroids and dissolved that mixture into liquor — Chivas whiskey for men, Martini vermouth for women — in order to speed up absorption and shorten the detection window. “The athletes were instructed to swish the liquid around in their mouths, under the tongue, to absorb the drugs,” the Times writes. |||| Reformulation: "
6,Is Adderall Speed?,"Query: Isn’t that speed? |||| Context: Utterance: What’s the history of steroid use in sports in the US? ||| Over the years, the popularity of steroids has varied, but in 2001, it was found that about 2% of high school students used steroids in the past year. History The history of anabolic steroids can be traced back to as early as 1930's, before the term steroid was even used. ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? ||| John Bosley Ziegler John Bosley Ziegler (""ca. "" 1920–1983) — known as John Ziegler and Montana Jack — was the American physician who originally developed the anabolic steroid Methandrostenolone (Dianabol, DBOL) which was released in the USA in 1958 by Ciba. ||| Why are steroids banned in sports? ||| The excessive use of steroids by athletes to further improve their athletic capabilities has indeed caught the attention of many people all around the entire world. With this attention, a few controversies arose, and these controversies lead to steroids being banned in some countries all over the world. ||| Are there visible signs that someone is using steroids? ||| Warning Signs Of Steroid Use The possible red flags of anabolic steroid use include: Increased acne and facial bloating Enlarged breasts in boys or smaller breasts in girls Persistent bad breath Skin eruptions and infections Increased aggression or irritability Hair loss in bed, shower, comb, or brush Small red or purplish acne Depression, hallucinations, extreme feelings of mistrust or fear Drastic appetite shifts Loss or gain of interest in friends and decline in grades Unexplained presence or recovery of needles, vials, alcohol swabs, rubber tops and stoppers, syringes, amp openers, sterile injectable oils, waters, or vitamins Phone conversations becoming more private Changes in body build, including development of the upper body, muscle growth, and rapid weight gain Behavioral, emotional, or psychological changes Needle marks in the buttocks or thighs Effects On Mind Many studies have suggested that testosterone and anabolic steroids affect the functioning of the central nervous system (CNS). It has also been revealed that many people who administer excessively high doses of anabolic steroids tend to experience mood, sexuality, and aggression changes during or after the use of these drugs, though these effects may be rapid or involve long-term modifications at the genomic level. ||| That sounds easy to spot. How do athletes get away with using steroids? ||| Rodchenkov combined three steroids and dissolved that mixture into liquor — Chivas whiskey for men, Martini vermouth for women — in order to speed up absorption and shorten the detection window. “The athletes were instructed to swish the liquid around in their mouths, under the tongue, to absorb the drugs,” the Times writes. ||| What is the NFL policy about steroids? ||| The Baltimore Ravens defense will be without tackle Haloti Ngata for the rest of the regular season after he was suspended for four games by the NFL for violating the performance-enhancing drugs policy. Ngata, in a statement released by the Ravens, said he used Adderall. |||| Reformulation: "
7,What is the difference between the NFL’s recreational drug and performance enhancing drug policies?,"Query: What is the difference between the two policies? |||| Context: Utterance: What’s the history of steroid use in sports in the US? ||| Over the years, the popularity of steroids has varied, but in 2001, it was found that about 2% of high school students used steroids in the past year. History The history of anabolic steroids can be traced back to as early as 1930's, before the term steroid was even used. ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? ||| John Bosley Ziegler John Bosley Ziegler (""ca. "" 1920–1983) — known as John Ziegler and Montana Jack — was the American physician who originally developed the anabolic steroid Methandrostenolone (Dianabol, DBOL) which was released in the USA in 1958 by Ciba. ||| Why are steroids banned in sports? ||| The excessive use of steroids by athletes to further improve their athletic capabilities has indeed caught the attention of many people all around the entire world. With this attention, a few controversies arose, and these controversies lead to steroids being banned in some countries all over the world. ||| Are there visible signs that someone is using steroids? ||| Warning Signs Of Steroid Use The possible red flags of anabolic steroid use include: Increased acne and facial bloating Enlarged breasts in boys or smaller breasts in girls Persistent bad breath Skin eruptions and infections Increased aggression or irritability Hair loss in bed, shower, comb, or brush Small red or purplish acne Depression, hallucinations, extreme feelings of mistrust or fear Drastic appetite shifts Loss or gain of interest in friends and decline in grades Unexplained presence or recovery of needles, vials, alcohol swabs, rubber tops and stoppers, syringes, amp openers, sterile injectable oils, waters, or vitamins Phone conversations becoming more private Changes in body build, including development of the upper body, muscle growth, and rapid weight gain Behavioral, emotional, or psychological changes Needle marks in the buttocks or thighs Effects On Mind Many studies have suggested that testosterone and anabolic steroids affect the functioning of the central nervous system (CNS). It has also been revealed that many people who administer excessively high doses of anabolic steroids tend to experience mood, sexuality, and aggression changes during or after the use of these drugs, though these effects may be rapid or involve long-term modifications at the genomic level. ||| That sounds easy to spot. How do athletes get away with using steroids? ||| Rodchenkov combined three steroids and dissolved that mixture into liquor — Chivas whiskey for men, Martini vermouth for women — in order to speed up absorption and shorten the detection window. “The athletes were instructed to swish the liquid around in their mouths, under the tongue, to absorb the drugs,” the Times writes. ||| What is the NFL policy about steroids? ||| The Baltimore Ravens defense will be without tackle Haloti Ngata for the rest of the regular season after he was suspended for four games by the NFL for violating the performance-enhancing drugs policy. Ngata, in a statement released by the Ravens, said he used Adderall. ||| Is Adderall Speed? ||| Denver Broncos wide receiver has been suspended for four games by the NFL over violations of its performance-enhancing drugs policy, and he’s not at all happy about it. In an e-mail sent to the Denver Post, Welker seemingly takes aim at the league’s drug-testing policy. |||| Reformulation: "
8,I heard it even affects card players. Didn't the game of bridge also have a problem with drug use?,"Query: I heard it even affects card players. Didn't bridge also have a problem? |||| Context: Utterance: What’s the history of steroid use in sports in the US? ||| Over the years, the popularity of steroids has varied, but in 2001, it was found that about 2% of high school students used steroids in the past year. History The history of anabolic steroids can be traced back to as early as 1930's, before the term steroid was even used. ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? ||| John Bosley Ziegler John Bosley Ziegler (""ca. "" 1920–1983) — known as John Ziegler and Montana Jack — was the American physician who originally developed the anabolic steroid Methandrostenolone (Dianabol, DBOL) which was released in the USA in 1958 by Ciba. ||| Why are steroids banned in sports? ||| The excessive use of steroids by athletes to further improve their athletic capabilities has indeed caught the attention of many people all around the entire world. With this attention, a few controversies arose, and these controversies lead to steroids being banned in some countries all over the world. ||| Are there visible signs that someone is using steroids? ||| Warning Signs Of Steroid Use The possible red flags of anabolic steroid use include: Increased acne and facial bloating Enlarged breasts in boys or smaller breasts in girls Persistent bad breath Skin eruptions and infections Increased aggression or irritability Hair loss in bed, shower, comb, or brush Small red or purplish acne Depression, hallucinations, extreme feelings of mistrust or fear Drastic appetite shifts Loss or gain of interest in friends and decline in grades Unexplained presence or recovery of needles, vials, alcohol swabs, rubber tops and stoppers, syringes, amp openers, sterile injectable oils, waters, or vitamins Phone conversations becoming more private Changes in body build, including development of the upper body, muscle growth, and rapid weight gain Behavioral, emotional, or psychological changes Needle marks in the buttocks or thighs Effects On Mind Many studies have suggested that testosterone and anabolic steroids affect the functioning of the central nervous system (CNS). It has also been revealed that many people who administer excessively high doses of anabolic steroids tend to experience mood, sexuality, and aggression changes during or after the use of these drugs, though these effects may be rapid or involve long-term modifications at the genomic level. ||| That sounds easy to spot. How do athletes get away with using steroids? ||| Rodchenkov combined three steroids and dissolved that mixture into liquor — Chivas whiskey for men, Martini vermouth for women — in order to speed up absorption and shorten the detection window. “The athletes were instructed to swish the liquid around in their mouths, under the tongue, to absorb the drugs,” the Times writes. ||| What is the NFL policy about steroids? ||| The Baltimore Ravens defense will be without tackle Haloti Ngata for the rest of the regular season after he was suspended for four games by the NFL for violating the performance-enhancing drugs policy. Ngata, in a statement released by the Ravens, said he used Adderall. ||| Is Adderall Speed? ||| Denver Broncos wide receiver has been suspended for four games by the NFL over violations of its performance-enhancing drugs policy, and he’s not at all happy about it. In an e-mail sent to the Denver Post, Welker seemingly takes aim at the league’s drug-testing policy. ||| What is the difference between the NFL’s recreational drug and performance enhancing drug policies? ||| Updated with details, Miller statement Von Miller, the Denver Broncos’ linebacker, is facing a four-game suspension from the NFL for violating league policy, according to multiple reports. Miller, defensive rookie of the year in 2011, is presently appealing the discipline, according to ESPN. |||| Reformulation: "
9,I know what bridge is. I heard there was a drug scandal in bridge recently.,"Query: I know what bridge is. I heard there was a drug scandal recently. |||| Context: Utterance: What’s the history of steroid use in sports in the US? ||| Over the years, the popularity of steroids has varied, but in 2001, it was found that about 2% of high school students used steroids in the past year. History The history of anabolic steroids can be traced back to as early as 1930's, before the term steroid was even used. ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? ||| John Bosley Ziegler John Bosley Ziegler (""ca. "" 1920–1983) — known as John Ziegler and Montana Jack — was the American physician who originally developed the anabolic steroid Methandrostenolone (Dianabol, DBOL) which was released in the USA in 1958 by Ciba. ||| Why are steroids banned in sports? ||| The excessive use of steroids by athletes to further improve their athletic capabilities has indeed caught the attention of many people all around the entire world. With this attention, a few controversies arose, and these controversies lead to steroids being banned in some countries all over the world. ||| Are there visible signs that someone is using steroids? ||| Warning Signs Of Steroid Use The possible red flags of anabolic steroid use include: Increased acne and facial bloating Enlarged breasts in boys or smaller breasts in girls Persistent bad breath Skin eruptions and infections Increased aggression or irritability Hair loss in bed, shower, comb, or brush Small red or purplish acne Depression, hallucinations, extreme feelings of mistrust or fear Drastic appetite shifts Loss or gain of interest in friends and decline in grades Unexplained presence or recovery of needles, vials, alcohol swabs, rubber tops and stoppers, syringes, amp openers, sterile injectable oils, waters, or vitamins Phone conversations becoming more private Changes in body build, including development of the upper body, muscle growth, and rapid weight gain Behavioral, emotional, or psychological changes Needle marks in the buttocks or thighs Effects On Mind Many studies have suggested that testosterone and anabolic steroids affect the functioning of the central nervous system (CNS). It has also been revealed that many people who administer excessively high doses of anabolic steroids tend to experience mood, sexuality, and aggression changes during or after the use of these drugs, though these effects may be rapid or involve long-term modifications at the genomic level. ||| That sounds easy to spot. How do athletes get away with using steroids? ||| Rodchenkov combined three steroids and dissolved that mixture into liquor — Chivas whiskey for men, Martini vermouth for women — in order to speed up absorption and shorten the detection window. “The athletes were instructed to swish the liquid around in their mouths, under the tongue, to absorb the drugs,” the Times writes. ||| What is the NFL policy about steroids? ||| The Baltimore Ravens defense will be without tackle Haloti Ngata for the rest of the regular season after he was suspended for four games by the NFL for violating the performance-enhancing drugs policy. Ngata, in a statement released by the Ravens, said he used Adderall. ||| Is Adderall Speed? ||| Denver Broncos wide receiver has been suspended for four games by the NFL over violations of its performance-enhancing drugs policy, and he’s not at all happy about it. In an e-mail sent to the Denver Post, Welker seemingly takes aim at the league’s drug-testing policy. ||| What is the difference between the NFL’s recreational drug and performance enhancing drug policies? ||| Updated with details, Miller statement Von Miller, the Denver Broncos’ linebacker, is facing a four-game suspension from the NFL for violating league policy, according to multiple reports. Miller, defensive rookie of the year in 2011, is presently appealing the discipline, according to ESPN. ||| I heard it even affects card players. Didn't the game of bridge also have a problem with drug use? ||| Contract bridge Contract bridge, or simply bridge, is a trick-taking card game using a standard 52-card deck. In its basic format, it is played by four players in two competing partnerships, with partners sitting opposite each other around a table. |||| Reformulation: "
