,Target,Source
9,I found the Indian student's approach to treating depression through social support and spiritual reflection or relaxation interesting. Have their approaches been tried elsewhere?,"Query: I found the Indian student's approach to treating depression interesting. Have their approaches been tried elsewhere? |||| Context: How are mental health disorders perceived and addressed around the world? ||| What are the causes of stigma in Africa? ||| Could you expand on some of these methods? ||| How effective are these methods and could they be combined with Western medicine? ||| Okay. Now, what about the causes in Asia? ||| Is there a relationship between these values and mental illness in the region? ||| Wow. Besides these values, what other factors could cause stigmatization? ||| What about the causes in North America? ||| Hmm. What has the Alliance done to help? |||| Reformulation: "
10,Can you tell me more about Chibanda's approach to treating mental illness? How effective has it been?,"Query: Can you tell me more about Chibanda's approach? How effective has it been? |||| Context: How are mental health disorders perceived and addressed around the world? ||| What are the causes of stigma in Africa? ||| Could you expand on some of these methods? ||| How effective are these methods and could they be combined with Western medicine? ||| Okay. Now, what about the causes in Asia? ||| Is there a relationship between these values and mental illness in the region? ||| Wow. Besides these values, what other factors could cause stigmatization? ||| What about the causes in North America? ||| Hmm. What has the Alliance done to help? ||| I found the Indian student's approach to treating depression interesting. Have their approaches been tried elsewhere? |||| Reformulation: "
0,How are literary devices used in Biblical poetry?,Query: How are literary devices used in Biblical poetry? |||| Context:  |||| Reformulation: 
1,That's interesting. How is Christian poetry defined?,Query: That's interesting. How is it defined? |||| Context: How are literary devices used in Biblical poetry? |||| Reformulation: 
2,How did the existing traditions of Greek and Latin poetry affect Christian Poets?,Query: How did those traditions affect them? |||| Context: How are literary devices used in Biblical poetry? ||| That's interesting. How is it defined? |||| Reformulation: 
3,That's interesting about Christianity. How are literary devices used in Islamic poetry?,Query: That's interesting about Christianity. How are devices used in Islamic ones? |||| Context: How are literary devices used in Biblical poetry? ||| That's interesting. How is it defined? ||| How did those traditions affect them? |||| Reformulation: 
4,Okay. How does the use of rhyme in Biblical poetry compare to the use of rhyme in Islamic poetry?,Query: Okay. How does the use of rhyme in Biblical poetry compare? |||| Context: How are literary devices used in Biblical poetry? ||| That's interesting. How is it defined? ||| How did those traditions affect them? ||| That's interesting about Christianity. How are devices used in Islamic ones? |||| Reformulation: 
5,Why didn't Biblical poetry use rhymes as extensively as Arabic?,Query: Why didn't it use rhymes as much? |||| Context: How are literary devices used in Biblical poetry? ||| That's interesting. How is it defined? ||| How did those traditions affect them? ||| That's interesting about Christianity. How are devices used in Islamic ones? ||| Okay. How does the use of rhyme in Biblical poetry compare? |||| Reformulation: 
6,"Ahh, it seems like rhyming and parallelism share similar functions. How did Islamic and Biblical poetry influence other kinds of poetry?","Query: Ahh, it seems like rhyming and parallelism share similar functions. How did both types of poetry influence other kinds of poetry? |||| Context: How are literary devices used in Biblical poetry? ||| That's interesting. How is it defined? ||| How did those traditions affect them? ||| That's interesting about Christianity. How are devices used in Islamic ones? ||| Okay. How does the use of rhyme in Biblical poetry compare? ||| Why didn't it use rhymes as much? |||| Reformulation: "
7,Did Biblical poetry have a similar impact on other kinds of religious poetry?,"Query: Did Biblical poetry have a similar impact? |||| Context: How are literary devices used in Biblical poetry? ||| That's interesting. How is it defined? ||| How did those traditions affect them? ||| That's interesting about Christianity. How are devices used in Islamic ones? ||| Okay. How does the use of rhyme in Biblical poetry compare? ||| Why didn't it use rhymes as much? ||| Ahh, it seems like rhyming and parallelism share similar functions. How did both types of poetry influence other kinds of poetry? |||| Reformulation: "
0,A friend said there were massive protests in Nigeria towards the end of 2020. What happened?,Query: A friend said there were massive protests in Nigeria towards the end of 2020. What happened? |||| Context:  |||| Reformulation: 
1,Why was the Special Anti-Robbery Squad (SARS) established in the first place?,Query: Why was the Squad established in the first place? |||| Context: A friend said there were massive protests in Nigeria towards the end of 2020. What happened? |||| Reformulation: 
2,What's an example of the reasons why (Special Anti-Robbery Squad) SARS officers detain people?,Query: What's an example of those reasons? |||| Context: A friend said there were massive protests in Nigeria towards the end of 2020. What happened? ||| Why was the Squad established in the first place? |||| Reformulation: 
3,How did the international community respond to the EndSars protests in Nigeria?,Query: How did the international community respond? |||| Context: A friend said there were massive protests in Nigeria towards the end of 2020. What happened? ||| Why was the Squad established in the first place? ||| What's an example of those reasons? |||| Reformulation: 
4,"Okay, but I meant the international community's response to the EndSars protests.","Query: Okay, but I meant their response to the EndSars protests. |||| Context: A friend said there were massive protests in Nigeria towards the end of 2020. What happened? ||| Why was the Squad established in the first place? ||| What's an example of those reasons? ||| How did the international community respond? |||| Reformulation: "
5,Did international support from the US help with the EndSars movement?,"Query: Did that help? |||| Context: A friend said there were massive protests in Nigeria towards the end of 2020. What happened? ||| Why was the Squad established in the first place? ||| What's an example of those reasons? ||| How did the international community respond? ||| Okay, but I meant their response to the EndSars protests. |||| Reformulation: "
6,My friend also mentioned that women were instrumental to the EndSars movement. What was their role?,"Query: My friend also mentioned that women were instrumental to the movement. What was their role? |||| Context: A friend said there were massive protests in Nigeria towards the end of 2020. What happened? ||| Why was the Squad established in the first place? ||| What's an example of those reasons? ||| How did the international community respond? ||| Okay, but I meant their response to the EndSars protests. ||| Did that help? |||| Reformulation: "
7,That's cool. Tell me more about the Feminist Coalition.,"Query: That's cool. Tell me more about them. |||| Context: A friend said there were massive protests in Nigeria towards the end of 2020. What happened? ||| Why was the Squad established in the first place? ||| What's an example of those reasons? ||| How did the international community respond? ||| Okay, but I meant their response to the EndSars protests. ||| Did that help? ||| My friend also mentioned that women were instrumental to the movement. What was their role? |||| Reformulation: "
8,There was mention of the protection of Black lives earlier. How are they related?,"Query: There was mention of the protection of Black lives earlier. How is it related to this movement? |||| Context: A friend said there were massive protests in Nigeria towards the end of 2020. What happened? ||| Why was the Squad established in the first place? ||| What's an example of those reasons? ||| How did the international community respond? ||| Okay, but I meant their response to the EndSars protests. ||| Did that help? ||| My friend also mentioned that women were instrumental to the movement. What was their role? ||| That's cool. Tell me more about them. |||| Reformulation: "
9,What role did women play in the BlackLivesMatter protests?,"Query: What role did women play in that? |||| Context: A friend said there were massive protests in Nigeria towards the end of 2020. What happened? ||| Why was the Squad established in the first place? ||| What's an example of those reasons? ||| How did the international community respond? ||| Okay, but I meant their response to the EndSars protests. ||| Did that help? ||| My friend also mentioned that women were instrumental to the movement. What was their role? ||| That's cool. Tell me more about them. ||| There was mention of the protection of Black lives earlier. How is it related to this movement? |||| Reformulation: "
0,I like fashion and animals. What career options should I consider?,Query: I like fashion and animals. What career options should I consider? |||| Context:  |||| Reformulation: 
1,Becoming a fashion designer sounds interesting. What's the job outlook?,Query: Becoming a fashion designer sounds interesting. What's the job outlook? |||| Context: I like fashion and animals. What career options should I consider? |||| Reformulation: 
2,How can I get a fashion design degree?,Query: How can I get a degree in it? |||| Context: I like fashion and animals. What career options should I consider? ||| Becoming a fashion designer sounds interesting. What's the job outlook? |||| Reformulation: 
3,Okay. What does the Bachelor of Fine Arts degree in fashion portfolio usually consist of?,Query: Okay. What does the portfolio usually consist of? |||| Context: I like fashion and animals. What career options should I consider? ||| Becoming a fashion designer sounds interesting. What's the job outlook? ||| How can I get a degree in it? |||| Reformulation: 
4,What are the common entry requirements for a Bachelor of Fine Arts program?,Query: What are the common entry requirements for the degree? |||| Context: I like fashion and animals. What career options should I consider? ||| Becoming a fashion designer sounds interesting. What's the job outlook? ||| How can I get a degree in it? ||| Okay. What does the portfolio usually consist of? |||| Reformulation: 
5,I’ll consider those. How about my career options for my other interest in animals?,Query: I’ll consider those. How about my options for my other interest? |||| Context: I like fashion and animals. What career options should I consider? ||| Becoming a fashion designer sounds interesting. What's the job outlook? ||| How can I get a degree in it? ||| Okay. What does the portfolio usually consist of? ||| What are the common entry requirements for the degree? |||| Reformulation: 
6,Not quite. I want to know about career opportunities related to animals.,Query: Not quite. I want to know about career opportunities related to animals. |||| Context: I like fashion and animals. What career options should I consider? ||| Becoming a fashion designer sounds interesting. What's the job outlook? ||| How can I get a degree in it? ||| Okay. What does the portfolio usually consist of? ||| What are the common entry requirements for the degree? ||| I’ll consider those. How about my options for my other interest? |||| Reformulation: 
7,How do I become a veterinarian?,Query: How do I become a vet? |||| Context: I like fashion and animals. What career options should I consider? ||| Becoming a fashion designer sounds interesting. What's the job outlook? ||| How can I get a degree in it? ||| Okay. What does the portfolio usually consist of? ||| What are the common entry requirements for the degree? ||| I’ll consider those. How about my options for my other interest? ||| Not quite. I want to know about career opportunities related to animals. |||| Reformulation: 
8,What are the other steps to become a veterinarian?,Query: What are the other steps? |||| Context: I like fashion and animals. What career options should I consider? ||| Becoming a fashion designer sounds interesting. What's the job outlook? ||| How can I get a degree in it? ||| Okay. What does the portfolio usually consist of? ||| What are the common entry requirements for the degree? ||| I’ll consider those. How about my options for my other interest? ||| Not quite. I want to know about career opportunities related to animals. ||| How do I become a vet? |||| Reformulation: 
9,I understand that licenses are required to work as a veterinarian in the US. Tell me more about that.,Query: I understand that licenses are required. Tell me more about that. |||| Context: I like fashion and animals. What career options should I consider? ||| Becoming a fashion designer sounds interesting. What's the job outlook? ||| How can I get a degree in it? ||| Okay. What does the portfolio usually consist of? ||| What are the common entry requirements for the degree? ||| I’ll consider those. How about my options for my other interest? ||| Not quite. I want to know about career opportunities related to animals. ||| How do I become a vet? ||| What are the other steps? |||| Reformulation: 
10,What about a way to combine my interests in fashion and animals?,Query: What about a way to combine both of my interests? |||| Context: I like fashion and animals. What career options should I consider? ||| Becoming a fashion designer sounds interesting. What's the job outlook? ||| How can I get a degree in it? ||| Okay. What does the portfolio usually consist of? ||| What are the common entry requirements for the degree? ||| I’ll consider those. How about my options for my other interest? ||| Not quite. I want to know about career opportunities related to animals. ||| How do I become a vet? ||| What are the other steps? ||| I understand that licenses are required. Tell me more about that. |||| Reformulation: 
0,My dog has been shaking and tilting its head a lot recently. What could be wrong?,Query: My dog has been shaking and tilting its head a lot recently. What could be wrong? |||| Context:  |||| Reformulation: 
1,I just checked my dog’s ears and there’s swelling in the outer portion. What could it be a symptom of?,Query: I just checked and there’s swelling in the outer portion. What could it be? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? |||| Reformulation: 
2,How dangerous could the inflammation or canine ear hematoma in my dog’s ears be?,Query: How dangerous could these be? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| I just checked and there’s swelling in the outer portion. What could it be? |||| Reformulation: 
3,I live in a remote area. How can I treat my dog’s ear infection at home?,Query: I live in a remote area. How can I treat it at home? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| I just checked and there’s swelling in the outer portion. What could it be? ||| How dangerous could these be? |||| Reformulation: 
4,My cat is also having similar symptoms to my dog. Would the home remedy work for her as well?,Query: My cat is also having similar symptoms. Would that work for her as well? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| I just checked and there’s swelling in the outer portion. What could it be? ||| How dangerous could these be? ||| I live in a remote area. How can I treat it at home? |||| Reformulation: 
5,Thanks. I am also worried that my pets are susceptible to the coronavirus.,Query: Thanks. I am also worried that they are susceptible to the coronavirus. |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| I just checked and there’s swelling in the outer portion. What could it be? ||| How dangerous could these be? ||| I live in a remote area. How can I treat it at home? ||| My cat is also having similar symptoms. Would that work for her as well? |||| Reformulation: 
6,"Okay, but I also heard that a few animals have been reported to be infected with the coronavirus.","Query: Okay, but I also heard that a few have been reported to be infected. |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| I just checked and there’s swelling in the outer portion. What could it be? ||| How dangerous could these be? ||| I live in a remote area. How can I treat it at home? ||| My cat is also having similar symptoms. Would that work for her as well? ||| Thanks. I am also worried that they are susceptible to the coronavirus. |||| Reformulation: "
7,How can I protect my pets from the coronavirus?,"Query: How can I protect them? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| I just checked and there’s swelling in the outer portion. What could it be? ||| How dangerous could these be? ||| I live in a remote area. How can I treat it at home? ||| My cat is also having similar symptoms. Would that work for her as well? ||| Thanks. I am also worried that they are susceptible to the coronavirus. ||| Okay, but I also heard that a few have been reported to be infected. |||| Reformulation: "
8,Ok. But what about protecting my dog from the coronavirus?,"Query: Ok. But what about my dog? |||| Context: My dog has been shaking and tilting its head a lot recently. What could be wrong? ||| I just checked and there’s swelling in the outer portion. What could it be? ||| How dangerous could these be? ||| I live in a remote area. How can I treat it at home? ||| My cat is also having similar symptoms. Would that work for her as well? ||| Thanks. I am also worried that they are susceptible to the coronavirus. ||| Okay, but I also heard that a few have been reported to be infected. ||| How can I protect them? |||| Reformulation: "
0,Why did Michael Jackson go so far to alter his appearance?,Query: Why did Michael Jackson go so far to alter his appearance? |||| Context:  |||| Reformulation: 
1,What else was Michael Jackson’s vexed relationship to his skin about?,Query: What else was it about? |||| Context: Why did Michael Jackson go so far to alter his appearance? |||| Reformulation: 
2,Okay. Did the Jacksons vegetarian diet help to fight their acne?,Query: Okay. Did the diet help? |||| Context: Why did Michael Jackson go so far to alter his appearance? ||| What else was it about? |||| Reformulation: 
3,Never mind. Tell me more about the Pepsi commercial where Michael Jackson burned his skin.,Query: Never mind. Tell me more about the Pepsi commercial. |||| Context: Why did Michael Jackson go so far to alter his appearance? ||| What else was it about? ||| Okay. Did the diet help? |||| Reformulation: 
4,How did Michael Jackson’s dependence on medicine lead to his death?,Query: How so? |||| Context: Why did Michael Jackson go so far to alter his appearance? ||| What else was it about? ||| Okay. Did the diet help? ||| Never mind. Tell me more about the Pepsi commercial. |||| Reformulation: 
5,Okay. How did Michael Jackson’s skin conditions affect his art and legacy?,Query: Okay. How did it affect his art and legacy? |||| Context: Why did Michael Jackson go so far to alter his appearance? ||| What else was it about? ||| Okay. Did the diet help? ||| Never mind. Tell me more about the Pepsi commercial. ||| How so? |||| Reformulation: 
0,I remember there was a global coffee shortage some time ago. Can you tell me more about that?,Query: I remember there was a global coffee shortage some time ago. Can you tell me more about that? |||| Context:  |||| Reformulation: 
1,What caused the drought in Brazil’s coffee belt region?,Query: What caused the drought? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? |||| Reformulation: 
2,I also heard that other Latin American countries had coffee production issues. Was the disruption due to the drought widespread?,Query: I also heard that other Latin American countries had coffee production issues. Was the disruption widespread? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| What caused the drought? |||| Reformulation: 
3,It sounds like the reduction in coffee production in Latin America and the drought in Brazil are not related. What are the origins of coffee rust? And how did it spread?,Query: It sounds like they are not related. What are its origins? And how did it spread? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| What caused the drought? ||| I also heard that other Latin American countries had coffee production issues. Was the disruption widespread? |||| Reformulation: 
4,Okay. The US government tried to help eliminate the fungus in order to prevent the economic situation of Latin American countries from deteriorating. What did they do to help?,Query: Okay. The US government tried to help the situation. What did they do to help? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| What caused the drought? ||| I also heard that other Latin American countries had coffee production issues. Was the disruption widespread? ||| It sounds like they are not related. What are its origins? And how did it spread? |||| Reformulation: 
5,"No, I want to know what the United States did to help with the coffee rust epidemic in Latin America.","Query: No, I want to know what they did to help with the coffee rust epidemic in Latin America. |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| What caused the drought? ||| I also heard that other Latin American countries had coffee production issues. Was the disruption widespread? ||| It sounds like they are not related. What are its origins? And how did it spread? ||| Okay. The US government tried to help the situation. What did they do to help? |||| Reformulation: "
6,Okay. What did big coffee companies do? How did they try to help with the coffee rust epidemic?,"Query: Okay. What did big coffee companies do? How did they try to help? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| What caused the drought? ||| I also heard that other Latin American countries had coffee production issues. Was the disruption widespread? ||| It sounds like they are not related. What are its origins? And how did it spread? ||| Okay. The US government tried to help the situation. What did they do to help? ||| No, I want to know what they did to help with the coffee rust epidemic in Latin America. |||| Reformulation: "
7,How did the drought in Brazil and the coffee rust disease in Latin America affect global coffee consumption?,"Query: How did all these affect global consumption? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| What caused the drought? ||| I also heard that other Latin American countries had coffee production issues. Was the disruption widespread? ||| It sounds like they are not related. What are its origins? And how did it spread? ||| Okay. The US government tried to help the situation. What did they do to help? ||| No, I want to know what they did to help with the coffee rust epidemic in Latin America. ||| Okay. What did big coffee companies do? How did they try to help? |||| Reformulation: "
8,"That’s interesting, coffee consumption is not very elastic. Would investing in coffee make sense?","Query: That’s interesting, consumption is not very elastic. Would investing in it make sense? |||| Context: I remember there was a global coffee shortage some time ago. Can you tell me more about that? ||| What caused the drought? ||| I also heard that other Latin American countries had coffee production issues. Was the disruption widespread? ||| It sounds like they are not related. What are its origins? And how did it spread? ||| Okay. The US government tried to help the situation. What did they do to help? ||| No, I want to know what they did to help with the coffee rust epidemic in Latin America. ||| Okay. What did big coffee companies do? How did they try to help? ||| How did all these affect global consumption? |||| Reformulation: "
0,I heard Bernie Sanders was ill recently. What happened?,Query: I heard Bernie Sanders was ill recently. What happened? |||| Context:  |||| Reformulation: 
1,What did the doctors do to treat Bernie Sanders when he had a heart attack?,Query: What did the doctors do? |||| Context: I heard Bernie Sanders was ill recently. What happened? |||| Reformulation: 
2,How did the heart attack affect Bernie Sanders’ presidential campaign?,Query: How did it affect the campaign? |||| Context: I heard Bernie Sanders was ill recently. What happened? ||| What did the doctors do? |||| Reformulation: 
3,How did Bernie Sanders attempt to regain the public's confidence after recovering from his heart attack?,Query: How did he attempt to regain the public's confidence? |||| Context: I heard Bernie Sanders was ill recently. What happened? ||| What did the doctors do? ||| How did it affect the campaign? |||| Reformulation: 
4,Okay. What did Bernie Sanders’ health records released after his heart attack say?,Query: Okay. What did the records say? |||| Context: I heard Bernie Sanders was ill recently. What happened? ||| What did the doctors do? ||| How did it affect the campaign? ||| How did he attempt to regain the public's confidence? |||| Reformulation: 
5,Okay. I'd like to know more about Bernie Sanders' decision not to release his medical records after his heart attack.,"Query: Okay, I'd like to know more about his decision. |||| Context: I heard Bernie Sanders was ill recently. What happened? ||| What did the doctors do? ||| How did it affect the campaign? ||| How did he attempt to regain the public's confidence? ||| Okay. What did the records say? |||| Reformulation: "
6,"What about the other Democratic presidential candidates, did they release their health records?","Query: What about the other candidates? Did they release theirs? |||| Context: I heard Bernie Sanders was ill recently. What happened? ||| What did the doctors do? ||| How did it affect the campaign? ||| How did he attempt to regain the public's confidence? ||| Okay. What did the records say? ||| Okay, I'd like to know more about his decision. |||| Reformulation: "
7,Should there be an age limit on the presidency of the United States?,"Query: Should there be an age limit on the presidency? |||| Context: I heard Bernie Sanders was ill recently. What happened? ||| What did the doctors do? ||| How did it affect the campaign? ||| How did he attempt to regain the public's confidence? ||| Okay. What did the records say? ||| Okay, I'd like to know more about his decision. ||| What about the other candidates? Did they release theirs? |||| Reformulation: "
0,I'm about to become a dad and I want to get fit before it gets too hard. How do I get started?,Query: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? |||| Context:  |||| Reformulation: 
1,Okay. Should I try CrossFit to get fit?,Query: Okay. Should I try CrossFit? |||| Context: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? |||| Reformulation: 
2,That sounds very intense but useful to me. How does CrossFit compare with just weightlifting to get fit?,Query: That sounds very intense but useful for me. How does it compare with just weightlifting? |||| Context: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| Okay. Should I try CrossFit? |||| Reformulation: 
3,I would rather be safe. Do the positives of Crossfit outweigh the negatives?,Query: I would rather be safe. Do the positives outweigh the negatives? |||| Context: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| Okay. Should I try CrossFit? ||| That sounds very intense but useful for me. How does it compare with just weightlifting? |||| Reformulation: 
4,I’ve got four weeks. What about cardio for getting fit?,Query: I’ve got four weeks. What about cardio? |||| Context: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| Okay. Should I try CrossFit? ||| That sounds very intense but useful for me. How does it compare with just weightlifting? ||| I would rather be safe. Do the positives outweigh the negatives? |||| Reformulation: 
5,Okay. What role will diet play in getting fit?,Query: Okay. What role will diet play? |||| Context: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| Okay. Should I try CrossFit? ||| That sounds very intense but useful for me. How does it compare with just weightlifting? ||| I would rather be safe. Do the positives outweigh the negatives? ||| I’ve got four weeks. What about cardio? |||| Reformulation: 
6,What other meal frequencies can I try to boost my metabolism?,Query: What other meal frequencies can I try? |||| Context: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| Okay. Should I try CrossFit? ||| That sounds very intense but useful for me. How does it compare with just weightlifting? ||| I would rather be safe. Do the positives outweigh the negatives? ||| I’ve got four weeks. What about cardio? ||| Okay. What role will diet play? |||| Reformulation: 
7,Which one’s better between eating six meals a day and intermittent fasting?,Query: Which one’s better? |||| Context: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| Okay. Should I try CrossFit? ||| That sounds very intense but useful for me. How does it compare with just weightlifting? ||| I would rather be safe. Do the positives outweigh the negatives? ||| I’ve got four weeks. What about cardio? ||| Okay. What role will diet play? ||| What other meal frequencies can I try? |||| Reformulation: 
8,Okay. I would eventually like to spend time with my baby while working out too. Do you have any ideas for that?,Query: Okay. I would eventually like to spend time with my baby while working out too. Do you have any ideas for that? |||| Context: I'm about to become a dad and I want to get fit before it gets too hard. How do I get started? ||| Okay. Should I try CrossFit? ||| That sounds very intense but useful for me. How does it compare with just weightlifting? ||| I would rather be safe. Do the positives outweigh the negatives? ||| I’ve got four weeks. What about cardio? ||| Okay. What role will diet play? ||| What other meal frequencies can I try? ||| Which one’s better? |||| Reformulation: 
0,I just watched the Jurassic Park movie and I got interested in dinosaurs. Can you tell me about the time when dinosaurs actually existed?,Query: I just watched the first Jurassic Park movie and I got interested in dinosaurs and their time on earth. Can you tell me about the time when dinosaurs actually existed? |||| Context:  |||| Reformulation: 
1,Hmm. What else was characteristic about the Mesozoic Era asides the existence of Dinosaurs?,Query: Hmm. What else was characteristic about that era? |||| Context: I just watched the first Jurassic Park movie and I got interested in dinosaurs and their time on earth. Can you tell me about the time when dinosaurs actually existed? |||| Reformulation: 
2,Can you tell me more about the fossil records and the theory of plate tectonics?,Query: Can you tell me more about the fossil records and the theory? |||| Context: I just watched the first Jurassic Park movie and I got interested in dinosaurs and their time on earth. Can you tell me about the time when dinosaurs actually existed? ||| Hmm. What else was characteristic about that era? |||| Reformulation: 
3,What was earth's landmass like during the Mesozoic era?,Query: What was it like during the time dinosaurs were on earth? |||| Context: I just watched the first Jurassic Park movie and I got interested in dinosaurs and their time on earth. Can you tell me about the time when dinosaurs actually existed? ||| Hmm. What else was characteristic about that era? ||| Can you tell me more about the fossil records and the theory? |||| Reformulation: 
4,That's really cool. Could such a huge continent like Pangaea form again?,Query: That's really cool. Could such a continent form again? |||| Context: I just watched the first Jurassic Park movie and I got interested in dinosaurs and their time on earth. Can you tell me about the time when dinosaurs actually existed? ||| Hmm. What else was characteristic about that era? ||| Can you tell me more about the fossil records and the theory? ||| What was it like during the time dinosaurs were on earth? |||| Reformulation: 
5,Okay. You mentioned three periods in the Mesosoic Era. What was characteristic about the Triassic Period?,Query: Okay. You mentioned three periods in the Dinosaur era. What was characteristic about the first one? |||| Context: I just watched the first Jurassic Park movie and I got interested in dinosaurs and their time on earth. Can you tell me about the time when dinosaurs actually existed? ||| Hmm. What else was characteristic about that era? ||| Can you tell me more about the fossil records and the theory? ||| What was it like during the time dinosaurs were on earth? ||| That's really cool. Could such a continent form again? |||| Reformulation: 
6,What was characteristic about the Jurassic Period?,Query: What about the second? |||| Context: I just watched the first Jurassic Park movie and I got interested in dinosaurs and their time on earth. Can you tell me about the time when dinosaurs actually existed? ||| Hmm. What else was characteristic about that era? ||| Can you tell me more about the fossil records and the theory? ||| What was it like during the time dinosaurs were on earth? ||| That's really cool. Could such a continent form again? ||| Okay. You mentioned three periods in the Dinosaur era. What was characteristic about the first one? |||| Reformulation: 
7,What was characteristic about the Cretaceous Period?,Query: And the last? |||| Context: I just watched the first Jurassic Park movie and I got interested in dinosaurs and their time on earth. Can you tell me about the time when dinosaurs actually existed? ||| Hmm. What else was characteristic about that era? ||| Can you tell me more about the fossil records and the theory? ||| What was it like during the time dinosaurs were on earth? ||| That's really cool. Could such a continent form again? ||| Okay. You mentioned three periods in the Dinosaur era. What was characteristic about the first one? ||| What about the second? |||| Reformulation: 
8,What happened to dinosaurs after the Cretaceous period ended?,Query: What happened to dinosaurs after then? |||| Context: I just watched the first Jurassic Park movie and I got interested in dinosaurs and their time on earth. Can you tell me about the time when dinosaurs actually existed? ||| Hmm. What else was characteristic about that era? ||| Can you tell me more about the fossil records and the theory? ||| What was it like during the time dinosaurs were on earth? ||| That's really cool. Could such a continent form again? ||| Okay. You mentioned three periods in the Dinosaur era. What was characteristic about the first one? ||| What about the second? ||| And the last? |||| Reformulation: 
9,How do the evolution of dinosaurs across the three periods in the Mesozoic era compare?,Query: How do the evolution of dinosaurs across the three periods compare? |||| Context: I just watched the first Jurassic Park movie and I got interested in dinosaurs and their time on earth. Can you tell me about the time when dinosaurs actually existed? ||| Hmm. What else was characteristic about that era? ||| Can you tell me more about the fossil records and the theory? ||| What was it like during the time dinosaurs were on earth? ||| That's really cool. Could such a continent form again? ||| Okay. You mentioned three periods in the Dinosaur era. What was characteristic about the first one? ||| What about the second? ||| And the last? ||| What happened to dinosaurs after then? |||| Reformulation: 
10,That's interesting. How scientifically accurate was the first Jurassic Park movie?,Query: That's interesting. How scientifically accurate was the movie? |||| Context: I just watched the first Jurassic Park movie and I got interested in dinosaurs and their time on earth. Can you tell me about the time when dinosaurs actually existed? ||| Hmm. What else was characteristic about that era? ||| Can you tell me more about the fossil records and the theory? ||| What was it like during the time dinosaurs were on earth? ||| That's really cool. Could such a continent form again? ||| Okay. You mentioned three periods in the Dinosaur era. What was characteristic about the first one? ||| What about the second? ||| And the last? ||| What happened to dinosaurs after then? ||| How do the evolution of dinosaurs across the three periods compare? |||| Reformulation: 
0,I’d like to learn more about frogs. What’s the biggest one?,Query: I’d like to learn more about frogs. What’s the biggest one? |||| Context:  |||| Reformulation: 
1,What has been done to protect Goliath frogs?,Query: What's been done to protect them? |||| Context: I’d like to learn more about frogs. What’s the biggest one? |||| Reformulation: 
2,Has the Equatorial Guinean government's conservation measures to protect Goliath frogs been effective?,Query: Has that been effective? |||| Context: I’d like to learn more about frogs. What’s the biggest one? ||| What's been done to protect them? |||| Reformulation: 
3,How can I help with protecting Goliath frogs?,Query: How can I help? |||| Context: I’d like to learn more about frogs. What’s the biggest one? ||| What's been done to protect them? ||| Has that been effective? |||| Reformulation: 
4,What is the smallest frog?,"Query: Okay, that’s the biggest.  What is the smallest? |||| Context: I’d like to learn more about frogs. What’s the biggest one? ||| What's been done to protect them? ||| Has that been effective? ||| How can I help? |||| Reformulation: "
5,Why would leaf litter affect the size of a frog?,"Query: Why would leaf litter affect its size? |||| Context: I’d like to learn more about frogs. What’s the biggest one? ||| What's been done to protect them? ||| Has that been effective? ||| How can I help? ||| Okay, that’s the biggest.  What is the smallest? |||| Reformulation: "
0,I want to go on vacation somewhere in Europe with good food. What are some beautiful places?,Query: I want to go on vacation somewhere in Europe with good food. What are some beautiful places? |||| Context:  |||| Reformulation: 
1,"Yes, it'll be my first time in Europe. Where should I consider visiting in Italy?","Query: Yes, it'll be my first time. Where should I consider? |||| Context: I want to go on vacation somewhere in Europe with good food. What are some beautiful places? |||| Reformulation: "
2,What should I not miss on the Amalfi Coast?,"Query: What should I not miss on the Coast? |||| Context: I want to go on vacation somewhere in Europe with good food. What are some beautiful places? ||| Yes, it'll be my first time. Where should I consider? |||| Reformulation: "
