,Target,Source
7,What is the difference between the NFL’s recreational drug and performance enhancing drug policies?,"Query: What is the difference between the two policies? |||| Context: Utterance: What’s the history of steroid use in sports in the US? |||  ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? |||  ||| Why are steroids banned in sports? |||  ||| Are there visible signs that someone is using steroids? ||| Warning Signs Of Steroid Use The possible red flags of anabolic steroid use include: Increased acne and facial bloating Enlarged breasts in boys or smaller breasts in girls Persistent bad breath Skin eruptions and infections Increased aggression or irritability Hair loss in bed, shower, comb, or brush Small red or purplish acne Depression, hallucinations, extreme feelings of mistrust or fear Drastic appetite shifts Loss or gain of interest in friends and decline in grades Unexplained presence or recovery of needles, vials, alcohol swabs, rubber tops and stoppers, syringes, amp openers, sterile injectable oils, waters, or vitamins Phone conversations becoming more private Changes in body build, including development of the upper body, muscle growth, and rapid weight gain Behavioral, emotional, or psychological changes Needle marks in the buttocks or thighs Effects On Mind Many studies have suggested that testosterone and anabolic steroids affect the functioning of the central nervous system (CNS). ||| That sounds easy to spot. How do athletes get away with using steroids? |||  ||| What is the NFL policy about steroids? ||| “This is disappointing news for the Ravens,” Ozzie Newsome, the team’s general manager and executive vice president, said in a statement. ||| Is Adderall Speed? ||| Denver Broncos wide receiver has been suspended for four games by the NFL over violations of its performance-enhancing drugs policy, and he’s not at all happy about it. |||| Reformulation: "
8,I heard it even affects card players. Didn't the game of bridge also have a problem with drug use?,"Query: I heard it even affects card players. Didn't bridge also have a problem? |||| Context: Utterance: What’s the history of steroid use in sports in the US? |||  ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? |||  ||| Why are steroids banned in sports? |||  ||| Are there visible signs that someone is using steroids? |||  ||| That sounds easy to spot. How do athletes get away with using steroids? |||  ||| What is the NFL policy about steroids? ||| “This is disappointing news for the Ravens,” Ozzie Newsome, the team’s general manager and executive vice president, said in a statement. ||| Is Adderall Speed? ||| Denver Broncos wide receiver has been suspended for four games by the NFL over violations of its performance-enhancing drugs policy, and he’s not at all happy about it. ||| What is the difference between the NFL’s recreational drug and performance enhancing drug policies? ||| Under NFL policy, a positive test for a recreational drug lands a player in a program, and a second triggers a four-game suspension. |||| Reformulation: "
9,I know what bridge is. I heard there was a drug scandal in bridge recently.,"Query: I know what bridge is. I heard there was a drug scandal recently. |||| Context: Utterance: What’s the history of steroid use in sports in the US? |||  ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? |||  ||| Why are steroids banned in sports? |||  ||| Are there visible signs that someone is using steroids? |||  ||| That sounds easy to spot. How do athletes get away with using steroids? |||  ||| What is the NFL policy about steroids? ||| “This is disappointing news for the Ravens,” Ozzie Newsome, the team’s general manager and executive vice president, said in a statement. ||| Is Adderall Speed? ||| Denver Broncos wide receiver has been suspended for four games by the NFL over violations of its performance-enhancing drugs policy, and he’s not at all happy about it. ||| What is the difference between the NFL’s recreational drug and performance enhancing drug policies? ||| Under NFL policy, a positive test for a recreational drug lands a player in a program, and a second triggers a four-game suspension. ||| I heard it even affects card players. Didn't the game of bridge also have a problem with drug use? ||| Contract bridge Contract bridge, or simply bridge, is a trick-taking card game using a standard 52-card deck. |||| Reformulation: "
10,Tell me more about the suspension of Geir Helgemo for doping by the World Bridge Federation.,"Query: Does the article have more about it? |||| Context: Utterance: What’s the history of steroid use in sports in the US? |||  ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? |||  ||| Why are steroids banned in sports? |||  ||| Are there visible signs that someone is using steroids? |||  ||| That sounds easy to spot. How do athletes get away with using steroids? |||  ||| What is the NFL policy about steroids? |||  ||| Is Adderall Speed? ||| Denver Broncos wide receiver has been suspended for four games by the NFL over violations of its performance-enhancing drugs policy, and he’s not at all happy about it. ||| What is the difference between the NFL’s recreational drug and performance enhancing drug policies? ||| Under NFL policy, a positive test for a recreational drug lands a player in a program, and a second triggers a four-game suspension. ||| I heard it even affects card players. Didn't the game of bridge also have a problem with drug use? ||| Contract bridge Contract bridge, or simply bridge, is a trick-taking card game using a standard 52-card deck. ||| I know what bridge is. I heard there was a drug scandal in bridge recently. ||| As announced Thursday by the World Bridge Federation, Geir Helgemo was suspended for one year after he tested positive for synthetic testosterone and Clomiphene, a fertility drug that accelerates testosterone production in men, after September’s World Bridge Series in Orlando. |||| Reformulation: "
0,How do genes work?,Query: How do genes work? |||| Context:  |||| Reformulation: 
1,What diseases besides sickle cell anemia are caused by single change in a gene?,"Query: What other diseases are caused by a single change? |||| Context: How do genes work? ||| However, some diseases, such as sickle cell anemia, can be caused by a change in a single gene. |||| Reformulation: "
2,What are the other types of human genetic diseases besides monogenic?,"Query: What are the other types of diseases? |||| Context: How do genes work? ||| However, some diseases, such as sickle cell anemia, can be caused by a change in a single gene. ||| What diseases besides sickle cell anemia are caused by single change in a gene? ||| The four types of (human) Genetic diseases are:1) Single-gene/monogenic Genetic Diseases: In this category the starting point is a mutation/change in one gene. |||| Reformulation: "
3,You missed the second type of genetic disease.  What was that?,"Query: You missed the second type of disease.  What was that? |||| Context: How do genes work? ||| However, some diseases, such as sickle cell anemia, can be caused by a change in a single gene. ||| What diseases besides sickle cell anemia are caused by single change in a gene? ||| The four types of (human) Genetic diseases are:1) Single-gene/monogenic Genetic Diseases: In this category the starting point is a mutation/change in one gene. ||| What are the other types of human genetic diseases besides monogenic? ||| 3) Chromosomal Genetic Diseases: Chromosomes are big DNA molecules composed from genes. |||| Reformulation: "
4,That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome?,"Query: That’s not what I wanted. How about recent developments in gene therapy to treat those defects? |||| Context: How do genes work? ||| However, some diseases, such as sickle cell anemia, can be caused by a change in a single gene. ||| What diseases besides sickle cell anemia are caused by single change in a gene? ||| The four types of (human) Genetic diseases are:1) Single-gene/monogenic Genetic Diseases: In this category the starting point is a mutation/change in one gene. ||| What are the other types of human genetic diseases besides monogenic? ||| 3) Chromosomal Genetic Diseases: Chromosomes are big DNA molecules composed from genes. ||| You missed the second type of genetic disease.  What was that? ||| Many chromosome errors cause the fetus to be aborted before birth, but some syndromes can be born and survive, though all typically suffer severe mental and physical defects. |||| Reformulation: "
5,What long-term effects are researchers worried about with CRISPR editing in human germ-line cells?,"Query: What are they worried about? |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? ||| The four types of (human) Genetic diseases are:1) Single-gene/monogenic Genetic Diseases: In this category the starting point is a mutation/change in one gene. ||| What are the other types of human genetic diseases besides monogenic? ||| 3) Chromosomal Genetic Diseases: Chromosomes are big DNA molecules composed from genes. ||| You missed the second type of genetic disease.  What was that? ||| Many chromosome errors cause the fetus to be aborted before birth, but some syndromes can be born and survive, though all typically suffer severe mental and physical defects. ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? ||| Many ­researchers say they worry about unintended consequences with long-term effects. |||| Reformulation: "
6,"No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells?","Query: No, I meant in humans. |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| What are the other types of human genetic diseases besides monogenic? ||| 3) Chromosomal Genetic Diseases: Chromosomes are big DNA molecules composed from genes. ||| You missed the second type of genetic disease.  What was that? ||| Many chromosome errors cause the fetus to be aborted before birth, but some syndromes can be born and survive, though all typically suffer severe mental and physical defects. ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? ||| Many ­researchers say they worry about unintended consequences with long-term effects. ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  |||| Reformulation: "
7,"It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on?","Query: It sounds like it could be used in many places. What other types of organisms has it been tried on? |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| You missed the second type of genetic disease.  What was that? ||| Many chromosome errors cause the fetus to be aborted before birth, but some syndromes can be born and survive, though all typically suffer severe mental and physical defects. ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? ||| Many ­researchers say they worry about unintended consequences with long-term effects. ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? ||| While the ethical and regulatory focus of concern has been on “designer babies” or threats to the human germline, the high risk of unintended consequences also applies to editing the genes of other life forms, from mice and mosquitos to microbes. |||| Reformulation: "
8,I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA?,"Query: I’ve heard a lot about RNA recently. Can it be used to edit that too? |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| You missed the second type of genetic disease.  What was that? |||  ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? ||| Many ­researchers say they worry about unintended consequences with long-term effects. ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? ||| While the ethical and regulatory focus of concern has been on “designer babies” or threats to the human germline, the high risk of unintended consequences also applies to editing the genes of other life forms, from mice and mosquitos to microbes. ||| It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on? ||| This has already been successfully used to target important genes in many cell lines and organisms, including human (34), bacteria (41), zebrafish (32), C. elegans (42), plants (34), Xenopus tropicalis (43), yeast (44), Drosophila (45), monkeys (46), rabbits (47), pigs (42), rats (48) and mice (49). |||| Reformulation: "
9,What’s the difference between the CRISPR CRISPRi and CAS13b systems?,"Query: What’s the difference between the types you mentioned? |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| You missed the second type of genetic disease.  What was that? |||  ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? |||  ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? ||| While the ethical and regulatory focus of concern has been on “designer babies” or threats to the human germline, the high risk of unintended consequences also applies to editing the genes of other life forms, from mice and mosquitos to microbes. ||| It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on? ||| This has already been successfully used to target important genes in many cell lines and organisms, including human (34), bacteria (41), zebrafish (32), C. elegans (42), plants (34), Xenopus tropicalis (43), yeast (44), Drosophila (45), monkeys (46), rabbits (47), pigs (42), rats (48) and mice (49). ||| I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA? ||| CRISPR-cas13b, using a type IV CRISPR-Cas system (as opposed to the commonly used type II) can target and edit specific RNA sequences. |||| Reformulation: "
10,"That’s too basic, I’d like a more scientific explanation. What’s the difference between the CRISPR-CAS9 and CRISPR-CAS13 systems?","Query: That’s too basic, I’d like a more scientific explanation. |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| You missed the second type of genetic disease.  What was that? |||  ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? |||  ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? ||| While the ethical and regulatory focus of concern has been on “designer babies” or threats to the human germline, the high risk of unintended consequences also applies to editing the genes of other life forms, from mice and mosquitos to microbes. ||| It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on? ||| This has already been successfully used to target important genes in many cell lines and organisms, including human (34), bacteria (41), zebrafish (32), C. elegans (42), plants (34), Xenopus tropicalis (43), yeast (44), Drosophila (45), monkeys (46), rabbits (47), pigs (42), rats (48) and mice (49). ||| I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA? ||| CRISPR-cas13b, using a type IV CRISPR-Cas system (as opposed to the commonly used type II) can target and edit specific RNA sequences. ||| What’s the difference between the CRISPR CRISPRi and CAS13b systems? ||| For example, here’s a simplified explanation: CRISPR-Cas systems protect bacteria from invaders such as viruses. |||| Reformulation: "
11,The developments sound exciting. What are the commercial issues using CRISPR for genetic diseases?,"Query: The developments sound exciting. What are the commercial issues using it? |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| You missed the second type of genetic disease.  What was that? |||  ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? |||  ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on? ||| This has already been successfully used to target important genes in many cell lines and organisms, including human (34), bacteria (41), zebrafish (32), C. elegans (42), plants (34), Xenopus tropicalis (43), yeast (44), Drosophila (45), monkeys (46), rabbits (47), pigs (42), rats (48) and mice (49). ||| I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA? ||| CRISPR-cas13b, using a type IV CRISPR-Cas system (as opposed to the commonly used type II) can target and edit specific RNA sequences. ||| What’s the difference between the CRISPR CRISPRi and CAS13b systems? ||| For example, here’s a simplified explanation: CRISPR-Cas systems protect bacteria from invaders such as viruses. ||| That’s too basic, I’d like a more scientific explanation. What’s the difference between the CRISPR-CAS9 and CRISPR-CAS13 systems? |||  |||| Reformulation: "
12,What are the alternatives to CRISPR-CAS9 to avoid patent licensing issues?,"Query: What are the alternatives to avoid licensing issues? |||| Context: How do genes work? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| You missed the second type of genetic disease.  What was that? |||  ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? |||  ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on? |||  ||| I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA? ||| CRISPR-cas13b, using a type IV CRISPR-Cas system (as opposed to the commonly used type II) can target and edit specific RNA sequences. ||| What’s the difference between the CRISPR CRISPRi and CAS13b systems? ||| For example, here’s a simplified explanation: CRISPR-Cas systems protect bacteria from invaders such as viruses. ||| That’s too basic, I’d like a more scientific explanation. What’s the difference between the CRISPR-CAS9 and CRISPR-CAS13 systems? |||  ||| The developments sound exciting. What are the commercial issues using CRISPR for genetic diseases? ||| , Thermo Fisher Scientific had licensed intellectual property from ToolGen to develop CRISPR reagent kits. |||| Reformulation: "
0,I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next?,Query: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||| Context:  |||| Reformulation: 
1,"How about my diet, what should I consider changing to increase my iron?","Query: How about my diet, what should I consider changing? |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? ||| For competitors asking their bodies to perform at one hundred percent, even a ten percent drop in how one feels is a lot — call it the athlete’s magnification glass to the layman’s perception of tired. |||| Reformulation: "
2,"No, I meant what should I consider changing in my diet to help my ferritin levels specifically.","Query: No, I meant to help my ferritin specifically. |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? ||| For competitors asking their bodies to perform at one hundred percent, even a ten percent drop in how one feels is a lot — call it the athlete’s magnification glass to the layman’s perception of tired. ||| How about my diet, what should I consider changing to increase my iron? |||  |||| Reformulation: "
3,What is the difference between heme and non-heme iron?,"Query: What is the difference between the two types? |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? ||| For competitors asking their bodies to perform at one hundred percent, even a ten percent drop in how one feels is a lot — call it the athlete’s magnification glass to the layman’s perception of tired. ||| How about my diet, what should I consider changing to increase my iron? |||  ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. ||| There are two forms of iron – animal foods contain heme iron, while plants contain non-heme iron. |||| Reformulation: "
4,I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin?,"Query: I’m vegetarian. So, what can I do to improve it and increase my levels? |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? ||| For competitors asking their bodies to perform at one hundred percent, even a ten percent drop in how one feels is a lot — call it the athlete’s magnification glass to the layman’s perception of tired. ||| How about my diet, what should I consider changing to increase my iron? |||  ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. ||| There are two forms of iron – animal foods contain heme iron, while plants contain non-heme iron. ||| What is the difference between heme and non-heme iron? ||| Heme irons are absent in the plant foods.• Foods rich in heme-iron can improve the absorption of non-heme iron.• The most abundant dietary iron is non-heme iron. |||| Reformulation: "
5,I heard eating eggs might help improve my ferritin levels.,"Query: I heard eating eggs might help. |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||  ||| How about my diet, what should I consider changing to increase my iron? |||  ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. ||| There are two forms of iron – animal foods contain heme iron, while plants contain non-heme iron. ||| What is the difference between heme and non-heme iron? ||| Heme irons are absent in the plant foods.• Foods rich in heme-iron can improve the absorption of non-heme iron.• The most abundant dietary iron is non-heme iron. ||| I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin? ||| Per my doctor’s instructions, I started taking liquid B12 along with methyl folate which is supposed to help with the vitamin B12 absorption (although my B12 isn’t really low). |||| Reformulation: "
6,I’m a female vegetarian runner over 50. How many eggs do I need to eat to get the recommended amount of iron in my diet?,"Query: I’m also a woman over 50. How many do I need to eat to get the recommended amount? |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||  ||| How about my diet, what should I consider changing to increase my iron? |||  ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. ||| There are two forms of iron – animal foods contain heme iron, while plants contain non-heme iron. ||| What is the difference between heme and non-heme iron? ||| Heme irons are absent in the plant foods.• Foods rich in heme-iron can improve the absorption of non-heme iron.• The most abundant dietary iron is non-heme iron. ||| I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin? ||| Per my doctor’s instructions, I started taking liquid B12 along with methyl folate which is supposed to help with the vitamin B12 absorption (although my B12 isn’t really low). ||| I heard eating eggs might help improve my ferritin levels. ||| Need to Lose Weight? Enter your details to calculate your ideal weight range, and discover how soon you could reach it!Imperial Metric Height ft in Weight st lb Weight Loss Resources says…This study suggests that eating eggs for breakfast makes you feel fuller for longer so that you eat less at your next few meals. |||| Reformulation: "
7,"I’m starting to train for a marathon, what should I consider in my vegetarian diet?","Query: I’m starting to train for a marathon, what should I consider? |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||  ||| How about my diet, what should I consider changing to increase my iron? |||  ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. |||  ||| What is the difference between heme and non-heme iron? ||| Heme irons are absent in the plant foods.• Foods rich in heme-iron can improve the absorption of non-heme iron.• The most abundant dietary iron is non-heme iron. ||| I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin? ||| Per my doctor’s instructions, I started taking liquid B12 along with methyl folate which is supposed to help with the vitamin B12 absorption (although my B12 isn’t really low). ||| I heard eating eggs might help improve my ferritin levels. ||| Need to Lose Weight? Enter your details to calculate your ideal weight range, and discover how soon you could reach it!Imperial Metric Height ft in Weight st lb Weight Loss Resources says…This study suggests that eating eggs for breakfast makes you feel fuller for longer so that you eat less at your next few meals. ||| I’m a female vegetarian runner over 50. How many eggs do I need to eat to get the recommended amount of iron in my diet? ||| You’ll get over 3.5 grams of protein from the white of a large egg. |||| Reformulation: "
8,"No, I’m starting to train for a marathon, what is a one week vegetarian diet?","Query: No, I’m starting to train for a marathon, what is a one week diet? |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||  ||| How about my diet, what should I consider changing to increase my iron? |||  ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. |||  ||| What is the difference between heme and non-heme iron? |||  ||| I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin? ||| Per my doctor’s instructions, I started taking liquid B12 along with methyl folate which is supposed to help with the vitamin B12 absorption (although my B12 isn’t really low). ||| I heard eating eggs might help improve my ferritin levels. ||| Need to Lose Weight? Enter your details to calculate your ideal weight range, and discover how soon you could reach it!Imperial Metric Height ft in Weight st lb Weight Loss Resources says…This study suggests that eating eggs for breakfast makes you feel fuller for longer so that you eat less at your next few meals. ||| I’m a female vegetarian runner over 50. How many eggs do I need to eat to get the recommended amount of iron in my diet? ||| You’ll get over 3.5 grams of protein from the white of a large egg. ||| I’m starting to train for a marathon, what should I consider in my vegetarian diet? ||| Along with these stories comes a common query from incredulous non-vegans: “How do you get enough protein?” “It’s always the first question,” says Torre Washington, a bodybuilder who has been following a vegan diet for 18 years, laughing. |||| Reformulation: "
0,How are mental health disorders perceived and addressed around the world?,Query: How are mental health disorders perceived and addressed around the world? |||| Context:  |||| Reformulation: 
1,What are the causes of mental health stigma in Africa?,"Query: What are the causes of stigma in Africa? |||| Context: How are mental health disorders perceived and addressed around the world? ||| The survey data, which included responses from 16 countries in the Americas, Europe, the Middle East, Africa, Asia, and the South Pacific, showed that 22.1% of participants from developing countries and 11.7% of participants from developed countries experienced embarrassment and discrimination due to their mental illness. |||| Reformulation: "
2,Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues?,"Query: Could you expand on some of these methods? |||| Context: How are mental health disorders perceived and addressed around the world? ||| The survey data, which included responses from 16 countries in the Americas, Europe, the Middle East, Africa, Asia, and the South Pacific, showed that 22.1% of participants from developing countries and 11.7% of participants from developed countries experienced embarrassment and discrimination due to their mental illness. ||| What are the causes of mental health stigma in Africa? ||| Although some slight progress has been made with the availability of mental health resources in these areas, still many people in rural Southeast Africa utilize traditional methods to treat mental illness. |||| Reformulation: "
3,How effective are traditional African methods for treating mental health issues and could they be combined with Western medicine?,"Query: How effective are these methods and could they be combined with Western medicine? |||| Context: How are mental health disorders perceived and addressed around the world? ||| The survey data, which included responses from 16 countries in the Americas, Europe, the Middle East, Africa, Asia, and the South Pacific, showed that 22.1% of participants from developing countries and 11.7% of participants from developed countries experienced embarrassment and discrimination due to their mental illness. ||| What are the causes of mental health stigma in Africa? ||| Although some slight progress has been made with the availability of mental health resources in these areas, still many people in rural Southeast Africa utilize traditional methods to treat mental illness. ||| Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues? |||  |||| Reformulation: "
4,"Okay. Now, what about the causes of mental health stigma in Asia?","Query: Okay. Now, what about the causes in Asia? |||| Context: How are mental health disorders perceived and addressed around the world? ||| The survey data, which included responses from 16 countries in the Americas, Europe, the Middle East, Africa, Asia, and the South Pacific, showed that 22.1% of participants from developing countries and 11.7% of participants from developed countries experienced embarrassment and discrimination due to their mental illness. ||| What are the causes of mental health stigma in Africa? ||| Although some slight progress has been made with the availability of mental health resources in these areas, still many people in rural Southeast Africa utilize traditional methods to treat mental illness. ||| Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues? |||  ||| How effective are traditional African methods for treating mental health issues and could they be combined with Western medicine? ||| Beliefs are fundamental to behaviour, and therefore a deeper understanding of traditional medicine will help to improve the effectiveness of psychological care. |||| Reformulation: "
5,Is there a relationship between Asian cultural values and mental illness?,"Query: Is there a relationship between these values and mental illness in the region? |||| Context: How are mental health disorders perceived and addressed around the world? |||  ||| What are the causes of mental health stigma in Africa? ||| Although some slight progress has been made with the availability of mental health resources in these areas, still many people in rural Southeast Africa utilize traditional methods to treat mental illness. ||| Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues? |||  ||| How effective are traditional African methods for treating mental health issues and could they be combined with Western medicine? ||| Beliefs are fundamental to behaviour, and therefore a deeper understanding of traditional medicine will help to improve the effectiveness of psychological care. ||| Okay. Now, what about the causes of mental health stigma in Asia? ||| Living with mental illness You might not realize it, but you probably know someone who has a mental illness. |||| Reformulation: "
6,"Wow. Besides Asian cultural values, what other factors could cause stigmatization of mental illness in the region of Asia?","Query: Wow. Besides these values, what other factors could cause stigmatization? |||| Context: How are mental health disorders perceived and addressed around the world? |||  ||| What are the causes of mental health stigma in Africa? |||  ||| Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues? |||  ||| How effective are traditional African methods for treating mental health issues and could they be combined with Western medicine? ||| Beliefs are fundamental to behaviour, and therefore a deeper understanding of traditional medicine will help to improve the effectiveness of psychological care. ||| Okay. Now, what about the causes of mental health stigma in Asia? ||| Living with mental illness You might not realize it, but you probably know someone who has a mental illness. ||| Is there a relationship between Asian cultural values and mental illness? ||| Some sub-populations of cultures, such as those from India and Pakistan, are reluctant to accept a diagnosis of severe emotional illness or mental retardation because it severely reduces the chances of other members of the family getting married. |||| Reformulation: "
7,What about the causes of mental health stigmatisation in North America?,"Query: What about the causes in North America? |||| Context: How are mental health disorders perceived and addressed around the world? |||  ||| What are the causes of mental health stigma in Africa? |||  ||| Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues? |||  ||| How effective are traditional African methods for treating mental health issues and could they be combined with Western medicine? ||| Beliefs are fundamental to behaviour, and therefore a deeper understanding of traditional medicine will help to improve the effectiveness of psychological care. ||| Okay. Now, what about the causes of mental health stigma in Asia? ||| Living with mental illness You might not realize it, but you probably know someone who has a mental illness. ||| Is there a relationship between Asian cultural values and mental illness? ||| Some sub-populations of cultures, such as those from India and Pakistan, are reluctant to accept a diagnosis of severe emotional illness or mental retardation because it severely reduces the chances of other members of the family getting married. ||| Wow. Besides Asian cultural values, what other factors could cause stigmatization of mental illness in the region of Asia? ||| (7) However, the stigmatization of mental illness can be influenced by other factors, such as the perceived cause of the illness. |||| Reformulation: "
8,Hmm. What has the National Alliance on Mental Illness done to help people with mental illness in America?,"Query: Hmm. What has the Alliance done to help? |||| Context: How are mental health disorders perceived and addressed around the world? |||  ||| What are the causes of mental health stigma in Africa? |||  ||| Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues? |||  ||| How effective are traditional African methods for treating mental health issues and could they be combined with Western medicine? |||  ||| Okay. Now, what about the causes of mental health stigma in Asia? ||| Living with mental illness You might not realize it, but you probably know someone who has a mental illness. ||| Is there a relationship between Asian cultural values and mental illness? ||| Some sub-populations of cultures, such as those from India and Pakistan, are reluctant to accept a diagnosis of severe emotional illness or mental retardation because it severely reduces the chances of other members of the family getting married. ||| Wow. Besides Asian cultural values, what other factors could cause stigmatization of mental illness in the region of Asia? ||| (7) However, the stigmatization of mental illness can be influenced by other factors, such as the perceived cause of the illness. ||| What about the causes of mental health stigmatisation in North America? ||| “When you blame people with mental illness for things like mass shootings, it’s not just untrue,” said Angela Kimball, head of the National Alliance on Mental Illness. |||| Reformulation: "
