,Target,Source
2,Why are steroids banned in sports?,"Query: Why are they banned? |||| Context: What were Ziegler’s improvements? ||| John Bosley Ziegler John Bosley Ziegler (""ca."" 1920–1983) — known as John Ziegler and Montana Jack — was the American physician who originally developed the anabolic steroid Methandrostenolone (Dianabol, DBOL) which was released in the USA in 1958 by Ciba. He pioneered its athletic use as an aid to muscle growth by bodybuilders, administering it to U.S. weightlifting champion Bill March of the York Barbell club in 1959 when he was the physician to the U.S. Weightlifting team. It was banned by the Food and Drug Administration (FDA) under the Controlled Substances Act. In later life he was outspoken against its use in sport, saying ""It is bad enough to have to deal with drug addicts, but now healthy athletes are putting themselves in the same category. It's a disgrace. Who plays sports for fun anymore?"". Ziegler suffered from heart disease, which he partially ascribed to his experimentation with steroids, and he died from heart failure in 1983. Secti |||| Reformulation: "
3,Are there visible signs that someone is using steroids?,"Query: Are there visible signs? |||| Context: Why are they banned? ||| The excessive use of steroids by athletes to further improve their athletic capabilities has indeed caught the attention of many people all around the entire world. With this attention, a few controversies arose, and these controversies lead to steroids being banned in some countries all over the world. One of the main arguments against the use of steroids is the idea of them being unfair when it comes to other athletes who do not use it. Besides this, there are also issues regarding the negative effects that it has on the body as well as some unfortunate crime of violence that was also attributed to the use of the drug. When Was it Banned in the US? Everything started after the 1988 Summer Olympics in Seoul where the sprinter and steroid user Ben Johnson achieved his controversial victory. Following this event, the US Congress decided to place anabolic steroids under the list of Controlled Substances. Within no time, the drug was included among the other drugs |||| Reformulation: "
4,That sounds easy to spot. How do athletes get away with using steroids?,"Query: That sounds easy to spot.  How do they get away with it? |||| Context: Are there visible signs? ||| Warning Signs Of Steroid Use The possible red flags of anabolic steroid use include: Increased acne and facial bloating Enlarged breasts in boys or smaller breasts in girls Persistent bad breath Skin eruptions and infections Increased aggression or irritability Hair loss in bed, shower, comb, or brush Small red or purplish acne Depression, hallucinations, extreme feelings of mistrust or fear Drastic appetite shifts Loss or gain of interest in friends and decline in grades Unexplained presence or recovery of needles, vials, alcohol swabs, rubber tops and stoppers, syringes, amp openers, sterile injectable oils, waters, or vitamins Phone conversations becoming more private Changes in body build, including development of the upper body, muscle growth, and rapid weight gain Behavioral, emotional, or psychological changes Needle marks in the buttocks or thighs Effects On Mind Many studies have suggested that testosterone and anabolic steroids affect the function |||| Reformulation: "
5,What is the NFL policy about steroids?,"Query: What is the NFL policy? |||| Context: That sounds easy to spot.  How do they get away with it? ||| Rodchenkov combined three steroids and dissolved that mixture into liquor — Chivas whiskey for men, Martini vermouth for women — in order to speed up absorption and shorten the detection window. “The athletes were instructed to swish the liquid around in their mouths, under the tongue, to absorb the drugs,” the Times writes. Even with this subterfuge, WADA found that Russia had the highest number of athletes who were caught doping in 2014. Rodchenkov blamed that on athletes who took drugs that he had not approved. — At the Sochi Olympics, Rodchenkov spearheaded a clandestine, late-night effort to swap out Russian athletes’ dirty urine with clean urine provided months earlier, before the athletes began doping. With the assistance of Russian intelligence officers — who, the Times alleges, were able to develop a replacement for the tamper-proof caps used on the specimen bottles —  Rodchenkov would exchange dirty urine samples wi |||| Reformulation: "
6,Is Adderall Speed?,"Query: Isn’t that speed? |||| Context: What is the NFL policy? ||| The Baltimore Ravens defense will be without tackle Haloti Ngata for the rest of the regular season after he was suspended for four games by the NFL for violating the performance-enhancing drugs policy. Ngata, in a statement released by the Ravens, said he used Adderall. “I made a mistake, and I own this,” he said. “I took Adderall and take full responsibility for doing this. I am deeply sorry and broken up over this. I let down my family, my teammates Ravens fans and myself. My hope is that the Ravens make the playoffs and I believe they can do this. And then I can come back and help us win.” Adderall, an amphetamine most often prescribed for attention-deficit disorders, is banned by the NFL, Major League Baseball, the NBA, Major League Soccer, the NCAA and the U.S. Anti-Doping Agency. “This is disappointing news for the Ravens,” Ozzie Newsome, the team’s general manager and executive vice president, said in a statement. “We are disappointed In Haloti, but  |||| Reformulation: "
7,What is the difference between the NFL’s recreational drug and performance enhancing drug policies?,"Query: What is the difference between the two policies? |||| Context: Isn’t that speed? ||| Denver Broncos wide receiver has been suspended for four games by the NFL over violations of its performance-enhancing drugs policy, and he’s not at all happy about it. In an e-mail sent to the Denver Post, Welker seemingly takes aim at the league’s drug-testing policy. The league is only saying that Welker tested positive for amphetamine. A source told the Denver Post’s Mike Klis that the amphetamine in question was adderall, not MDMA (aka Molly) as was speculated by some on Tuesday. As Deadspin points out, MDMA is indeed an amphetamine, but it falls under the league’s recreational-drug policy, not its performance-enhancing drug policy, so it’s seemingly not the drug in question here. Last September, the Denver Post wrote about how the NFL deals with adderall, a commonly prescribed drug that treats attention deficit hyperactivity disorder, but one that also causes feelings of exhilaration, increased energy and mental alertness when used in a non-prescribed manner |||| Reformulation: "
8,I heard it even affects card players. Didn't the game of bridge also have a problem with drug use?,"Query: I heard it even affects card players. Didn't bridge also have a problem? |||| Context: What is the difference between the two policies? ||| Updated with details, Miller statement Von Miller, the Denver Broncos’ linebacker, is facing a four-game suspension from the NFL for violating league policy, according to multiple reports. Miller, defensive rookie of the year in 2011, is presently appealing the discipline, according to ESPN. The Denver Post reports that Miller tested positive for amphetamines and marijuana during his rookie season. Under NFL policy, a positive test for a recreational drug lands a player in a program, and a second triggers a four-game suspension. Testing positive for a performance-enhancing drug results in immediate suspension. Miller issued a denial on Twitter, saying: The NFL Players Association was not pleased that the information leaked out and George Atallah, the NFLPA’s assistant executive director of external affairs, tweeted today: If Miller fails to win on appeal, the Broncos would open the season against the Baltimore Ravens without two of t |||| Reformulation: "
9,I know what bridge is. I heard there was a drug scandal in bridge recently.,"Query: I know what bridge is. I heard there was a drug scandal recently. |||| Context: I heard it even affects card players. Didn't bridge also have a problem? ||| Contract bridge Contract bridge, or simply bridge, is a trick-taking card game using a standard 52-card deck. In its basic format, it is played by four players in two competing partnerships, with partners sitting opposite each other around a table. Millions of people play bridge worldwide in clubs, tournaments, online and with friends at home, making it one of the world's most popular card games, particularly among seniors. The World Bridge Federation (WBF) is the governing body for international competitive bridge, with numerous other bodies governing bridge at the regional level. The game consists of several , each progressing through four phases. The cards are dealt to the players, and then the players ‘’call’’ (or ‘’bid’’) in an auction to take the , specifying how many tricks the partnership receiving the contract (the declaring side) needs to take to receive points for the deal. During the auction, partn |||| Reformulation: "
10,Tell me more about the suspension of Geir Helgemo for doping by the World Bridge Federation.,"Query: Does the article have more about it? |||| Context: I know what bridge is. I heard there was a drug scandal recently. ||| There are sports in which you have come to expect a certain amount of doping. Cycling, for instance: so much doping. Weightlifting. Any Winter Olympic sport that involved Russians who competed at the 2014 Sochi Games. Just pick one. If you believe the International Olympic Committee, they doped like there would be no doping tomorrow. And then there are sports (games? pastimes?) that would seem immune to doping because why bother? At the top of that list is bridge, which last we checked is a card game played while seated. But you would be wrong thinking that because the world’s top-ranked bridge player just got himself suspended for doping. As announced Thursday by the World Bridge Federation, Geir Helgemo was suspended for one year after he tested positive for synthetic testosterone and Clomiphene, a fertility drug that accelerates testosterone production in men, after September’s World Bridge Series in Orlando. The  |||| Reformulation: "
0,How do genes work?,Query: How do genes work? |||| Context:  |||| Reformulation: 
1,What diseases besides sickle cell anemia are caused by single change in a gene?,"Query: What other diseases are caused by a single change? |||| Context: How do genes work? ||| Genes A gene is a short piece of DNA. Genes tell the body how to build specific proteins. There are about 20,000 genes in each cell of the human body. Together, they make up the blueprint for the human body and how it works. A person's genetic makeup is called a genotype. Information Genes are made of DNA. Strands of DNA make up part of your chromosomes. Chromosomes have matching pairs of 1 copy of a specific gene. The gene occurs in the same position on each chromosome. Genetic traits, such as eye color, are dominant or recessive: Dominant traits are controlled by 1 gene in the pair of chromosomes. Recessive traits need both genes in the gene pair to work together. Many personal characteristics, such as height, are determined by more than 1 gene. However, some diseases, such as sickle cell anemia, can be caused by a change in a single gene. |||| Reformulation: "
2,What are the other types of human genetic diseases besides monogenic?,"Query: What are the other types of diseases? |||| Context: What other diseases are caused by a single change? ||| The four types of (human) Genetic diseases are:1) Single-gene/monogenic Genetic Diseases: In this category the starting point is a mutation/change in one gene. The next question is how a change in the sequence of a single gene can cause severe disorders. Genes code for proteins which are some of the most important tools for the living beings, and also take place in the structures of the cells. The results of a mutation that happens in a part of gene that codes for a functional part of a protein are unwelcome. The protein is no more functional and as a result, many severe consequences take place. Almost 6000 single gene disorders are known and it is estimated that 1 of 200 newborns face a single gene genetic disorder. Some of these are sickle cell anemia, cystic fibrosis, Aicardi Syndrome, Huntington’s disease. ||| How do genes work? ||| Genes A gene is a short piece of DNA. Genes tell the body how to build specific proteins. There  |||| Reformulation: "
3,You missed the second type of genetic disease.  What was that?,"Query: You missed the second type of disease.  What was that? |||| Context: What are the other types of diseases? ||| 3) Chromosomal Genetic Diseases: Chromosomes are big DNA molecules composed from genes. The chromosomes are located in the cell nucleus. Abnormalities in the structure, number (and not only) of the chromosomes can cause some of the most dangerous genetic disorders. This type of disorders seem to be much easier to observe because they are, sometimes, detected by examination with microscope. Down Syndrome is the most well known disease caused by chromosomal abnormalities. In this disorder there is a third copy of chromosome 21 (there are two copies of each chromosome in the cells of healthy humans). Chromosomal diseases can be also caused by segments and joins of parts of chromosomes. ||| What other diseases are caused by a single change? ||| The four types of (human) Genetic diseases are:1) Single-gene/monogenic Genetic Diseases: In this category the starting point is a mutation/change in one gene. The next question is how a change in the sequen |||| Reformulation: "
4,That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome?,"Query: That’s not what I wanted. How about recent developments in gene therapy to treat those defects? |||| Context: You missed the second type of disease.  What was that? ||| A large genetic mistake typically occurs in the woman's egg, which may partially explain why older women are more likely to have babies with Down syndrome . Many chromosome errors cause the fetus to be aborted before birth, but some syndromes can be born and survive, though all typically suffer severe mental and physical defects. Down syndrome is the most common and well-known chromosome defect, but there are many. Types of chromosome diseases: There are several common types of chromosome errors that cause disease. The effects of errors in the sex chromosomes (X and Y) differ greatly from errors in the autosomes (chromosomes 1..22). ||| What are the other types of diseases? ||| 3) Chromosomal Genetic Diseases: Chromosomes are big DNA molecules composed from genes. The chromosomes are located in the cell nucleus. Abnormalities in the structure, number (and not only) of the chromosomes can cause some of the most dangerous genetic |||| Reformulation: "
5,What long-term effects are researchers worried about with CRISPR editing in human germ-line cells?,"Query: What are they worried about? |||| Context: That’s not what I wanted. How about recent developments in gene therapy to treat those defects? ||| This is all happening with ­dizzying speed. CRISPR has spawned two contentious, parallel debates, with Doudna squarely in the middle of both. The first is the ethical issue raised by the mother of the child with Down syndrome: How far should we go in editing the human genome? The new technique potentially enables changes in the human “germline” cells, which could entail changes not only to a single person’s genome but also to that of any of the person’s descendants. Many ­researchers say they worry about unintended consequences with long-term effects. ||| You missed the second type of disease.  What was that? ||| A large genetic mistake typically occurs in the woman's egg, which may partially explain why older women are more likely to have babies with Down syndrome . Many chromosome errors cause the fetus to be aborted before birth, but some syndromes can be born and survive, though all  |||| Reformulation: "
6,"No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells?","Query: No, I meant in humans. |||| Context: What are they worried about? ||| With CRISPR, the California researchers added a set of genes conferring malaria resistance to their mutant mosquitoes, as well as a powerful tool called a “gene drive” that guarantees that all of the mosquitoes’ descendants would inherit their resistance. [Why we should all hope to get bitten by a GMO mosquito] “Gene drives” work by manipulating the laws of genetics so that the desired genes are copied onto both of an offspring’s chromosomes when a mutant mates with a wild mosquito. Ordinarily, offspring get just half their traits from each parent — but with the mutant inserting its DNA into both chromosomes, mosquitoes with the gene drive were able to pass on the resistance to 99.5 percent of their offspring, the researchers say. According to the New York Times, the gene drive has the potential to spread malaria resistance throughout a wild population in a matter of just 10 mosquito generations, or a single summer. Kevin Esvelt, an evolutionary enginee |||| Reformulation: "
7,"It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on?","Query: It sounds like it could be used in many places. What other types of organisms has it been tried on? |||| Context: No, I meant in humans. ||| That could be for the better, but quite possibly for the worse, since the interrelated genetic functions developed over the long history of evolution remain unknown, despite the advances Baltimore notes. While the ethical and regulatory focus of concern has been on “designer babies” or threats to the human germline, the high risk of unintended consequences also applies to editing the genes of other life forms, from mice and mosquitos to microbes. Some of the top scientists, ethicists and legal experts in the field examine these issues in The WorldPost this week. “Recent leaps in the biosciences, combined with big data analysis, have led us to the cusp of a revolution in medicine,” writes Craig Venter, who led the team that first mapped the human genome and remains on the frontier of new breakthroughs. “Not only have we learned to read and write the genetic code; now we can put it in digital form and translate it back into synthesized life. ||| What are they w |||| Reformulation: "
8,I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA?,"Query: I’ve heard a lot about RNA recently. Can it be used to edit that too? |||| Context: It sounds like it could be used in many places. What other types of organisms has it been tried on? ||| Applications as a Genome-editing and Genome Targeting Tool Following its initial demonstration in 2012 (9), the CRISPR/Cas9 system has been widely adopted. This has already been successfully used to target important genes in many cell lines and organisms, including human (34), bacteria (41), zebrafish (32), C. elegans (42), plants (34), Xenopus tropicalis (43), yeast (44), Drosophila (45), monkeys (46), rabbits (47), pigs (42), rats (48) and mice (49). Several groups have now taken advantage of this method to introduce single point mutations (deletions or insertions) in a particular target gene, via a single g RNA (14, 21, 29). Using a pair of g RNA-directed Cas9 nucleases instead, it is also possible to induce large deletions or genomic rearrangements, such as inversions or translocations (50). ||| No, I meant in humans. ||| That could be for the better, but quite possibly for the w |||| Reformulation: "
9,What’s the difference between the CRISPR CRISPRi and CAS13b systems?,"Query: What’s the difference between the types you mentioned? |||| Context: I’ve heard a lot about RNA recently. Can it be used to edit that too? ||| Currently, off-target effects of CRISPRi are minimal, and show a reduced response and sensitivity to single-base mismatches. Importantly, when non-specific effects do inevitably occur they are reversible, time-dependent, and less damaging than DNA editing, making them effective alternatives that can limit the off-target burden when possible. CRISPR-cas13b, using a type IV CRISPR-Cas system (as opposed to the commonly used type II) can target and edit specific RNA sequences. Such an RNA editing platform has the ability to specifically edit mRNA, and therefore protein translation, without altering the DNA. The represents a promising technology that if successful would reduce the burden of irreversible off-target mutations. ||| It sounds like it could be used in many places. What other types of organisms has it been tried on? ||| Applications as a Genome-editing and Genome Targeting Tool Following its initial demons |||| Reformulation: "
10,"That’s too basic, I’d like a more scientific explanation. What’s the difference between the CRISPR-CAS9 and CRISPR-CAS13 systems?","Query: That’s too basic, I’d like a more scientific explanation. |||| Context: What’s the difference between the types you mentioned? ||| What Is CRISPR? And How Can It Be Used to Turn Genes ‘Off’? June 13, 2016 | Matt Shipman CRISPR systems have been a hot research topic since they were shown to have utility as genetic engineering tools in 2012. And they’re often explained in a way that most folks can understand. But those explanations often overlook key details – like the fact that scientists are still in the process of discovering the fundamental rules of how these systems work. For example, here’s a simplified explanation: CRISPR-Cas systems protect bacteria from invaders such as viruses. They do this by creating small strands of RNA that match DNA sequences specific to a given invader. When those CRISPR RNAs find a match, they unleash Cas proteins that chop up the invader’s DNA, preventing it from replicating. But of course it’s more complex than that. For example, there are six different types of CRISPR systems (that we know of). One of the most widely-stud |||| Reformulation: "
11,The developments sound exciting. What are the commercial issues using CRISPR for genetic diseases?,"Query: The developments sound exciting. What are the commercial issues using it? |||| Context: That’s too basic, I’d like a more scientific explanation. ||| The promise of new CRISPR gene-editing technology has always been that it might lead to a cure for specific genetic diseases. Recently published findings from a team of researchers at the University of Massachusetts Medical School in Worcester, Mass., suggest that a modified form of this CRISPR gene-editing technology may eventually result in a cure for facioscapulohumeral muscular dystrophy (FSHD), a form of the disease that leads to progressive muscular degeneration in the face, shoulder blades and upper arms. The new CRISPR technique works by silencing the gene (DUX4) thought to be responsible for the genetic disease. Once you “turn off” the gene, it can no longer encode for the toxic proteins that lead to the deterioration of human skeletal muscle. Unlike other CRISPR techniques that focus on editing a troublesome gene, this modified approach focuses on repressing the gene. As Dr. Charis Himeda of the University of Massa |||| Reformulation: "
12,What are the alternatives to CRISPR-CAS9 to avoid patent licensing issues?,"Query: What are the alternatives to avoid licensing issues? |||| Context: The developments sound exciting. What are the commercial issues using it? ||| Section::::Applications.:""In vitro"" genetic depletion. Unenriched sequencing libraries often have abundant undesired sequences. Cas9 can specifically deplete the undesired sequences with double strand breakage with up to 99% efficiency and without significant off-target effects as seen with restriction enzymes. Treatment with Cas9 can deplete abundant rRNA while increasing pathogen sensitivity in RNA-seq libraries. Section::::Patents and commercialization. , SAGE Labs (part of Horizon Discovery group) had exclusive rights from one of those companies to produce and sell genetically engineered rats and non-exclusive rights for mouse and rabbit models. , Thermo Fisher Scientific had licensed intellectual property from ToolGen to develop CRISPR reagent kits. , patent rights to CRISPR were contested. Several companies formed to develop related drugs and research tools. As companies ramp up financing, doubts as to  |||| Reformulation: "
0,I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next?,Query: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||| Context:  |||| Reformulation: 
1,"How about my diet, what should I consider changing to increase my iron?","Query: How about my diet, what should I consider changing? |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? ||| “For someone going through these types of situations, the first thing I would ask is about their sleep, nutrition, iron, etc.,” says Kelly Mc Donald, assistant coach at Cal Poly. For competitors asking their bodies to perform at one hundred percent, even a ten percent drop in how one feels is a lot — call it the athlete’s magnification glass to the layman’s perception of tired. RELATED: Exhausted? Take a second look at your blood tests. Ferritin is an intracellular protein that stores iron in the body and releases it in a controlled fashion. The amount of ferritin stored is reflective of the amount of iron stored. |||| Reformulation: "
2,"No, I meant what should I consider changing in my diet to help my ferritin levels specifically.","Query: No, I meant to help my ferritin specifically. |||| Context: How about my diet, what should I consider changing? ||| You should try to eat at least two servings a day. My challenge to you: have 1-2 servings of vegetables at every meal for a week. Here’s how. [Breakfast] Whole-egg omelette with chopped mixed vegetables [Lunch] Big ass salad [Dinner] Paleo spaghetti with chicken breasts and a side of wild rice5. Enjoy your food! Try new things, cook differently, use wacky spices. Sautee your vegetables instead of boiling them. Bake them instead of sauteing. Use a crock pot instead. Get a spice sampler to make sure you experiment with new flavors. Or, try ordering some different types of meat from a reputable vendor. ||| I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? ||| “For someone going through these types of situations, the first thing I would ask is about their sleep, nutrition, iron, etc.,” says Kelly Mc Donald, assistant coach at Cal Poly. For competitors asking their bodies |||| Reformulation: "
3,What is the difference between heme and non-heme iron?,"Query: What is the difference between the two types? |||| Context: No, I meant to help my ferritin specifically. ||| Related Articles Fastest Ways to Increase Ferritin How to Raise Hemoglobin Levels Fast How to Raise Your Iron Level Without Supplements Meals for Iron Deficiency Your body requires the mineral iron for a number of crucial functions, including carrying oxygen from your lungs throughout the rest of the body. Ferritin, a protein, serves as a storage form of iron that when low indicates iron deficiency. Your physician interprets your ferritin test results and recommends improving your ferritin levels when tests indicate they are low. With some know-how and dietary changes, you can improve your iron intake so that your ferritin levels increase.1Consume a wide variety of iron-rich foods. Following a restrictive diet that omits many foods increases your risk of having low ferritin. There are two forms of iron – animal foods contain heme iron, while plants contain non-heme iron. Eat plenty of vegetables, beans, lentils, whole grains and fortifi |||| Reformulation: "
4,I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin?,"Query: I’m vegetarian. So, what can I do to improve it and increase my levels? |||| Context: What is the difference between the two types? ||| Certain chemicals like polyphenols which are found in tea, coffee, other beverages, and many plants, limit the absorption of non-heme iron. What is the differences between heme iron and nonheme iron?• Heme iron is much more bioavailable than non-heme iron so that heme iron is better absorbed than non heme iron.• Heme iron is found only in animal foods while non-heme iron is found in both animal and plant foods.• Plant foods contain only non-heme iron. Heme irons are absent in the plant foods.• Foods rich in heme-iron can improve the absorption of non-heme iron.• The most abundant dietary iron is non-heme iron. Normally, 60% of non-heme iron is present in animal products. The remaining 40% is heme iron.• Dietary non-heme iron is present as ferric iron (Fe III), and it has to be reduced to ferrous iron (Fe II) in order to be absorbed.• Unlike non-heme iron, heme iron is associated with hemoglobin and myoglobin in the form of ferrous (Fe I |||| Reformulation: "
5,I heard eating eggs might help improve my ferritin levels.,"Query: I heard eating eggs might help. |||| Context: I’m vegetarian. So, what can I do to improve it and increase my levels? ||| What have you done to increase your ferritin levels? Any supplements, diets, that work? I am trying to find out as much as I can. Per my doctor’s instructions, I started taking liquid B12 along with methyl folate which is supposed to help with the vitamin B12 absorption (although my B12 isn’t really low). Reply Cheo on December 19, 2015 at 5:44 pm said: Vitamins B, C, F, zinc, iron, copper and pteroin are essential for hair growth. Drinking plenty of water and eating plenty of raw fruits and vegetables is probably the best way to achieving healthy hair. Check out Reply Monica on November 20, 2015 at 2:10 pm said: Hi – I’ve lost almost all my hair in the last 3 years…skin and nails are a mess… bleeding heavily through perimenopause at age 52. My ferritin level is 6.7; Iron is 18; and Transferrin Saturation is 4.64. Hemoglobin is 9.7. I am a vegetarian. Please tell me how to raise these levels effectively and qui |||| Reformulation: "
6,I’m a female vegetarian runner over 50. How many eggs do I need to eat to get the recommended amount of iron in my diet?,"Query: I’m also a woman over 50. How many do I need to eat to get the recommended amount? |||| Context: I heard eating eggs might help. ||| Need to Lose Weight? Enter your details to calculate your ideal weight range, and discover how soon you could reach it!Imperial Metric Height ft in Weight st lb Weight Loss Resources says…This study suggests that eating eggs for breakfast makes you feel fuller for longer so that you eat less at your next few meals. This is great news if you’re trying to lose weight as it means you may find it easier to cut calories without feeling hungry. In fact, based on these results you could expect to lose up to 2lb a month, simply by eating eggs for breakfast!Eggs are packed with a variety of nutrients including protein, zinc, iron and vitamins A, D, E and B12, but contain just 85 calories each. Old advice to limit eggs to just a few each week has also been abandoned. According to the Food Standards Agency, there’s now no limit to the number of eggs you can eat in a week as part of a healthy balanced diet. ||| I’m vegetarian. So, what can I do to improve it and |||| Reformulation: "
7,"I’m starting to train for a marathon, what should I consider in my vegetarian diet?","Query: I’m starting to train for a marathon, what should I consider? |||| Context: I’m also a woman over 50. How many do I need to eat to get the recommended amount? ||| You’ll get over 3.5 grams of protein from the white of a large egg. Your diet should consist of 10 to 35 percent calories from protein, according to the Dietary Guidelines for Americans 2010. This means that if you are on a 2,000-calorie diet, you need to get 200 to 700 calories from protein every day. There are 4 calories in each gram of protein, so divide the calories by 4 to convert them to grams of protein. This amounts to 50 to 175 grams of protein, based on 2,000 calories, which gives you 2 to 7 percent of the recommended amount of daily protein. Kinds of Minerals Hard-boiled egg whites contain several minerals, just not in large amounts. You’ll get some of the bone-building minerals -- calcium, magnesium and phosphorus -- as well as the electrolyte minerals potassium and sodium. Electrolytes conduct electricity for muscle and heart functions. This lean protein source even has a bit of iron, a  |||| Reformulation: "
8,"No, I’m starting to train for a marathon, what is a one week vegetarian diet?","Query: No, I’m starting to train for a marathon, what is a one week diet? |||| Context: I’m starting to train for a marathon, what should I consider? ||| Poor health plagued Rich Roll before he adopted a plant-based diet and began a career as a world-class ultramarathoner in his 40s. And tennis star Venus Williams famously chose a raw vegan regimen five years ago after being diagnosed with Sjogren’s syndrome, an immune-system disorder that caused her joint pain, fatigue and shortness of breath. Along with these stories comes a common query from incredulous non-vegans: “How do you get enough protein?” “It’s always the first question,” says Torre Washington, a bodybuilder who has been following a vegan diet for 18 years, laughing. “But you really don’t need protein to get shredded and lean. I’m looking for nutrients and focused on variety.” Indeed, vegan athletes including Washington and 10-time Olympic medalist Carl Lewis — who retired from athletic competition in 1997 and has said that athletes have “the worst diets in the world and compete in spite of it” — tend to agree |||| Reformulation: "
0,How are mental health disorders perceived and addressed around the world?,Query: How are mental health disorders perceived and addressed around the world? |||| Context:  |||| Reformulation: 
1,What are the causes of mental health stigma in Africa?,"Query: What are the causes of stigma in Africa? |||| Context: How are mental health disorders perceived and addressed around the world? ||| The survey data, which included responses from 16 countries in the Americas, Europe, the Middle East, Africa, Asia, and the South Pacific, showed that 22.1% of participants from developing countries and 11.7% of participants from developed countries experienced embarrassment and discrimination due to their mental illness. However, the authors note that these figures likely underestimate the extent of stigma associated with mental illness since they only evaluated data on anxiety and mood disorders. (13)Finally, presenting mental health care services in culturally-sensitive ways may be essential to increasing access to and usage of mental health care services, as local beliefs about mental health often differ from the Western biomedical perspective on mental illness. For example, one study comparing Indian and American attitudes toward mental illness surveyed students at a university in the Himalayan region of |||| Reformulation: "
2,Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues?,"Query: Could you expand on some of these methods? |||| Context: What are the causes of stigma in Africa? ||| The WHO is working to move other countries' mental health policies forward. Section::::Perspectives. The Southeast African Great Lakes region has a long-standing tribal history of traditional medicine and practices. Although some slight progress has been made with the availability of mental health resources in these areas, still many people in rural Southeast Africa utilize traditional methods to treat mental illness. According to Vikram Patel, a global mental health expert and professor at the London School of Hygiene and Tropical Medicine, the stigmatization of mental illness is due to traditional and cultural methods of dealing with these situations and can only be changed through improved support, education, and greater awareness. In traditional Southeast Africa, when there is a situation in which there is a mental health concern, the patient is usually treated without their consent. For example, if the patient is violent or destructive, |||| Reformulation: "
3,How effective are traditional African methods for treating mental health issues and could they be combined with Western medicine?,"Query: How effective are these methods and could they be combined with Western medicine? |||| Context: Could you expand on some of these methods? ||| The unique infrageneric diversity of ""Aloe L."" (""Aloaceae/Asphodelaceae"") and the broad therapeutic uses in southern Africa, suggest its cultural significance in the subcontinent. Palms are very commonly used as ritual elements, as well as an ingredient in ATM. Some people in Grahamstown, South Africa use traditional plants and weeds as an alternative. ""Cannabis sativa"" (intsango). The fresh leaves are made into a decoction that is taken three times a day to treat asthma, it is also used as steam. In other parts of South Africa it is used to cure bronchitis, headaches, labour pains and hypertension. ""Carduus tenuiflorus"" (uMhlakavuthwa). The plant is used to extricate poison or diseases from a sick person. It is believed the plant sucks out the cause of the illness in itself. ""Datura stramonium"" (uQhwangu-qhwangu). Fresh leaves fare used as a bandage that soothes pain and swelling. It's also used as an antiseptic after circumcision. With t |||| Reformulation: "
4,"Okay. Now, what about the causes of mental health stigma in Asia?","Query: Okay. Now, what about the causes in Asia? |||| Context: How effective are these methods and could they be combined with Western medicine? ||| African Traditional Medicine still plays a large role in African society. It was found that 45% of the black patients that attended a community mental health clinic had consulted a healer for their problem. Additionally, 26% were simultaneously seeking treatment from both the traditional healers and the psychiatrists. Traditional healers are often instrumental in treating mental illness. Psychological healing relies more on a cultural and emotional understanding than it does on possessing medical knowledge. In an interview, Dr. Mustafa Elmasri, a Gaza psychologist with over twenty years of experience describes how he has often collaborated with African Traditional Medicine. Instead of labelling traditional healers as primitive and demonic, he worked with them and even trained some of them in scientific methods for identifying certain mental illnesses such as epilepsy and psychosis. Dr. Elmasri found t |||| Reformulation: "
5,Is there a relationship between Asian cultural values and mental illness?,"Query: Is there a relationship between these values and mental illness in the region? |||| Context: Okay. Now, what about the causes in Asia? ||| Labels and unfair treatment are results of what we call stigma. Stigma comes from negative and incorrect beliefs, or stereotypes, about groups of people. Fear of being left out or picked on because of who you are is a part of stigma. The effects of stigma can make you feel sad, ashamed or alone. People with mental health challenges sometimes experience stigma. They get called “crazy” or “mental” or “emo.” These labels are based on stereotypes, not on fact. You can help break down stigma by learning and sharing the truth about mental health. Living with mental illness You might not realize it, but you probably know someone who has a mental illness. It could be a friend, family member, classmate, neighbor, or teacher. Lots of famous people have had struggles with mental health, like President Abraham Lincoln and actress Demi Lovato. People are made up of many different things. Everyone has different likes and dislikes, talents, thoughts, and  |||| Reformulation: "
