,Target,Source
10,Tell me more about the suspension of Geir Helgemo for doping by the World Bridge Federation.,Query: Does the article have more about it? |||| Context: I know what bridge is. I heard there was a drug scandal in bridge recently. ||| Any Winter Olympic sport that involved Russians who competed at the 2014 Sochi Games. ||| I heard it even affects card players. Didn't the game of bridge also have a problem with drug use? |||  ||| What is the difference between the NFL’s recreational drug and performance enhancing drug policies? |||  ||| Is Adderall Speed? |||  ||| What is the NFL policy about steroids? |||  ||| That sounds easy to spot. How do athletes get away with using steroids? |||  ||| Are there visible signs that someone is using steroids? |||  ||| Why are steroids banned in sports? |||  ||| Utterance: What were Ziegler’s improvements to the use of anabolic steroids in athletes? |||  ||| Utterance: What’s the history of steroid use in sports in the US? |||  |||| Reformulation: 
0,How do genes work?,Query: How do genes work? |||| Context:  |||| Reformulation: 
1,What diseases besides sickle cell anemia are caused by single change in a gene?,"Query: What other diseases are caused by a single change? |||| Context: How do genes work? ||| However, some diseases, such as sickle cell anemia, can be caused by a change in a single gene. |||| Reformulation: "
2,What are the other types of human genetic diseases besides monogenic?,Query: What are the other types of diseases? |||| Context: What diseases besides sickle cell anemia are caused by single change in a gene? ||| The four types of (human) Genetic diseases are:1) ||| How do genes work? |||  |||| Reformulation: 
3,You missed the second type of genetic disease.  What was that?,Query: You missed the second type of disease.  What was that? |||| Context: What are the other types of human genetic diseases besides monogenic? ||| Down Syndrome is the most well known disease caused by chromosomal abnormalities. ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| How do genes work? |||  |||| Reformulation: 
4,That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome?,"Query: That’s not what I wanted. How about recent developments in gene therapy to treat those defects? |||| Context: You missed the second type of genetic disease.  What was that? ||| Many chromosome errors cause the fetus to be aborted before birth, but some syndromes can be born and survive, though all typically suffer severe mental and physical defects. ||| What are the other types of human genetic diseases besides monogenic? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| How do genes work? |||  |||| Reformulation: "
5,What long-term effects are researchers worried about with CRISPR editing in human germ-line cells?,Query: What are they worried about? |||| Context: That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? ||| Many ­researchers say they worry about unintended consequences with long-term effects. ||| You missed the second type of genetic disease.  What was that? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| How do genes work? |||  |||| Reformulation: 
6,"No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells?","Query: No, I meant in humans. |||| Context: What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? ||| Ordinarily, offspring get just half their traits from each parent — but with the mutant inserting its DNA into both chromosomes, mosquitoes with the gene drive were able to pass on the resistance to 99.5 percent of their offspring, the researchers say. ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? |||  ||| You missed the second type of genetic disease.  What was that? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| How do genes work? |||  |||| Reformulation: "
7,"It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on?","Query: It sounds like it could be used in many places. What other types of organisms has it been tried on? |||| Context: No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? ||| While the ethical and regulatory focus of concern has been on “designer babies” or threats to the human germline, the high risk of unintended consequences also applies to editing the genes of other life forms, from mice and mosquitos to microbes. ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? |||  ||| You missed the second type of genetic disease.  What was that? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| How do genes work? |||  |||| Reformulation: "
8,I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA?,"Query: I’ve heard a lot about RNA recently. Can it be used to edit that too? |||| Context: It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on? ||| Several groups have now taken advantage of this method to introduce single point mutations (deletions or insertions) in a particular target gene, via a single g RNA (14, 21, 29). ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? |||  ||| You missed the second type of genetic disease.  What was that? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| How do genes work? |||  |||| Reformulation: "
9,What’s the difference between the CRISPR CRISPRi and CAS13b systems?,"Query: What’s the difference between the types you mentioned? |||| Context: I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA? ||| (as opposed to the commonly used type II) can target and edit specific RNA sequences. ||| It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on? |||  ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? |||  ||| You missed the second type of genetic disease.  What was that? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| What diseases besides sickle cell anemia are caused by single change in a gene? |||  ||| How do genes work? |||  |||| Reformulation: "
10,"That’s too basic, I’d like a more scientific explanation. What’s the difference between the CRISPR-CAS9 and CRISPR-CAS13 systems?","Query: That’s too basic, I’d like a more scientific explanation. |||| Context: What’s the difference between the CRISPR CRISPRi and CAS13b systems? ||| For example, here’s a simplified explanation: CRISPR-Cas systems protect bacteria from invaders such as viruses. ||| I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA? |||  ||| It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on? |||  ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| That’s not what I wanted. How about recent developments in gene therapy to treat chromosome defects that cause Down Syndrome? |||  ||| You missed the second type of genetic disease.  What was that? |||  ||| What are the other types of human genetic diseases besides monogenic? |||  ||| What diseases besides sickle cell anemia are caused by single chang |||| Reformulation: "
11,The developments sound exciting. What are the commercial issues using CRISPR for genetic diseases?,"Query: The developments sound exciting. What are the commercial issues using it? |||| Context: That’s too basic, I’d like a more scientific explanation. What’s the difference between the CRISPR-CAS9 and CRISPR-CAS13 systems? ||| Recently published findings from a team of researchers at the University of Massachusetts Medical School in Worcester, Mass., suggest that a modified form of this CRISPR gene-editing technology may eventually result in a cure for facioscapulohumeral muscular dystrophy (FSHD), a form of the disease that leads to progressive muscular degeneration in the face, shoulder blades and upper arms. ||| What’s the difference between the CRISPR CRISPRi and CAS13b systems? |||  ||| I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA? |||  ||| It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on? |||  ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| What long-term effects are researchers worr |||| Reformulation: "
12,What are the alternatives to CRISPR-CAS9 to avoid patent licensing issues?,"Query: What are the alternatives to avoid licensing issues? |||| Context: The developments sound exciting. What are the commercial issues using CRISPR for genetic diseases? ||| , SAGE Labs (part of Horizon Discovery group) had exclusive rights from one of those companies to produce and sell genetically engineered rats and non-exclusive rights for mouse and rabbit models. ||| That’s too basic, I’d like a more scientific explanation. What’s the difference between the CRISPR-CAS9 and CRISPR-CAS13 systems? |||  ||| What’s the difference between the CRISPR CRISPRi and CAS13b systems? |||  ||| I’ve heard a lot about RNA recently. Can CRISPR be used to edit RNA? |||  ||| It sounds like it could be used in many places. What types of organisms besides humans, mosquitos, mice, and microbes has gene editing been tried on? |||  ||| No, What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| What long-term effects are researchers worried about with CRISPR editing in human germ-line cells? |||  ||| That’s not what I want |||| Reformulation: "
0,I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next?,Query: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||| Context:  |||| Reformulation: 
1,"How about my diet, what should I consider changing to increase my iron?","Query: How about my diet, what should I consider changing? |||| Context: I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? ||| “For someone going through these types of situations, the first thing I would ask is about their sleep, nutrition, iron, etc. |||| Reformulation: "
2,"No, I meant what should I consider changing in my diet to help my ferritin levels specifically.","Query: No, I meant to help my ferritin specifically. |||| Context: How about my diet, what should I consider changing to increase my iron? ||| You should try to eat at least two servings a day. ||| I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||  |||| Reformulation: "
3,What is the difference between heme and non-heme iron?,"Query: What is the difference between the two types? |||| Context: No, I meant what should I consider changing in my diet to help my ferritin levels specifically. ||| There are two forms of iron – animal foods contain heme iron, while plants contain non-heme iron. ||| How about my diet, what should I consider changing to increase my iron? |||  ||| I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||  |||| Reformulation: "
4,I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin?,"Query: I’m vegetarian. So, what can I do to improve it and increase my levels? |||| Context: What is the difference between heme and non-heme iron? ||| foods.• Foods rich in heme-iron can improve the absorption of non-heme iron.• ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. |||  ||| How about my diet, what should I consider changing to increase my iron? |||  ||| I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||  |||| Reformulation: "
5,I heard eating eggs might help improve my ferritin levels.,"Query: I heard eating eggs might help. |||| Context: I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin? ||| Drinking plenty of water and eating plenty of raw fruits and vegetables is probably the best way to achieving healthy hair. ||| What is the difference between heme and non-heme iron? |||  ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. |||  ||| How about my diet, what should I consider changing to increase my iron? |||  ||| I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||  |||| Reformulation: "
6,I’m a female vegetarian runner over 50. How many eggs do I need to eat to get the recommended amount of iron in my diet?,"Query: I’m also a woman over 50. How many do I need to eat to get the recommended amount? |||| Context: I heard eating eggs might help improve my ferritin levels. ||| According to the Food Standards Agency, there’s now no limit to the number of eggs you can eat in a week as part of a healthy balanced diet. ||| I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin? |||  ||| What is the difference between heme and non-heme iron? |||  ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. |||  ||| How about my diet, what should I consider changing to increase my iron? |||  ||| I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||  |||| Reformulation: "
7,"I’m starting to train for a marathon, what should I consider in my vegetarian diet?","Query: I’m starting to train for a marathon, what should I consider? |||| Context: I’m a female vegetarian runner over 50. How many eggs do I need to eat to get the recommended amount of iron in my diet? ||| You’ll get some of the bone-building minerals -- calcium, magnesium and phosphorus -- as well as the electrolyte minerals potassium and sodium. ||| I heard eating eggs might help improve my ferritin levels. |||  ||| I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin? |||  ||| What is the difference between heme and non-heme iron? |||  ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. |||  ||| How about my diet, what should I consider changing to increase my iron? |||  ||| I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||  |||| Reformulation: "
8,"No, I’m starting to train for a marathon, what is a one week vegetarian diet?","Query: No, I’m starting to train for a marathon, what is a one week diet? |||| Context: I’m starting to train for a marathon, what should I consider in my vegetarian diet? ||| “It’s always the first question,” says Torre Washington, a bodybuilder who has been following a vegan diet for 18 years, laughing. ||| I’m a female vegetarian runner over 50. How many eggs do I need to eat to get the recommended amount of iron in my diet? |||  ||| I heard eating eggs might help improve my ferritin levels. |||  ||| I’m vegetarian. What can I do to improve absorption for non-heme iron and increase my level of ferritin? |||  ||| What is the difference between heme and non-heme iron? |||  ||| No, I meant what should I consider changing in my diet to help my ferritin levels specifically. |||  ||| How about my diet, what should I consider changing to increase my iron? |||  ||| I’m a runner and I’ve been feeling tired. My doctor said my ferritin count is slightly low. What should I do next? |||  |||| Reformulation: "
0,How are mental health disorders perceived and addressed around the world?,Query: How are mental health disorders perceived and addressed around the world? |||| Context:  |||| Reformulation: 
1,What are the causes of mental health stigma in Africa?,"Query: What are the causes of stigma in Africa? |||| Context: How are mental health disorders perceived and addressed around the world? ||| The survey data, which included responses from 16 countries in the Americas, Europe, the Middle East, Africa, Asia, and the South Pacific, showed that 22.1% of participants from developing countries and 11.7% of participants from developed countries experienced embarrassment and discrimination due to their mental illness. |||| Reformulation: "
2,Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues?,"Query: Could you expand on some of these methods? |||| Context: What are the causes of mental health stigma in Africa? ||| Although some slight progress has been made with the availability of mental health resources in these areas, still many people in rural Southeast Africa utilize traditional methods to treat mental illness. ||| How are mental health disorders perceived and addressed around the world? |||  |||| Reformulation: "
3,How effective are traditional African methods for treating mental health issues and could they be combined with Western medicine?,"Query: How effective are these methods and could they be combined with Western medicine? |||| Context: Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues? ||| The unique infrageneric diversity of ""Aloe L."" (""Aloaceae/Asphodelaceae"") and the broad therapeutic uses in southern Africa, suggest its cultural significance in the subcontinent. ||| What are the causes of mental health stigma in Africa? |||  ||| How are mental health disorders perceived and addressed around the world? |||  |||| Reformulation: "
4,"Okay. Now, what about the causes of mental health stigma in Asia?","Query: Okay. Now, what about the causes in Asia? |||| Context: How effective are traditional African methods for treating mental health issues and could they be combined with Western medicine? ||| In an interview, Dr. Mustafa Elmasri, a Gaza psychologist with over twenty years of experience describes how he has often collaborated with African Traditional Medicine. ||| Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues? |||  ||| What are the causes of mental health stigma in Africa? |||  ||| How are mental health disorders perceived and addressed around the world? |||  |||| Reformulation: "
5,Is there a relationship between Asian cultural values and mental illness?,"Query: Is there a relationship between these values and mental illness in the region? |||| Context: Okay. Now, what about the causes of mental health stigma in Asia? ||| Living with mental illness You might not realize it, but you probably know someone who has a mental illness. ||| How effective are traditional African methods for treating mental health issues and could they be combined with Western medicine? |||  ||| Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues? |||  ||| What are the causes of mental health stigma in Africa? |||  ||| How are mental health disorders perceived and addressed around the world? |||  |||| Reformulation: "
6,"Wow. Besides Asian cultural values, what other factors could cause stigmatization of mental illness in the region of Asia?","Query: Wow. Besides these values, what other factors could cause stigmatization? |||| Context: Is there a relationship between Asian cultural values and mental illness? ||| Some sub-populations of cultures, such as those from India and Pakistan, are reluctant to accept a diagnosis of severe emotional illness or mental retardation because it severely reduces the chances of other members of the family getting married. ||| Okay. Now, what about the causes of mental health stigma in Asia? |||  ||| How effective are traditional African methods for treating mental health issues and could they be combined with Western medicine? |||  ||| Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues? |||  ||| What are the causes of mental health stigma in Africa? |||  ||| How are mental health disorders perceived and addressed around the world? |||  |||| Reformulation: "
7,What about the causes of mental health stigmatisation in North America?,"Query: What about the causes in North America? |||| Context: Wow. Besides Asian cultural values, what other factors could cause stigmatization of mental illness in the region of Asia? ||| Genetic attribution of mental illness significantly reduced unwillingness to marry and reproduce among Chinese Americans, but it increased the same measures among European Americans, supporting previous findings of cultural variations in patterns of mental illness stigmatization. ||| Is there a relationship between Asian cultural values and mental illness? |||  ||| Okay. Now, what about the causes of mental health stigma in Asia? |||  ||| How effective are traditional African methods for treating mental health issues and could they be combined with Western medicine? |||  ||| Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues? |||  ||| What are the causes of mental health stigma in Africa? |||  ||| How are mental health disorders perceived and addressed around the world? |||  |||| Reformulation: "
8,Hmm. What has the National Alliance on Mental Illness done to help people with mental illness in America?,"Query: Hmm. What has the Alliance done to help? |||| Context: What about the causes of mental health stigmatisation in North America? ||| “When you blame people with mental illness for things like mass shootings, it’s not just untrue,” said Angela Kimball, head of the National Alliance on Mental Illness. ||| Wow. Besides Asian cultural values, what other factors could cause stigmatization of mental illness in the region of Asia? |||  ||| Is there a relationship between Asian cultural values and mental illness? |||  ||| Okay. Now, what about the causes of mental health stigma in Asia? |||  ||| How effective are traditional African methods for treating mental health issues and could they be combined with Western medicine? |||  ||| Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues? |||  ||| What are the causes of mental health stigma in Africa? |||  ||| How are mental health disorders perceived and addressed around the world? |||  |||| Reformulation: "
9,I found the Indian student's approach to treating depression through social support and spiritual reflection or relaxation interesting. Have their approaches been tried elsewhere?,"Query: I found the Indian student's approach to treating depression interesting. Have their approaches been tried elsewhere? |||| Context: Hmm. What has the National Alliance on Mental Illness done to help people with mental illness in America? ||| The course explains the physical nature of mental illness, describes current medications and treatments, and provides practical techniques for effective communication between caregivers and people with mental illness. ||| What about the causes of mental health stigmatisation in North America? |||  ||| Wow. Besides Asian cultural values, what other factors could cause stigmatization of mental illness in the region of Asia? |||  ||| Is there a relationship between Asian cultural values and mental illness? |||  ||| Okay. Now, what about the causes of mental health stigma in Asia? |||  ||| How effective are traditional African methods for treating mental health issues and could they be combined with Western medicine? |||  ||| Could you expand on some of these Southeast African traditional and cultural methods of dealing with mental health issues? |||  ||| What are the causes of men |||| Reformulation: "
10,Can you tell me more about Chibanda's approach to treating mental illness? How effective has it been?,"Query: Can you tell me more about Chibanda's approach? How effective has it been? |||| Context: I found the Indian student's approach to treating depression through social support and spiritual reflection or relaxation interesting. Have their approaches been tried elsewhere? ||| He removed the medical and technical elements that made seeking treatment intimidating, and developed a simple solution to enlist the help of lay health workers who could take on matriarchal roles. ||| Hmm. What has the National Alliance on Mental Illness done to help people with mental illness in America? |||  ||| What about the causes of mental health stigmatisation in North America? |||  ||| Wow. Besides Asian cultural values, what other factors could cause stigmatization of mental illness in the region of Asia? |||  ||| Is there a relationship between Asian cultural values and mental illness? |||  ||| Okay. Now, what about the causes of mental health stigma in Asia? |||  ||| How effective are traditional African methods for treating mental health issues and could they be combined with Western medicine |||| Reformulation: "
0,How are literary devices used in Biblical poetry?,Query: How are literary devices used in Biblical poetry? |||| Context:  |||| Reformulation: 
1,That's interesting. How is Christian poetry defined?,"Query: That's interesting. How is it defined? |||| Context: How are literary devices used in Biblical poetry? ||| A fuller appreciation of the formal literary virtues of Biblical poetry remained unavailable for European Christians until 1754, when Robert Lowth (later made a bishop in the Church of England), kinder to the Hebrew language than his own, published ""Praelectiones Academicae de Sacra Poesi Hebraeorum"", which identified parallelism as the chief rhetorical device within Hebrew poetry. |||| Reformulation: "
2,How did the existing traditions of Greek and Latin poetry affect Christian Poets?,"Query: How did those traditions affect them? |||| Context: That's interesting. How is Christian poetry defined? ||| Within the world of classical antiquity, Christian poets often struggled with their relationship to the existing traditions of Greek and Latin poetry, which were of course heavily influenced by paganism. ||| How are literary devices used in Biblical poetry? |||  |||| Reformulation: "
3,That's interesting about Christianity. How are literary devices used in Islamic poetry?,"Query: That's interesting about Christianity. How are devices used in Islamic ones? |||| Context: How did the existing traditions of Greek and Latin poetry affect Christian Poets? ||| The hymnodist Venantius Fortunatus wrote a number of important poems that are still used in the liturgy of the Roman Catholic Church, such as the ""Vexilla Regis"" (""The Royal Standard"") and ""Pange, lingua, gloriosi proelium certaminis"" (""Sing, O my tongue, of the glorious struggle""). ||| That's interesting. How is Christian poetry defined? |||  ||| How are literary devices used in Biblical poetry? |||  |||| Reformulation: "
4,Okay. How does the use of rhyme in Biblical poetry compare to the use of rhyme in Islamic poetry?,"Query: Okay. How does the use of rhyme in Biblical poetry compare? |||| Context: That's interesting about Christianity. How are literary devices used in Islamic poetry? ||| These poems and features examine Muslim faith and Islamic culture and address important events, holidays, and occasions such as Ramadan. ||| How did the existing traditions of Greek and Latin poetry affect Christian Poets? |||  ||| That's interesting. How is Christian poetry defined? |||  ||| How are literary devices used in Biblical poetry? |||  |||| Reformulation: "
5,Why didn't Biblical poetry use rhymes as extensively as Arabic?,"Query: Why didn't it use rhymes as much? |||| Context: Okay. How does the use of rhyme in Biblical poetry compare to the use of rhyme in Islamic poetry? ||| The Arabs have always used rhymes extensively, most notably in their long, rhyming qasidas. ||| That's interesting about Christianity. How are literary devices used in Islamic poetry? |||  ||| How did the existing traditions of Greek and Latin poetry affect Christian Poets? |||  ||| That's interesting. How is Christian poetry defined? |||  ||| How are literary devices used in Biblical poetry? |||  |||| Reformulation: "
6,"Ahh, it seems like rhyming and parallelism share similar functions. How did Islamic and Biblical poetry influence other kinds of poetry?","Query: Ahh, it seems like rhyming and parallelism share similar functions. How did both types of poetry influence other kinds of poetry? |||| Context: Why didn't Biblical poetry use rhymes as extensively as Arabic? ||| The chief device of ancient Hebrew Biblical poetry, including many of the psalms, was ""parallelism"", a rhetorical structure in which successive lines reflected each other in grammatical structure, sound structure, notional content, or all three. ||| Okay. How does the use of rhyme in Biblical poetry compare to the use of rhyme in Islamic poetry? |||  ||| That's interesting about Christianity. How are literary devices used in Islamic poetry? |||  ||| How did the existing traditions of Greek and Latin poetry affect Christian Poets? |||  ||| That's interesting. How is Christian poetry defined? |||  ||| How are literary devices used in Biblical poetry? |||  |||| Reformulation: "
7,Did Biblical poetry have a similar impact on other kinds of religious poetry?,"Query: Did Biblical poetry have a similar impact? |||| Context: Ahh, it seems like rhyming and parallelism share similar functions. How did Islamic and Biblical poetry influence other kinds of poetry? ||| In modern literary traditions the boundaries of poetry are very broad (free verse, prose poetry, etc. ||| Why didn't Biblical poetry use rhymes as extensively as Arabic? |||  ||| Okay. How does the use of rhyme in Biblical poetry compare to the use of rhyme in Islamic poetry? |||  ||| That's interesting about Christianity. How are literary devices used in Islamic poetry? |||  ||| How did the existing traditions of Greek and Latin poetry affect Christian Poets? |||  ||| That's interesting. How is Christian poetry defined? |||  ||| How are literary devices used in Biblical poetry? |||  |||| Reformulation: "
0,A friend said there were massive protests in Nigeria towards the end of 2020. What happened?,Query: A friend said there were massive protests in Nigeria towards the end of 2020. What happened? |||| Context:  |||| Reformulation: 
1,Why was the Special Anti-Robbery Squad (SARS) established in the first place?,"Query: Why was the Squad established in the first place? |||| Context: A friend said there were massive protests in Nigeria towards the end of 2020. What happened? ||| Over the last 10 days, Nigerians have been protesting against the Special Anti-Robbery Squad, a unit of the Nigerian federal police force, after a video emerged of officers allegedly killing a man. |||| Reformulation: "
2,What's an example of the reasons why (Special Anti-Robbery Squad) SARS officers detain people?,"Query: What's an example of those reasons? |||| Context: Why was the Special Anti-Robbery Squad (SARS) established in the first place? ||| Temi Afolabi, a lawyer in Lagos, said officers have a reputation for searching phones at random and detaining people for outrageous reasons. ||| A friend said there were massive protests in Nigeria towards the end of 2020. What happened? |||  |||| Reformulation: "
3,How did the international community respond to the EndSars protests in Nigeria?,"Query: How did the international community respond? |||| Context: What's an example of the reasons why (Special Anti-Robbery Squad) SARS officers detain people? ||| Police deployed anti-riot officers to “protect the lives and property of all Nigerians and secure critical national infrastructure across the country,” the department said in a statement. ||| Why was the Special Anti-Robbery Squad (SARS) established in the first place? |||  ||| A friend said there were massive protests in Nigeria towards the end of 2020. What happened? |||  |||| Reformulation: "
4,"Okay, but I meant the international community's response to the EndSars protests.","Query: Okay, but I meant their response to the EndSars protests. |||| Context: How did the international community respond to the EndSars protests in Nigeria? ||| International outcry, which took off in social media via the hashtag #BringBackOurGirls on Twitter and Instagram, has drawn so much attention to the crisis as to make it impossible for Nigeria’s leaders to ignore. ||| What's an example of the reasons why (Special Anti-Robbery Squad) SARS officers detain people? |||  ||| Why was the Special Anti-Robbery Squad (SARS) established in the first place? |||  ||| A friend said there were massive protests in Nigeria towards the end of 2020. What happened? |||  |||| Reformulation: "
5,Did international support from the US help with the EndSars movement?,"Query: Did that help? |||| Context: Okay, but I meant the international community's response to the EndSars protests. ||| “The United States must stand with Nigerians who are peacefully demonstrating for police reform and seeking an end to corruption in their democracy,” Democratic nominee Joe Biden said in a statement. ||| How did the international community respond to the EndSars protests in Nigeria? |||  ||| What's an example of the reasons why (Special Anti-Robbery Squad) SARS officers detain people? |||  ||| Why was the Special Anti-Robbery Squad (SARS) established in the first place? |||  ||| A friend said there were massive protests in Nigeria towards the end of 2020. What happened? |||  |||| Reformulation: "
6,My friend also mentioned that women were instrumental to the EndSars movement. What was their role?,"Query: My friend also mentioned that women were instrumental to the movement. What was their role? |||| Context: Did international support from the US help with the EndSars movement? ||| As Human Rights Watch’s Sarah Margon notes, any action to assist the Nigerian army is fraught with moral hazard; this is an army that is responsible for almost as many abuses against civilians in northeastern Nigeria as Boko Haram itself. ||| Okay, but I meant the international community's response to the EndSars protests. |||  ||| How did the international community respond to the EndSars protests in Nigeria? |||  ||| What's an example of the reasons why (Special Anti-Robbery Squad) SARS officers detain people? |||  ||| Why was the Special Anti-Robbery Squad (SARS) established in the first place? |||  ||| A friend said there were massive protests in Nigeria towards the end of 2020. What happened? |||  |||| Reformulation: "
7,That's cool. Tell me more about the Feminist Coalition.,"Query: That's cool. Tell me more about them. |||| Context: My friend also mentioned that women were instrumental to the EndSars movement. What was their role? ||| Here’s what you need to know. ||| Did international support from the US help with the EndSars movement? |||  ||| Okay, but I meant the international community's response to the EndSars protests. |||  ||| How did the international community respond to the EndSars protests in Nigeria? |||  ||| What's an example of the reasons why (Special Anti-Robbery Squad) SARS officers detain people? |||  ||| Why was the Special Anti-Robbery Squad (SARS) established in the first place? |||  ||| A friend said there were massive protests in Nigeria towards the end of 2020. What happened? |||  |||| Reformulation: "
8,There was mention of the protection of Black lives earlier. How are they related?,"Query: There was mention of the protection of Black lives earlier. How is it related to this movement? |||| Context: That's cool. Tell me more about the Feminist Coalition. ||| It raised and managed funds for the movement, established a legal aid service made up of volunteers, and coordinated help lines to align efforts across the country. ||| My friend also mentioned that women were instrumental to the EndSars movement. What was their role? |||  ||| Did international support from the US help with the EndSars movement? |||  ||| Okay, but I meant the international community's response to the EndSars protests. |||  ||| How did the international community respond to the EndSars protests in Nigeria? |||  ||| What's an example of the reasons why (Special Anti-Robbery Squad) SARS officers detain people? |||  ||| Why was the Special Anti-Robbery Squad (SARS) established in the first place? |||  ||| A friend said there were massive protests in Nigeria towards the end of 2020. What happened? |||  |||| Reformulation: "
9,What role did women play in the BlackLivesMatter protests?,"Query: What role did women play in that? |||| Context: There was mention of the protection of Black lives earlier. How are they related? ||| The fight to protect black lives from unjust state violence has deep historical roots Some people, including Chicago mayor Rahm Emanuel, have expressed confusion as to why protesters believe recent police misconduct is emblematic of a system of racial injustice and not just a few bad apples. ||| That's cool. Tell me more about the Feminist Coalition. |||  ||| My friend also mentioned that women were instrumental to the EndSars movement. What was their role? |||  ||| Did international support from the US help with the EndSars movement? |||  ||| Okay, but I meant the international community's response to the EndSars protests. |||  ||| How did the international community respond to the EndSars protests in Nigeria? |||  ||| What's an example of the reasons why (Special Anti-Robbery Squad) SARS officers detain people? |||  ||| Why was the Special Anti-Robbery Squad (SARS) established in the first place? || |||| Reformulation: "
0,I like fashion and animals. What career options should I consider?,Query: I like fashion and animals. What career options should I consider? |||| Context:  |||| Reformulation: 
1,Becoming a fashion designer sounds interesting. What's the job outlook?,"Query: Becoming a fashion designer sounds interesting. What's the job outlook? |||| Context: I like fashion and animals. What career options should I consider? ||| With a degree in fashion, fashion merchandising or a similar field, you may want to consider becoming a fashion designer. |||| Reformulation: "
