,Target,Source
6,How do populations of predators and prey relate?,"Query: How do populations of predators and prey relate? |||| Context: What is the relationship between predator and prey? |||  ||| What do predator plants eat? |||  ||| What do Venus flytraps eat? ||| Avoid giving Venus flytraps human food, such as hamburger or cheese. ||| Where is the Venus flytrap native to? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.he speed with which traps close can be used as an indicator of a plant's general health. ||| How do Venus flytraps attract and catch their prey? ||| With the help of its trapping mechanism, the Venus flytrap catches its prey. ||| What other carnivorous plants are native to North and South Carolina? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.escription. |||| Reformulation: "
7,Why would the roles of predator and prey reverse?,"Query: Why would the roles reverse? |||| Context: What is the relationship between predator and prey? |||  ||| What do predator plants eat? |||  ||| What do Venus flytraps eat? |||  ||| Where is the Venus flytrap native to? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.he speed with which traps close can be used as an indicator of a plant's general health. ||| How do Venus flytraps attract and catch their prey? ||| With the help of its trapping mechanism, the Venus flytrap catches its prey. ||| What other carnivorous plants are native to North and South Carolina? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.escription. ||| How do populations of predators and prey relate? |||  |||| Reformulation: "
8,How do predators and prey influence biodiversity?,"Query: How does the relationship influence biodiversity? |||| Context: What is the relationship between predator and prey? |||  ||| What do predator plants eat? |||  ||| What do Venus flytraps eat? |||  ||| Where is the Venus flytrap native to? |||  ||| How do Venus flytraps attract and catch their prey? ||| With the help of its trapping mechanism, the Venus flytrap catches its prey. ||| What other carnivorous plants are native to North and South Carolina? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.escription. ||| How do populations of predators and prey relate? |||  ||| Why would the roles of predator and prey reverse? |||  |||| Reformulation: "
9,What are examples of apex predators?,"Query: What are examples of these predators? |||| Context: What is the relationship between predator and prey? |||  ||| What do predator plants eat? |||  ||| What do Venus flytraps eat? |||  ||| Where is the Venus flytrap native to? |||  ||| How do Venus flytraps attract and catch their prey? |||  ||| What other carnivorous plants are native to North and South Carolina? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.escription. ||| How do populations of predators and prey relate? |||  ||| Why would the roles of predator and prey reverse? |||  ||| How do predators and prey influence biodiversity? |||  |||| Reformulation: "
10,Why would humans be considered apex predators?,"Query: Why would humans be considered one? |||| Context: What is the relationship between predator and prey? |||  ||| What do predator plants eat? |||  ||| What do Venus flytraps eat? |||  ||| Where is the Venus flytrap native to? |||  ||| How do Venus flytraps attract and catch their prey? |||  ||| What other carnivorous plants are native to North and South Carolina? |||  ||| How do populations of predators and prey relate? |||  ||| Why would the roles of predator and prey reverse? |||  ||| How do predators and prey influence biodiversity? |||  ||| What are examples of apex predators? ||| jaguars, whales, and bears are examples of top predators. |||| Reformulation: "
0,Which is the biggest commercial plane?,Query: Which is the biggest commercial plane? |||| Context:  |||| Reformulation: 
1,What are the operational costs of the Airbus A380?,Query: What are its operational costs? |||| Context: Which is the biggest commercial plane? ||| The Airbus A380 is a four-engine aircraft and is the largest commercial plane in the world. |||| Reformulation: 
2,How does the Airbus A380 fuel consumption compare to its competitors?,Query: How does its fuel consumption compare to its competitors? |||| Context: Which is the biggest commercial plane? ||| The Airbus A380 is a four-engine aircraft and is the largest commercial plane in the world. ||| What are the operational costs of the Airbus A380? ||| More engines lead to higher prices. |||| Reformulation: 
3,How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other?,Query: How do the freighter versions compare to each other? |||| Context: Which is the biggest commercial plane? ||| The Airbus A380 is a four-engine aircraft and is the largest commercial plane in the world. ||| What are the operational costs of the Airbus A380? ||| More engines lead to higher prices. ||| How does the Airbus A380 fuel consumption compare to its competitors? |||  |||| Reformulation: 
4,Why did the Airbus A380 stop being produced?,"Query: Why did the A380 stop being produced? |||| Context: Which is the biggest commercial plane? ||| The Airbus A380 is a four-engine aircraft and is the largest commercial plane in the world. ||| What are the operational costs of the Airbus A380? ||| More engines lead to higher prices. ||| How does the Airbus A380 fuel consumption compare to its competitors? |||  ||| How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other? ||| ALSO READ: Boeing Loses Korean Tanker Contract to Airbus.ince that first delivery to Pan Am in 1970, Boeing has delivered 1,508 747s and has 32 orders for new planes on its books, 18 for the 747-8 passenger plane and 14 for the 747-8F freighter. |||| Reformulation: "
5,What was Boeing's response to compete with the Airbus A380?,"Query: What was Boeing's response to compete with it? |||| Context: Which is the biggest commercial plane? |||  ||| What are the operational costs of the Airbus A380? ||| More engines lead to higher prices. ||| How does the Airbus A380 fuel consumption compare to its competitors? |||  ||| How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other? ||| ALSO READ: Boeing Loses Korean Tanker Contract to Airbus.ince that first delivery to Pan Am in 1970, Boeing has delivered 1,508 747s and has 32 orders for new planes on its books, 18 for the 747-8 passenger plane and 14 for the 747-8F freighter. ||| Why did the Airbus A380 stop being produced? |||  |||| Reformulation: "
6,What is the newest version of the Boeing 777 and what is better about it?,"Query: What is the newest version and what is better about it? |||| Context: Which is the biggest commercial plane? |||  ||| What are the operational costs of the Airbus A380? |||  ||| How does the Airbus A380 fuel consumption compare to its competitors? |||  ||| How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other? ||| ALSO READ: Boeing Loses Korean Tanker Contract to Airbus.ince that first delivery to Pan Am in 1970, Boeing has delivered 1,508 747s and has 32 orders for new planes on its books, 18 for the 747-8 passenger plane and 14 for the 747-8F freighter. ||| Why did the Airbus A380 stop being produced? |||  ||| What was Boeing's response to compete with the Airbus A380? |||  |||| Reformulation: "
7,What are the differences between the Boeing 777X-8 and 777X-9?,"Query: What are the differences between the variants? |||| Context: Which is the biggest commercial plane? |||  ||| What are the operational costs of the Airbus A380? |||  ||| How does the Airbus A380 fuel consumption compare to its competitors? |||  ||| How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other? ||| ALSO READ: Boeing Loses Korean Tanker Contract to Airbus.ince that first delivery to Pan Am in 1970, Boeing has delivered 1,508 747s and has 32 orders for new planes on its books, 18 for the 747-8 passenger plane and 14 for the 747-8F freighter. ||| Why did the Airbus A380 stop being produced? |||  ||| What was Boeing's response to compete with the Airbus A380? |||  ||| What is the newest version of the Boeing 777 and what is better about it? |||  |||| Reformulation: "
0,What is the purpose of the General Data Protection Regulation (GDPR)?,Query: What is the purpose of GDPR? |||| Context:  |||| Reformulation: 
1,What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC?,Query: What is different compared to previous legislation? |||| Context: What is the purpose of the General Data Protection Regulation (GDPR)? |||  |||| Reformulation: 
2,What are the privacy implications of social networks and cloud computing?,Query: What are the privacy implications of those technologies? |||| Context: What is the purpose of the General Data Protection Regulation (GDPR)? |||  ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| what is gdpr? The General Data Protection Regulation (GDPR) was adopted by the EU in April 2016 and will replace the current EU Data Protection Directive 95/46/EC. |||| Reformulation: 
3,"Oh, Internet Protocol (IP) addresses are considered Personally Identifying Information (PII)? What is the full range of personal data defined in the General Data Protection Regulation (GDPR)?","Query: Oh, IP addresses are considered PII? What is the full range of personal data? |||| Context: What is the purpose of the General Data Protection Regulation (GDPR)? |||  ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| what is gdpr? The General Data Protection Regulation (GDPR) was adopted by the EU in April 2016 and will replace the current EU Data Protection Directive 95/46/EC. ||| What are the privacy implications of social networks and cloud computing? ||| In other words, all PII is personal data but not all personal data is PII. |||| Reformulation: "
4,How do big companies in the United States (US) adapt to the General Data Protection Regulation (GDPR)?,"Query: How do big companies adapt to GDPR? |||| Context: What is the purpose of the General Data Protection Regulation (GDPR)? |||  ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| what is gdpr? The General Data Protection Regulation (GDPR) was adopted by the EU in April 2016 and will replace the current EU Data Protection Directive 95/46/EC. ||| What are the privacy implications of social networks and cloud computing? ||| In other words, all PII is personal data but not all personal data is PII. ||| Oh, Internet Protocol (IP) addresses are considered Personally Identifying Information (PII)? What is the full range of personal data defined in the General Data Protection Regulation (GDPR)? ||| A common misconception is that PII only includes data that can be used to directly identify or contact an individual (e.g., name, e-mail address), or personal data that is especially sensitive (e.g., Social Security number, bank account number).The OMB and NIST definition of PII is broader [see above].ometimes multiple pieces of information, none of which alone is considered PII, might still uniquely identify a person when combined. |||| Reformulation: "
5,OK. Tell me about the privacy issues in social networks.,"Query: OK. Tell me about the privacy issues in social networks. |||| Context: What is the purpose of the General Data Protection Regulation (GDPR)? |||  ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| what is gdpr? The General Data Protection Regulation (GDPR) was adopted by the EU in April 2016 and will replace the current EU Data Protection Directive 95/46/EC. ||| What are the privacy implications of social networks and cloud computing? ||| In other words, all PII is personal data but not all personal data is PII. ||| Oh, Internet Protocol (IP) addresses are considered Personally Identifying Information (PII)? What is the full range of personal data defined in the General Data Protection Regulation (GDPR)? ||| A common misconception is that PII only includes data that can be used to directly identify or contact an individual (e.g., name, e-mail address), or personal data that is especially sensitive (e.g., Social Security number, bank account number).The OMB and NIST definition of PII is broader [see above].ometimes multiple pieces of information, none of which alone is considered PII, might still uniquely identify a person when combined. ||| How do big companies in the United States (US) adapt to the General Data Protection Regulation (GDPR)? |||  |||| Reformulation: "
6,What do users of social networks get in return for by giving up their privacy?,"Query: What do they get in return for their privacy? |||| Context: What is the purpose of the General Data Protection Regulation (GDPR)? |||  ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? |||  ||| What are the privacy implications of social networks and cloud computing? ||| In other words, all PII is personal data but not all personal data is PII. ||| Oh, Internet Protocol (IP) addresses are considered Personally Identifying Information (PII)? What is the full range of personal data defined in the General Data Protection Regulation (GDPR)? ||| A common misconception is that PII only includes data that can be used to directly identify or contact an individual (e.g., name, e-mail address), or personal data that is especially sensitive (e.g., Social Security number, bank account number).The OMB and NIST definition of PII is broader [see above].ometimes multiple pieces of information, none of which alone is considered PII, might still uniquely identify a person when combined. ||| How do big companies in the United States (US) adapt to the General Data Protection Regulation (GDPR)? |||  ||| OK. Tell me about the privacy issues in social networks. |||  |||| Reformulation: "
7,What are the symptoms of social network addiction?,"Query: What are the symptoms of that addiction? |||| Context: What is the purpose of the General Data Protection Regulation (GDPR)? |||  ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? |||  ||| What are the privacy implications of social networks and cloud computing? |||  ||| Oh, Internet Protocol (IP) addresses are considered Personally Identifying Information (PII)? What is the full range of personal data defined in the General Data Protection Regulation (GDPR)? ||| A common misconception is that PII only includes data that can be used to directly identify or contact an individual (e.g., name, e-mail address), or personal data that is especially sensitive (e.g., Social Security number, bank account number).The OMB and NIST definition of PII is broader [see above].ometimes multiple pieces of information, none of which alone is considered PII, might still uniquely identify a person when combined. ||| How do big companies in the United States (US) adapt to the General Data Protection Regulation (GDPR)? |||  ||| OK. Tell me about the privacy issues in social networks. |||  ||| What do users of social networks get in return for by giving up their privacy? |||  |||| Reformulation: "
0,Do shoulder braces help recover from an injury?,Query: Do shoulder braces help recover from an injury? |||| Context:  |||| Reformulation: 
1,Tell me more about some shoulder exercises that could help recovery from an injury.,Query: Tell me more about some exercises that could help. |||| Context: Do shoulder braces help recover from an injury? ||| Flexibility: Stretching the muscles that you strengthen is important for restoring range of motion and preventing injury. |||| Reformulation: 
2,What are other exercises besides Pendulum circles for shoulder injuries?,Query: What are some others? |||| Context: Do shoulder braces help recover from an injury? ||| Flexibility: Stretching the muscles that you strengthen is important for restoring range of motion and preventing injury. ||| Tell me more about some shoulder exercises that could help recovery from an injury. ||| This simple exercise helps regain range of motion in the shoulder joint and the muscles that make up the rotator cuff. |||| Reformulation: 
3,How do I know if my shoulder pain is serious?,Query: How do I know if it's serious? |||| Context: Do shoulder braces help recover from an injury? ||| Flexibility: Stretching the muscles that you strengthen is important for restoring range of motion and preventing injury. ||| Tell me more about some shoulder exercises that could help recovery from an injury. ||| This simple exercise helps regain range of motion in the shoulder joint and the muscles that make up the rotator cuff. ||| What are other exercises besides Pendulum circles for shoulder injuries? ||| Shoulder Pendulum Stretch. |||| Reformulation: 
4,When should you consider shoulder surgery?,Query: When should you consider surgery? |||| Context: Do shoulder braces help recover from an injury? ||| Flexibility: Stretching the muscles that you strengthen is important for restoring range of motion and preventing injury. ||| Tell me more about some shoulder exercises that could help recovery from an injury. ||| This simple exercise helps regain range of motion in the shoulder joint and the muscles that make up the rotator cuff. ||| What are other exercises besides Pendulum circles for shoulder injuries? ||| Shoulder Pendulum Stretch. ||| How do I know if my shoulder pain is serious? ||| Most shoulder and neck pain causes are not a serious condition. |||| Reformulation: 
5,That seems extreme. What are other ways to treat shoulder pain?,Query: That seems extreme. What are other ways to treat the pain? |||| Context: Do shoulder braces help recover from an injury? |||  ||| Tell me more about some shoulder exercises that could help recovery from an injury. ||| This simple exercise helps regain range of motion in the shoulder joint and the muscles that make up the rotator cuff. ||| What are other exercises besides Pendulum circles for shoulder injuries? ||| Shoulder Pendulum Stretch. ||| How do I know if my shoulder pain is serious? ||| Most shoulder and neck pain causes are not a serious condition. ||| When should you consider shoulder surgery? |||  |||| Reformulation: 
6,How do I stop my shoulder from hurting at my desk?,Query: How do I stop it from hurting at my desk? |||| Context: Do shoulder braces help recover from an injury? |||  ||| Tell me more about some shoulder exercises that could help recovery from an injury. |||  ||| What are other exercises besides Pendulum circles for shoulder injuries? ||| Shoulder Pendulum Stretch. ||| How do I know if my shoulder pain is serious? ||| Most shoulder and neck pain causes are not a serious condition. ||| When should you consider shoulder surgery? |||  ||| That seems extreme. What are other ways to treat shoulder pain? ||| 4  Avoid using your shoulder in ways that cause or worsen pain. |||| Reformulation: 
7,What are the benefits of a standing desk for shoulder pain?,Query: What are the benefits of a standing one? |||| Context: Do shoulder braces help recover from an injury? |||  ||| Tell me more about some shoulder exercises that could help recovery from an injury. |||  ||| What are other exercises besides Pendulum circles for shoulder injuries? |||  ||| How do I know if my shoulder pain is serious? ||| Most shoulder and neck pain causes are not a serious condition. ||| When should you consider shoulder surgery? |||  ||| That seems extreme. What are other ways to treat shoulder pain? ||| 4  Avoid using your shoulder in ways that cause or worsen pain. ||| How do I stop my shoulder from hurting at my desk? |||  |||| Reformulation: 
0,Tell me about purchasing a Burger King franchise.,Query: Tell me about purchasing a Burger King franchise. |||| Context:  |||| Reformulation: 
1,"No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise.","Query: No, not information about its acquisition. I want to know how to open a franchise. |||| Context: Tell me about purchasing a Burger King franchise. |||  |||| Reformulation: "
2,Is there any financial support for the initial franchise fee of a Burger King restaurant franchise?,"Query: Is there any financial support for the fee? |||| Context: Tell me about purchasing a Burger King franchise. |||  ||| No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise. ||| The initial franchise fee for a Burger King is $50,000, which must be paid prior to the opening date of the location. |||| Reformulation: "
3,How much does a Burger King franchise owner typically make?,"Query: How much does an owner typically make? |||| Context: Tell me about purchasing a Burger King franchise. |||  ||| No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise. ||| The initial franchise fee for a Burger King is $50,000, which must be paid prior to the opening date of the location. ||| Is there any financial support for the initial franchise fee of a Burger King restaurant franchise? ||| The initial franchise fee for a Burger King is $50,000, which must be paid prior to the opening date of the location. |||| Reformulation: "
4,Is it better to be a Burger King franchisee or an independent restaurant owner?,"Query: Is it better to be a franchise or independent? |||| Context: Tell me about purchasing a Burger King franchise. |||  ||| No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise. ||| The initial franchise fee for a Burger King is $50,000, which must be paid prior to the opening date of the location. ||| Is there any financial support for the initial franchise fee of a Burger King restaurant franchise? ||| The initial franchise fee for a Burger King is $50,000, which must be paid prior to the opening date of the location. ||| How much does a Burger King franchise owner typically make? ||| In fact, Burger King charges its franchisees 4.5% of sales in addition to a $50,000 franchise fee, and Dunkin' Donuts has its franchisees cough up 5.9% of sales each year in addition to a franchise fee that can range anywhere from $40,000 to $80,000, depending upon the location.ere's how it works: Each and every year, franchisees must pay the franchise a fee equivalent to 12.5% of sales. |||| Reformulation: "
5,What support does the franchise provide?,"Query: What support does it provide? |||| Context: Tell me about purchasing a Burger King franchise. |||  ||| No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise. ||| The initial franchise fee for a Burger King is $50,000, which must be paid prior to the opening date of the location. ||| Is there any financial support for the initial franchise fee of a Burger King restaurant franchise? ||| The initial franchise fee for a Burger King is $50,000, which must be paid prior to the opening date of the location. ||| How much does a Burger King franchise owner typically make? ||| In fact, Burger King charges its franchisees 4.5% of sales in addition to a $50,000 franchise fee, and Dunkin' Donuts has its franchisees cough up 5.9% of sales each year in addition to a franchise fee that can range anywhere from $40,000 to $80,000, depending upon the location.ere's how it works: Each and every year, franchisees must pay the franchise a fee equivalent to 12.5% of sales. ||| Is it better to be a Burger King franchisee or an independent restaurant owner? |||  |||| Reformulation: "
6,OK let's do it. What is the process of buying a Burger King franchise?,"Query: OK let's do it. What is the process? |||| Context: Tell me about purchasing a Burger King franchise. |||  ||| No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise. |||  ||| Is there any financial support for the initial franchise fee of a Burger King restaurant franchise? ||| The initial franchise fee for a Burger King is $50,000, which must be paid prior to the opening date of the location. ||| How much does a Burger King franchise owner typically make? ||| In fact, Burger King charges its franchisees 4.5% of sales in addition to a $50,000 franchise fee, and Dunkin' Donuts has its franchisees cough up 5.9% of sales each year in addition to a franchise fee that can range anywhere from $40,000 to $80,000, depending upon the location.ere's how it works: Each and every year, franchisees must pay the franchise a fee equivalent to 12.5% of sales. ||| Is it better to be a Burger King franchisee or an independent restaurant owner? |||  ||| What support does the franchise provide? |||  |||| Reformulation: "
0,How did snowboarding begin?,Query: How did snowboarding begin? |||| Context:  |||| Reformulation: 
1,Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics?,Query: Interesting. That's later than I expected. Who were the winners? |||| Context: How did snowboarding begin? |||  |||| Reformulation: 
2,What are strap-in snowboard bindings?,Query: What are strap-in bindings? |||| Context: How did snowboarding begin? |||  ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? |||  |||| Reformulation: 
3,What's an alternative to the strap-in binding style for snowboarding?,Query: What's an alternative to this binding style? |||| Context: How did snowboarding begin? |||  ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? |||  ||| What are strap-in snowboard bindings? ||| Snowboard toe-strap bindings were invented in the last few years. |||| Reformulation: 
4,What else besides bindings do I need for my first time snowboarding?,Query: What else do I need for my first time? |||| Context: How did snowboarding begin? |||  ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? |||  ||| What are strap-in snowboard bindings? ||| Snowboard toe-strap bindings were invented in the last few years. ||| What's an alternative to the strap-in binding style for snowboarding? |||  |||| Reformulation: 
5,How can I teach myself to get started snowboarding?,Query: How can I teach myself to get started? |||| Context: How did snowboarding begin? |||  ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? |||  ||| What are strap-in snowboard bindings? ||| Snowboard toe-strap bindings were invented in the last few years. ||| What's an alternative to the strap-in binding style for snowboarding? |||  ||| What else besides bindings do I need for my first time snowboarding? |||  |||| Reformulation: 
6,What are the best snowboarding slopes for beginners around Seattle?,Query: What are the best slopes in Seattle? |||| Context: How did snowboarding begin? |||  ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? |||  ||| What are strap-in snowboard bindings? ||| Snowboard toe-strap bindings were invented in the last few years. ||| What's an alternative to the strap-in binding style for snowboarding? |||  ||| What else besides bindings do I need for my first time snowboarding? |||  ||| How can I teach myself to get started snowboarding? |||  |||| Reformulation: 
7,What are other things to do at Mount Bachelor Ski & Sports,"Query: What are other things to do at Bachelor? |||| Context: How did snowboarding begin? |||  ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? |||  ||| What are strap-in snowboard bindings? |||  ||| What's an alternative to the strap-in binding style for snowboarding? |||  ||| What else besides bindings do I need for my first time snowboarding? |||  ||| How can I teach myself to get started snowboarding? |||  ||| What are the best snowboarding slopes for beginners around Seattle? ||| Puget Sound skiers and riders flock to the slopes during the winter months to enjoy breath-taking views of Mt. Rainier and to ride some of the best terrain in Washington State, only 2 hours away from Seattle in the heart of the Cascade Mountains. |||| Reformulation: "
0,How are waste and garbage processed?,Query: How are waste and garbage processed? |||| Context:  |||| Reformulation: 
1,Interesting. What is the impact of burning waste and garbage on the environment?,Query: Interesting. What is the impact of burning on the environment? |||| Context: How are waste and garbage processed? |||  |||| Reformulation: 
2,Why does waste compaction slow the biodegradation of organic waste?,Query: So you can compact them; why does it slow the waste processing? |||| Context: How are waste and garbage processed? |||  ||| Interesting. What is the impact of burning waste and garbage on the environment? ||| Recycling reduces pollution. |||| Reformulation: 
3,How is sewage recycled?,Query: How is sewage recycled? |||| Context: How are waste and garbage processed? |||  ||| Interesting. What is the impact of burning waste and garbage on the environment? ||| Recycling reduces pollution. ||| Why does waste compaction slow the biodegradation of organic waste? |||  |||| Reformulation: 
4,What are the pros and cons of recycling vs composting garbage?,Query: What are the pros and cons of recycling vs composting? |||| Context: How are waste and garbage processed? |||  ||| Interesting. What is the impact of burning waste and garbage on the environment? ||| Recycling reduces pollution. ||| Why does waste compaction slow the biodegradation of organic waste? |||  ||| How is sewage recycled? |||  |||| Reformulation: 
5,Tell me more about biodegradable plastics.,Query: Tell me more about biodegradable plastics. |||| Context: How are waste and garbage processed? |||  ||| Interesting. What is the impact of burning waste and garbage on the environment? ||| Recycling reduces pollution. ||| Why does waste compaction slow the biodegradation of organic waste? |||  ||| How is sewage recycled? |||  ||| What are the pros and cons of recycling vs composting garbage? |||  |||| Reformulation: 
6,How are biodegradable plastics made?,Query: How are they made? |||| Context: How are waste and garbage processed? |||  ||| Interesting. What is the impact of burning waste and garbage on the environment? |||  ||| Why does waste compaction slow the biodegradation of organic waste? |||  ||| How is sewage recycled? |||  ||| What are the pros and cons of recycling vs composting garbage? |||  ||| Tell me more about biodegradable plastics. ||| Summary: Chemists have been working hard to develop a more biodegradable plastic to reduce pollution and protect the environment. |||| Reformulation: 
7,How is corn oil used to make biodegradable plastics?,"Query: How is corn oil used? |||| Context: How are waste and garbage processed? |||  ||| Interesting. What is the impact of burning waste and garbage on the environment? |||  ||| Why does waste compaction slow the biodegradation of organic waste? |||  ||| How is sewage recycled? |||  ||| What are the pros and cons of recycling vs composting garbage? |||  ||| Tell me more about biodegradable plastics. ||| Summary: Chemists have been working hard to develop a more biodegradable plastic to reduce pollution and protect the environment. ||| How are biodegradable plastics made? ||| These can include corn oil, orange peels, starch, and plants. |||| Reformulation: "
0,How do you make Japanese Yakiniku ?,Query: How do you make Japanese Yakiniku? |||| Context:  |||| Reformulation: 
1,Can the sauce for Yakiniku be used in other dishes?,Query: Can the sauce be used in other dishes? |||| Context: How do you make Japanese Yakiniku ? ||| Yakiniku is one of way to cook in the Japanese food. |||| Reformulation: 
2,What are the best Yakiniku restaurants in Tokyo?,Query: What are the best Yakiniku restaurants in Tokyo? |||| Context: How do you make Japanese Yakiniku ? ||| Yakiniku is one of way to cook in the Japanese food. ||| Can the sauce for Yakiniku be used in other dishes? ||| The simplest way to prepare beef yakiniku is to simply season strips of good-quality beef with salt and pepper as they cook. |||| Reformulation: 
3,Tell me about three star Michelin sushi restaurants in Tokyo.,Query: Tell me about three star Michelin sushi restaurants there. |||| Context: How do you make Japanese Yakiniku ? ||| Yakiniku is one of way to cook in the Japanese food. ||| Can the sauce for Yakiniku be used in other dishes? ||| The simplest way to prepare beef yakiniku is to simply season strips of good-quality beef with salt and pepper as they cook. ||| What are the best Yakiniku restaurants in Tokyo? |||  |||| Reformulation: 
4,How do I make dinner reservations in Tokyo restaurants?,Query: Oh you need an agent to make reservations? |||| Context: How do you make Japanese Yakiniku ? ||| Yakiniku is one of way to cook in the Japanese food. ||| Can the sauce for Yakiniku be used in other dishes? ||| The simplest way to prepare beef yakiniku is to simply season strips of good-quality beef with salt and pepper as they cook. ||| What are the best Yakiniku restaurants in Tokyo? |||  ||| Tell me about three star Michelin sushi restaurants in Tokyo. |||  |||| Reformulation: 
5,Tell me what other fun things there are to do in Tokyo besides eating.,Query: Tell me other fun things to do there. |||| Context: How do you make Japanese Yakiniku ? |||  ||| Can the sauce for Yakiniku be used in other dishes? ||| The simplest way to prepare beef yakiniku is to simply season strips of good-quality beef with salt and pepper as they cook. ||| What are the best Yakiniku restaurants in Tokyo? |||  ||| Tell me about three star Michelin sushi restaurants in Tokyo. |||  ||| How do I make dinner reservations in Tokyo restaurants? ||| Of course you do not have to limit yourself to Japanese food. |||| Reformulation: 
6,What is the cost of living in Tokyo compared to New York City (NYC)?,"Query: What is the cost of living there compared to NYC? |||| Context: How do you make Japanese Yakiniku ? |||  ||| Can the sauce for Yakiniku be used in other dishes? |||  ||| What are the best Yakiniku restaurants in Tokyo? |||  ||| Tell me about three star Michelin sushi restaurants in Tokyo. |||  ||| How do I make dinner reservations in Tokyo restaurants? ||| Of course you do not have to limit yourself to Japanese food. ||| Tell me what other fun things there are to do in Tokyo besides eating. ||| If youâre planning on going to Tokyo, plan on eating, because eating is half the fun. |||| Reformulation: "
7,What is the salary of working in foreign law firms in Tokyo?,"Query: What is the salary of foreign law firms there? |||| Context: How do you make Japanese Yakiniku ? |||  ||| Can the sauce for Yakiniku be used in other dishes? |||  ||| What are the best Yakiniku restaurants in Tokyo? |||  ||| Tell me about three star Michelin sushi restaurants in Tokyo. |||  ||| How do I make dinner reservations in Tokyo restaurants? ||| Of course you do not have to limit yourself to Japanese food. ||| Tell me what other fun things there are to do in Tokyo besides eating. ||| If youâre planning on going to Tokyo, plan on eating, because eating is half the fun. ||| What is the cost of living in Tokyo compared to New York City (NYC)? ||| 4  Cost of living in Tokyo is 24% more expensive than in Des Moines. |||| Reformulation: "
0,Who are the rivals of the Pittsburgh Steelers?,Query: Who are the rivals of the Steelers? |||| Context:  |||| Reformulation: 
1,What are notable games between Baltimore Ravens versus Pittsburgh Steelers,Query: What are notable games between Ravens versus Steelers? |||| Context: Who are the rivals of the Pittsburgh Steelers? |||  |||| Reformulation: 
2,What are notable moments in the Ravens and Steelers rivalry?,Query: And notable moments in their rivalry? |||| Context: Who are the rivals of the Pittsburgh Steelers? |||  ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers |||  |||| Reformulation: 
3,Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game.,Query: Tell me more about that Polamalu's interception. |||| Context: Who are the rivals of the Pittsburgh Steelers? |||  ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers |||  ||| What are notable moments in the Ravens and Steelers rivalry? |||  |||| Reformulation: 
