,Target,Source
7,What was the importance of the confessional millet system to the Ottoman Empire?,"Query: What was the importance of the millet? |||| Context: Can I have some information on the labor systems of the Ottoman Empire? |||  ||| What was the role of slavery in the labor system of the Ottoman Empire? |||  ||| How did the Ottoman Empire govern? ||| State organisation of the Ottoman Empire. The Ottoman Empire developed over the centuries a complex organization of government with the Sultan as the supreme ruler of a centralized government that had an effective control of its provinces, officials and inhabitants. ||| Why was the Ottoman Empire important? ||| The Ottoman (Turkish) Empire was an Empire on the decline at the time of the First World War. They were the least powerful member of the Attante' (Germany, Austria-Hungary, Ottoman Empire) This was mostly because of internal conflict. ||| What was the culture like in the Ottoman Empire? |||  ||| What was the role of storytellers in the culture of the Ottoman Empire? |||  ||| What were popular stories told by meddahs in the Ottoman Empire? |||  |||| Reformulation: "
8,Why did the British continue the confessional millet system from the Ottoman Empire?,"Query: Why did the British continue it? |||| Context: Can I have some information on the labor systems of the Ottoman Empire? |||  ||| What was the role of slavery in the labor system of the Ottoman Empire? |||  ||| How did the Ottoman Empire govern? ||| State organisation of the Ottoman Empire. The Ottoman Empire developed over the centuries a complex organization of government with the Sultan as the supreme ruler of a centralized government that had an effective control of its provinces, officials and inhabitants. ||| Why was the Ottoman Empire important? ||| The Ottoman (Turkish) Empire was an Empire on the decline at the time of the First World War. They were the least powerful member of the Attante' (Germany, Austria-Hungary, Ottoman Empire) This was mostly because of internal conflict. ||| What was the culture like in the Ottoman Empire? |||  ||| What was the role of storytellers in the culture of the Ottoman Empire? |||  ||| What were popular stories told by meddahs in the Ottoman Empire? |||  ||| What was the importance of the confessional millet system to the Ottoman Empire? |||  |||| Reformulation: "
9,What is the historical importance of the confessional millet system in the development of national identities?,"Query: What is its historical importance in developing national identities? |||| Context: Can I have some information on the labor systems of the Ottoman Empire? |||  ||| What was the role of slavery in the labor system of the Ottoman Empire? |||  ||| How did the Ottoman Empire govern? ||| State organisation of the Ottoman Empire. The Ottoman Empire developed over the centuries a complex organization of government with the Sultan as the supreme ruler of a centralized government that had an effective control of its provinces, officials and inhabitants. ||| Why was the Ottoman Empire important? ||| The Ottoman (Turkish) Empire was an Empire on the decline at the time of the First World War. They were the least powerful member of the Attante' (Germany, Austria-Hungary, Ottoman Empire) This was mostly because of internal conflict. ||| What was the culture like in the Ottoman Empire? |||  ||| What was the role of storytellers in the culture of the Ottoman Empire? |||  ||| What were popular stories told by meddahs in the Ottoman Empire? |||  ||| What was the importance of the confessional millet system to the Ottoman Empire? |||  ||| Why did the British continue the confessional millet system from the Ottoman Empire? |||  |||| Reformulation: "
0,What is the relationship between predator and prey?,Query: What is the relationship between predator and prey? |||| Context:  |||| Reformulation: 
1,What do predator plants eat?,Query: What do predator plants eat? |||| Context: What is the relationship between predator and prey? ||| Key difference: Predator hunts Prey. Predator and Prey basically refers to the hunting and attacking of an animal. |||| Reformulation: 
2,What do Venus flytraps eat?,"Query: What about Venus flytraps in particular? |||| Context: What is the relationship between predator and prey? ||| Key difference: Predator hunts Prey. Predator and Prey basically refers to the hunting and attacking of an animal. ||| What do predator plants eat? ||| Q: What do carnivorous plants eat? Dinner! Gross! Hybrid Nepenthes A: It depends on where they live. Many carnivorous plants, such as Utricularia and Aldrovanda, live with their traps submerged in water. |||| Reformulation: "
3,Where is the Venus flytrap native to?,"Query: Where is it native to? |||| Context: What is the relationship between predator and prey? ||| Key difference: Predator hunts Prey. Predator and Prey basically refers to the hunting and attacking of an animal. ||| What do predator plants eat? ||| Q: What do carnivorous plants eat? Dinner! Gross! Hybrid Nepenthes A: It depends on where they live. Many carnivorous plants, such as Utricularia and Aldrovanda, live with their traps submerged in water. ||| What do Venus flytraps eat? ||| What to Avoid. Avoid giving Venus flytraps human food, such as hamburger or cheese. |||| Reformulation: "
4,How do Venus flytraps attract and catch their prey?,"Query: How do they attract and catch their prey? |||| Context: What is the relationship between predator and prey? ||| Key difference: Predator hunts Prey. Predator and Prey basically refers to the hunting and attacking of an animal. ||| What do predator plants eat? ||| Q: What do carnivorous plants eat? Dinner! Gross! Hybrid Nepenthes A: It depends on where they live. Many carnivorous plants, such as Utricularia and Aldrovanda, live with their traps submerged in water. ||| What do Venus flytraps eat? ||| What to Avoid. Avoid giving Venus flytraps human food, such as hamburger or cheese. ||| Where is the Venus flytrap native to? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.he speed with which traps close can be used as an indicator of a plant's general health. Venus flytraps are not as humidity-dependent as are some other carnivorous plants, such as Nepenthes, Cephalotus, most Heliamphora, and some Drosera. |||| Reformulation: "
5,What other carnivorous plants are native to North and South Carolina?,"Query: What are other similar plants from its native area? |||| Context: What is the relationship between predator and prey? ||| Key difference: Predator hunts Prey. Predator and Prey basically refers to the hunting and attacking of an animal. ||| What do predator plants eat? ||| Q: What do carnivorous plants eat? Dinner! Gross! Hybrid Nepenthes A: It depends on where they live. Many carnivorous plants, such as Utricularia and Aldrovanda, live with their traps submerged in water. ||| What do Venus flytraps eat? ||| What to Avoid. Avoid giving Venus flytraps human food, such as hamburger or cheese. ||| Where is the Venus flytrap native to? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.he speed with which traps close can be used as an indicator of a plant's general health. Venus flytraps are not as humidity-dependent as are some other carnivorous plants, such as Nepenthes, Cephalotus, most Heliamphora, and some Drosera. ||| How do Venus flytraps attract and catch their prey? ||| Mechanism of Trapping. The Venus flytrap is one of a very small group of plants capable of rapid movement. |||| Reformulation: "
6,How do populations of predators and prey relate?,"Query: How do populations of predators and prey relate? |||| Context: What is the relationship between predator and prey? ||| Key difference: Predator hunts Prey. Predator and Prey basically refers to the hunting and attacking of an animal. ||| What do predator plants eat? ||| Q: What do carnivorous plants eat? Dinner! Gross! Hybrid Nepenthes A: It depends on where they live. Many carnivorous plants, such as Utricularia and Aldrovanda, live with their traps submerged in water. ||| What do Venus flytraps eat? ||| What to Avoid. Avoid giving Venus flytraps human food, such as hamburger or cheese. ||| Where is the Venus flytrap native to? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.he speed with which traps close can be used as an indicator of a plant's general health. Venus flytraps are not as humidity-dependent as are some other carnivorous plants, such as Nepenthes, Cephalotus, most Heliamphora, and some Drosera. ||| How do Venus flytraps attract and catch their prey? ||| Mechanism of Trapping. The Venus flytrap is one of a very small group of plants capable of rapid movement. ||| What other carnivorous plants are native to North and South Carolina? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.escription. The Venus flytrap is a small plant whose structure can be described as a rosette of four to seven leaves, which arise from a short subterranean stem that is actually a bulb-like object. |||| Reformulation: "
7,Why would the roles of predator and prey reverse?,"Query: Why would the roles reverse? |||| Context: What is the relationship between predator and prey? ||| Key difference: Predator hunts Prey. Predator and Prey basically refers to the hunting and attacking of an animal. ||| What do predator plants eat? ||| Q: What do carnivorous plants eat? Dinner! Gross! Hybrid Nepenthes A: It depends on where they live. Many carnivorous plants, such as Utricularia and Aldrovanda, live with their traps submerged in water. ||| What do Venus flytraps eat? ||| What to Avoid. Avoid giving Venus flytraps human food, such as hamburger or cheese. ||| Where is the Venus flytrap native to? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.he speed with which traps close can be used as an indicator of a plant's general health. Venus flytraps are not as humidity-dependent as are some other carnivorous plants, such as Nepenthes, Cephalotus, most Heliamphora, and some Drosera. ||| How do Venus flytraps attract and catch their prey? ||| Mechanism of Trapping. The Venus flytrap is one of a very small group of plants capable of rapid movement. ||| What other carnivorous plants are native to North and South Carolina? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.escription. The Venus flytrap is a small plant whose structure can be described as a rosette of four to seven leaves, which arise from a short subterranean stem that is actually a bulb-like object. ||| How do populations of predators and prey relate? |||  |||| Reformulation: "
8,How do predators and prey influence biodiversity?,"Query: How does the relationship influence biodiversity? |||| Context: What is the relationship between predator and prey? ||| Key difference: Predator hunts Prey. Predator and Prey basically refers to the hunting and attacking of an animal. ||| What do predator plants eat? ||| Q: What do carnivorous plants eat? Dinner! Gross! Hybrid Nepenthes A: It depends on where they live. Many carnivorous plants, such as Utricularia and Aldrovanda, live with their traps submerged in water. ||| What do Venus flytraps eat? ||| What to Avoid. Avoid giving Venus flytraps human food, such as hamburger or cheese. ||| Where is the Venus flytrap native to? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.he speed with which traps close can be used as an indicator of a plant's general health. Venus flytraps are not as humidity-dependent as are some other carnivorous plants, such as Nepenthes, Cephalotus, most Heliamphora, and some Drosera. ||| How do Venus flytraps attract and catch their prey? ||| Mechanism of Trapping. The Venus flytrap is one of a very small group of plants capable of rapid movement. ||| What other carnivorous plants are native to North and South Carolina? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.escription. The Venus flytrap is a small plant whose structure can be described as a rosette of four to seven leaves, which arise from a short subterranean stem that is actually a bulb-like object. ||| How do populations of predators and prey relate? |||  ||| Why would the roles of predator and prey reverse? |||  |||| Reformulation: "
9,What are examples of apex predators?,"Query: What are examples of these predators? |||| Context: What is the relationship between predator and prey? ||| Key difference: Predator hunts Prey. Predator and Prey basically refers to the hunting and attacking of an animal. ||| What do predator plants eat? ||| Q: What do carnivorous plants eat? Dinner! Gross! Hybrid Nepenthes A: It depends on where they live. Many carnivorous plants, such as Utricularia and Aldrovanda, live with their traps submerged in water. ||| What do Venus flytraps eat? ||| What to Avoid. Avoid giving Venus flytraps human food, such as hamburger or cheese. ||| Where is the Venus flytrap native to? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.he speed with which traps close can be used as an indicator of a plant's general health. Venus flytraps are not as humidity-dependent as are some other carnivorous plants, such as Nepenthes, Cephalotus, most Heliamphora, and some Drosera. ||| How do Venus flytraps attract and catch their prey? ||| Mechanism of Trapping. The Venus flytrap is one of a very small group of plants capable of rapid movement. ||| What other carnivorous plants are native to North and South Carolina? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.escription. The Venus flytrap is a small plant whose structure can be described as a rosette of four to seven leaves, which arise from a short subterranean stem that is actually a bulb-like object. ||| How do populations of predators and prey relate? |||  ||| Why would the roles of predator and prey reverse? |||  ||| How do predators and prey influence biodiversity? |||  |||| Reformulation: "
10,Why would humans be considered apex predators?,"Query: Why would humans be considered one? |||| Context: What is the relationship between predator and prey? ||| Key difference: Predator hunts Prey. Predator and Prey basically refers to the hunting and attacking of an animal. ||| What do predator plants eat? ||| Q: What do carnivorous plants eat? Dinner! Gross! Hybrid Nepenthes A: It depends on where they live. Many carnivorous plants, such as Utricularia and Aldrovanda, live with their traps submerged in water. ||| What do Venus flytraps eat? ||| What to Avoid. Avoid giving Venus flytraps human food, such as hamburger or cheese. ||| Where is the Venus flytrap native to? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.he speed with which traps close can be used as an indicator of a plant's general health. Venus flytraps are not as humidity-dependent as are some other carnivorous plants, such as Nepenthes, Cephalotus, most Heliamphora, and some Drosera. ||| How do Venus flytraps attract and catch their prey? ||| Mechanism of Trapping. The Venus flytrap is one of a very small group of plants capable of rapid movement. ||| What other carnivorous plants are native to North and South Carolina? ||| The Venus flytrap (also referred to as Venus's flytrap or Venus' flytrap), Dionaea muscipula, is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina.escription. The Venus flytrap is a small plant whose structure can be described as a rosette of four to seven leaves, which arise from a short subterranean stem that is actually a bulb-like object. ||| How do populations of predators and prey relate? |||  ||| Why would the roles of predator and prey reverse? |||  ||| How do predators and prey influence biodiversity? |||  ||| What are examples of apex predators? ||| Predator, Prey, Predation â A predator is an animal or organism that survives by eating. other animals or organisms, the prey. |||| Reformulation: "
0,Which is the biggest commercial plane?,Query: Which is the biggest commercial plane? |||| Context:  |||| Reformulation: 
1,What are the operational costs of the Airbus A380?,Query: What are its operational costs? |||| Context: Which is the biggest commercial plane? ||| The airliner that holds the current record of highest passenger capacity is the Airbus A380. The Airbus A380 is a four-engine aircraft and is the largest commercial plane in the world. |||| Reformulation: 
2,How does the Airbus A380 fuel consumption compare to its competitors?,"Query: How does its fuel consumption compare to its competitors? |||| Context: Which is the biggest commercial plane? ||| The airliner that holds the current record of highest passenger capacity is the Airbus A380. The Airbus A380 is a four-engine aircraft and is the largest commercial plane in the world. ||| What are the operational costs of the Airbus A380? ||| The Airbus A380, the largest passenger jet, costs between $26,000 and $29,000 per hour, using roughly $17,467 of fuel, approximately $40.19 to $44.82 per mile. The engines on these aircraft account for 5% of the operating expenses.ith limited data on the dual engine widebodies, it appears that the Boeing 767 costs around $9,138.19 per hour to operate, the 777 costs around $8,383.15 per hour, and the Airbus A330 costs around $5937.91 per hour. |||| Reformulation: "
3,How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other?,"Query: How do the freighter versions compare to each other? |||| Context: Which is the biggest commercial plane? ||| The airliner that holds the current record of highest passenger capacity is the Airbus A380. The Airbus A380 is a four-engine aircraft and is the largest commercial plane in the world. ||| What are the operational costs of the Airbus A380? ||| The Airbus A380, the largest passenger jet, costs between $26,000 and $29,000 per hour, using roughly $17,467 of fuel, approximately $40.19 to $44.82 per mile. The engines on these aircraft account for 5% of the operating expenses.ith limited data on the dual engine widebodies, it appears that the Boeing 767 costs around $9,138.19 per hour to operate, the 777 costs around $8,383.15 per hour, and the Airbus A330 costs around $5937.91 per hour. ||| How does the Airbus A380 fuel consumption compare to its competitors? |||  |||| Reformulation: "
4,Why did the Airbus A380 stop being produced?,"Query: Why did the A380 stop being produced? |||| Context: Which is the biggest commercial plane? ||| The airliner that holds the current record of highest passenger capacity is the Airbus A380. The Airbus A380 is a four-engine aircraft and is the largest commercial plane in the world. ||| What are the operational costs of the Airbus A380? ||| The Airbus A380, the largest passenger jet, costs between $26,000 and $29,000 per hour, using roughly $17,467 of fuel, approximately $40.19 to $44.82 per mile. The engines on these aircraft account for 5% of the operating expenses.ith limited data on the dual engine widebodies, it appears that the Boeing 767 costs around $9,138.19 per hour to operate, the 777 costs around $8,383.15 per hour, and the Airbus A330 costs around $5937.91 per hour. ||| How does the Airbus A380 fuel consumption compare to its competitors? |||  ||| How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other? ||| The price of the 747-8 includes four engines, compared with two on the 787 Dreamliner and the $330 million 777-300ER. Boeing claims the plane will be 10% lighter per seat and consume 11% less fuel than the A380, which carries a list price of $428 million. |||| Reformulation: "
5,What was Boeing's response to compete with the Airbus A380?,"Query: What was Boeing's response to compete with it? |||| Context: Which is the biggest commercial plane? ||| The airliner that holds the current record of highest passenger capacity is the Airbus A380. The Airbus A380 is a four-engine aircraft and is the largest commercial plane in the world. ||| What are the operational costs of the Airbus A380? ||| The Airbus A380, the largest passenger jet, costs between $26,000 and $29,000 per hour, using roughly $17,467 of fuel, approximately $40.19 to $44.82 per mile. The engines on these aircraft account for 5% of the operating expenses.ith limited data on the dual engine widebodies, it appears that the Boeing 767 costs around $9,138.19 per hour to operate, the 777 costs around $8,383.15 per hour, and the Airbus A330 costs around $5937.91 per hour. ||| How does the Airbus A380 fuel consumption compare to its competitors? |||  ||| How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other? ||| The price of the 747-8 includes four engines, compared with two on the 787 Dreamliner and the $330 million 777-300ER. Boeing claims the plane will be 10% lighter per seat and consume 11% less fuel than the A380, which carries a list price of $428 million. ||| Why did the Airbus A380 stop being produced? |||  |||| Reformulation: "
6,What is the newest version of the Boeing 777 and what is better about it?,"Query: What is the newest version and what is better about it? |||| Context: Which is the biggest commercial plane? ||| The airliner that holds the current record of highest passenger capacity is the Airbus A380. The Airbus A380 is a four-engine aircraft and is the largest commercial plane in the world. ||| What are the operational costs of the Airbus A380? ||| The Airbus A380, the largest passenger jet, costs between $26,000 and $29,000 per hour, using roughly $17,467 of fuel, approximately $40.19 to $44.82 per mile. The engines on these aircraft account for 5% of the operating expenses.ith limited data on the dual engine widebodies, it appears that the Boeing 767 costs around $9,138.19 per hour to operate, the 777 costs around $8,383.15 per hour, and the Airbus A330 costs around $5937.91 per hour. ||| How does the Airbus A380 fuel consumption compare to its competitors? |||  ||| How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other? ||| The price of the 747-8 includes four engines, compared with two on the 787 Dreamliner and the $330 million 777-300ER. Boeing claims the plane will be 10% lighter per seat and consume 11% less fuel than the A380, which carries a list price of $428 million. ||| Why did the Airbus A380 stop being produced? |||  ||| What was Boeing's response to compete with the Airbus A380? |||  |||| Reformulation: "
7,What are the differences between the Boeing 777X-8 and 777X-9?,"Query: What are the differences between the variants? |||| Context: Which is the biggest commercial plane? ||| The airliner that holds the current record of highest passenger capacity is the Airbus A380. The Airbus A380 is a four-engine aircraft and is the largest commercial plane in the world. ||| What are the operational costs of the Airbus A380? ||| The Airbus A380, the largest passenger jet, costs between $26,000 and $29,000 per hour, using roughly $17,467 of fuel, approximately $40.19 to $44.82 per mile. The engines on these aircraft account for 5% of the operating expenses.ith limited data on the dual engine widebodies, it appears that the Boeing 767 costs around $9,138.19 per hour to operate, the 777 costs around $8,383.15 per hour, and the Airbus A330 costs around $5937.91 per hour. ||| How does the Airbus A380 fuel consumption compare to its competitors? |||  ||| How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other? ||| The price of the 747-8 includes four engines, compared with two on the 787 Dreamliner and the $330 million 777-300ER. Boeing claims the plane will be 10% lighter per seat and consume 11% less fuel than the A380, which carries a list price of $428 million. ||| Why did the Airbus A380 stop being produced? |||  ||| What was Boeing's response to compete with the Airbus A380? |||  ||| What is the newest version of the Boeing 777 and what is better about it? |||  |||| Reformulation: "
0,What is the purpose of the General Data Protection Regulation (GDPR)?,Query: What is the purpose of GDPR? |||| Context:  |||| Reformulation: 
1,What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC?,Query: What is different compared to previous legislation? |||| Context: What is the purpose of the General Data Protection Regulation (GDPR)? |||  |||| Reformulation: 
2,What are the privacy implications of social networks and cloud computing?,"Query: What are the privacy implications of those technologies? |||| Context: What is the purpose of the General Data Protection Regulation (GDPR)? |||  ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| what is gdpr? The General Data Protection Regulation (GDPR) was adopted by the EU in April 2016 and will replace the current EU Data Protection Directive 95/46/EC. The GDPR introduces new obligations to data processors and data controllers, including those based outside the EU. |||| Reformulation: "
3,"Oh, Internet Protocol (IP) addresses are considered Personally Identifying Information (PII)? What is the full range of personal data defined in the General Data Protection Regulation (GDPR)?","Query: Oh, IP addresses are considered PII? What is the full range of personal data? |||| Context: What is the purpose of the General Data Protection Regulation (GDPR)? |||  ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| what is gdpr? The General Data Protection Regulation (GDPR) was adopted by the EU in April 2016 and will replace the current EU Data Protection Directive 95/46/EC. The GDPR introduces new obligations to data processors and data controllers, including those based outside the EU. ||| What are the privacy implications of social networks and cloud computing? ||| Personal data, in the context of GDPR, covers a much wider range of information that can include social media posts, photographs, lifestyle preferences and transaction histories. And now, thanks to the German Pirate Party, even IP addresses. |||| Reformulation: "
4,How do big companies in the United States (US) adapt to the General Data Protection Regulation (GDPR)?,"Query: How do big companies adapt to GDPR? |||| Context: What is the purpose of the General Data Protection Regulation (GDPR)? |||  ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| what is gdpr? The General Data Protection Regulation (GDPR) was adopted by the EU in April 2016 and will replace the current EU Data Protection Directive 95/46/EC. The GDPR introduces new obligations to data processors and data controllers, including those based outside the EU. ||| What are the privacy implications of social networks and cloud computing? ||| Personal data, in the context of GDPR, covers a much wider range of information that can include social media posts, photographs, lifestyle preferences and transaction histories. And now, thanks to the German Pirate Party, even IP addresses. ||| Oh, Internet Protocol (IP) addresses are considered Personally Identifying Information (PII)? What is the full range of personal data defined in the General Data Protection Regulation (GDPR)? ||| A common misconception is that PII only includes data that can be used to directly identify or contact an individual (e.g., name, e-mail address), or personal data that is especially sensitive (e.g., Social Security number, bank account number).The OMB and NIST definition of PII is broader [see above].ometimes multiple pieces of information, none of which alone is considered PII, might still uniquely identify a person when combined. For example, what if a company employ only one 39-year old female with a residence in Roanoke, Virginia. |||| Reformulation: "
5,OK. Tell me about the privacy issues in social networks.,"Query: OK. Tell me about the privacy issues in social networks. |||| Context: What is the purpose of the General Data Protection Regulation (GDPR)? |||  ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| what is gdpr? The General Data Protection Regulation (GDPR) was adopted by the EU in April 2016 and will replace the current EU Data Protection Directive 95/46/EC. The GDPR introduces new obligations to data processors and data controllers, including those based outside the EU. ||| What are the privacy implications of social networks and cloud computing? ||| Personal data, in the context of GDPR, covers a much wider range of information that can include social media posts, photographs, lifestyle preferences and transaction histories. And now, thanks to the German Pirate Party, even IP addresses. ||| Oh, Internet Protocol (IP) addresses are considered Personally Identifying Information (PII)? What is the full range of personal data defined in the General Data Protection Regulation (GDPR)? ||| A common misconception is that PII only includes data that can be used to directly identify or contact an individual (e.g., name, e-mail address), or personal data that is especially sensitive (e.g., Social Security number, bank account number).The OMB and NIST definition of PII is broader [see above].ometimes multiple pieces of information, none of which alone is considered PII, might still uniquely identify a person when combined. For example, what if a company employ only one 39-year old female with a residence in Roanoke, Virginia. ||| How do big companies in the United States (US) adapt to the General Data Protection Regulation (GDPR)? |||  |||| Reformulation: "
6,What do users of social networks get in return for by giving up their privacy?,"Query: What do they get in return for their privacy? |||| Context: What is the purpose of the General Data Protection Regulation (GDPR)? |||  ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| what is gdpr? The General Data Protection Regulation (GDPR) was adopted by the EU in April 2016 and will replace the current EU Data Protection Directive 95/46/EC. The GDPR introduces new obligations to data processors and data controllers, including those based outside the EU. ||| What are the privacy implications of social networks and cloud computing? ||| Personal data, in the context of GDPR, covers a much wider range of information that can include social media posts, photographs, lifestyle preferences and transaction histories. And now, thanks to the German Pirate Party, even IP addresses. ||| Oh, Internet Protocol (IP) addresses are considered Personally Identifying Information (PII)? What is the full range of personal data defined in the General Data Protection Regulation (GDPR)? ||| A common misconception is that PII only includes data that can be used to directly identify or contact an individual (e.g., name, e-mail address), or personal data that is especially sensitive (e.g., Social Security number, bank account number).The OMB and NIST definition of PII is broader [see above].ometimes multiple pieces of information, none of which alone is considered PII, might still uniquely identify a person when combined. For example, what if a company employ only one 39-year old female with a residence in Roanoke, Virginia. ||| How do big companies in the United States (US) adapt to the General Data Protection Regulation (GDPR)? |||  ||| OK. Tell me about the privacy issues in social networks. |||  |||| Reformulation: "
7,What are the symptoms of social network addiction?,"Query: What are the symptoms of that addiction? |||| Context: What is the purpose of the General Data Protection Regulation (GDPR)? |||  ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| what is gdpr? The General Data Protection Regulation (GDPR) was adopted by the EU in April 2016 and will replace the current EU Data Protection Directive 95/46/EC. The GDPR introduces new obligations to data processors and data controllers, including those based outside the EU. ||| What are the privacy implications of social networks and cloud computing? ||| Personal data, in the context of GDPR, covers a much wider range of information that can include social media posts, photographs, lifestyle preferences and transaction histories. And now, thanks to the German Pirate Party, even IP addresses. ||| Oh, Internet Protocol (IP) addresses are considered Personally Identifying Information (PII)? What is the full range of personal data defined in the General Data Protection Regulation (GDPR)? ||| A common misconception is that PII only includes data that can be used to directly identify or contact an individual (e.g., name, e-mail address), or personal data that is especially sensitive (e.g., Social Security number, bank account number).The OMB and NIST definition of PII is broader [see above].ometimes multiple pieces of information, none of which alone is considered PII, might still uniquely identify a person when combined. For example, what if a company employ only one 39-year old female with a residence in Roanoke, Virginia. ||| How do big companies in the United States (US) adapt to the General Data Protection Regulation (GDPR)? |||  ||| OK. Tell me about the privacy issues in social networks. |||  ||| What do users of social networks get in return for by giving up their privacy? |||  |||| Reformulation: "
0,Do shoulder braces help recover from an injury?,Query: Do shoulder braces help recover from an injury? |||| Context:  |||| Reformulation: 
1,Tell me more about some shoulder exercises that could help recovery from an injury.,Query: Tell me more about some exercises that could help. |||| Context: Do shoulder braces help recover from an injury? ||| Strength: Strengthening the muscles that support your shoulder will help keep your shoulder joint stable. Keeping these muscles strong can relieve shoulder pain and prevent further injury. |||| Reformulation: 
2,What are other exercises besides Pendulum circles for shoulder injuries?,"Query: What are some others? |||| Context: Do shoulder braces help recover from an injury? ||| Strength: Strengthening the muscles that support your shoulder will help keep your shoulder joint stable. Keeping these muscles strong can relieve shoulder pain and prevent further injury. ||| Tell me more about some shoulder exercises that could help recovery from an injury. ||| Updated April 18, 2016. Pendulum circles are common shoulder exercises used early in physical therapy rehab for shoulder injuries. |||| Reformulation: "
3,How do I know if my shoulder pain is serious?,"Query: How do I know if it's serious? |||| Context: Do shoulder braces help recover from an injury? ||| Strength: Strengthening the muscles that support your shoulder will help keep your shoulder joint stable. Keeping these muscles strong can relieve shoulder pain and prevent further injury. ||| Tell me more about some shoulder exercises that could help recovery from an injury. ||| Updated April 18, 2016. Pendulum circles are common shoulder exercises used early in physical therapy rehab for shoulder injuries. ||| What are other exercises besides Pendulum circles for shoulder injuries? ||| Range of Motion and Stretching Exercises for Shoulder Bursitis and Shoulder Impingement Syndrome. 1. |||| Reformulation: "
4,When should you consider shoulder surgery?,"Query: When should you consider surgery? |||| Context: Do shoulder braces help recover from an injury? ||| Strength: Strengthening the muscles that support your shoulder will help keep your shoulder joint stable. Keeping these muscles strong can relieve shoulder pain and prevent further injury. ||| Tell me more about some shoulder exercises that could help recovery from an injury. ||| Updated April 18, 2016. Pendulum circles are common shoulder exercises used early in physical therapy rehab for shoulder injuries. ||| What are other exercises besides Pendulum circles for shoulder injuries? ||| Range of Motion and Stretching Exercises for Shoulder Bursitis and Shoulder Impingement Syndrome. 1. ||| How do I know if my shoulder pain is serious? ||| Most shoulder and neck pain causes are not a serious condition. The reason your shoulder is sore is that the neck and upper back are just not working correctly. |||| Reformulation: "
